,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,21.17,54.8,24.79,11.37,21.67,18.03,28.39,-40.26,12.36,18.4,128.62,62.23,96.11,75.96,308.71,181.66,199.56,68.66,60.71,247.64,Upgrade
1,Other Revenue,-0.62,0.62,-,1.67,-1.16,1.16,-,3.85,-1.67,1.67,-,3.85,-2.08,2.08,-,2.28,-0.76,0.76,-,1.47,Upgrade
2,Revenue,20.55,55.42,24.79,13.04,20.51,19.19,28.39,-36.41,10.68,20.07,128.62,66.08,94.02,78.04,308.71,183.94,198.8,69.42,60.71,249.11,Upgrade
3,Revenue Growth (YoY),0.19%,188.79%,-12.68%,-,91.97%,-4.38%,-77.93%,-,-88.64%,-74.29%,-58.34%,-64.08%,-52.70%,12.43%,408.46%,-26.16%,-33.03%,-84.35%,-76.87%,-25.15%,Upgrade
4,Cost of Revenue,12.25,19.46,20.28,-2.9,24.02,19.1,22.41,12.51,27.19,19.15,86.93,161.37,72.39,90.79,180.26,184.46,88.57,57.59,41.15,195.5,Upgrade
5,Gross Profit,8.3,35.96,4.51,15.93,-3.51,0.09,5.98,-48.92,-16.51,0.92,41.69,-95.29,21.64,-12.74,128.45,-0.52,110.23,11.83,19.56,53.61,Upgrade
6,"Selling, General & Admin",29.85,14.82,19.35,27.64,18.37,24.41,18.3,43.58,26.72,24.95,25.47,26.44,52.5,41.38,47.48,59.58,56.15,35.89,47.92,57.08,Upgrade
7,Research & Development,1.21,2.16,2.35,4.17,3.23,2.83,2.38,2.62,2.66,3.83,5.81,8.63,9.72,13.79,12.56,11.63,12.62,11.57,12.03,16.64,Upgrade
8,Other Operating Expenses,0.69,0.27,0.95,0.54,0.25,0.1,0.33,3.26,0.4,-0.79,-0.44,1.92,0.27,-0.03,1.83,11.11,-2.87,-4.89,0.63,16.1,Upgrade
9,Operating Expenses,4.42,78,-2.7,158.88,19.28,59.88,8.14,302.17,-2.37,45.54,20.44,231.31,70.27,32.04,49.82,245.77,83.14,20.85,72.76,203.65,Upgrade
10,Operating Income,3.88,-42.04,7.22,-142.95,-22.79,-59.79,-2.16,-351.09,-14.14,-44.62,21.24,-326.6,-48.63,-44.78,78.64,-246.29,27.09,-9.02,-53.2,-150.04,Upgrade
11,Interest Expense,-5.67,-10.29,-3.19,-8.2,-5.99,-5.9,-6.21,-8.79,-6.23,-7.35,-6.95,-16.99,-7.39,-9.86,-10.2,-10.59,-9.59,-11.45,-11.79,-11.48,Upgrade
12,Interest & Investment Income,14.96,-,1.23,2.41,1.15,0.02,0.02,4.03,0.08,-,0.2,4.85,0.08,0.47,0.29,1.02,1.84,-,3.81,2.55,Upgrade
13,Earnings From Equity Investments,-14.95,14.95,-,-1.13,-1.17,1.17,-,0.21,-0.21,-,-,-,-,1.52,-1.52,-,-,0.62,-0.62,-,Upgrade
14,Other Non Operating Income (Expenses),-11.11,12.14,0.56,-15.42,6.62,-9.92,0.28,-13.29,0.44,0.36,0.92,-8.77,-1.28,3.72,-0.49,0.57,-12.84,5.01,0.41,12.34,Upgrade
15,EBT Excluding Unusual Items,-12.89,-25.25,5.81,-165.3,-22.19,-74.43,-8.07,-368.93,-20.06,-51.61,15.41,-347.51,-57.22,-48.93,66.73,-255.28,6.49,-14.84,-61.39,-146.62,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-55.38,-,-,-,-2.15,Upgrade
17,Gain (Loss) on Sale of Investments,4.89,-,-,-6.68,-,0.16,-0.16,-0.41,0.25,-0.25,-,-94.68,-31.45,-11.68,-,-5.45,-3.73,-1.69,-,-1.76,Upgrade
18,Gain (Loss) on Sale of Assets,-2.06,-0.07,-0.01,-0.23,0.09,1.01,-0.01,0.3,-0.64,-,-0.07,0.45,-,-0.04,-0.01,0.2,0.15,-0.12,-,0.11,Upgrade
19,Asset Writedown,-9.9,-5.28,5.28,-22.55,-4.39,-24.13,24.13,-12.82,4.15,1.33,-1.33,-2.19,-3.41,4.37,-4.39,-1.75,0.44,-,-,-0,Upgrade
20,Other Unusual Items,0.02,4.97,0.21,2.94,2.29,-2.29,-,7.47,0.45,-0.45,-,2.07,0.06,0.3,-0.36,6.83,-0.59,0.59,-,14.18,Upgrade
21,Pretax Income,-19.94,-25.63,11.28,-191.82,-24.2,-99.68,15.9,-374.39,-15.85,-50.98,14.01,-441.86,-92.02,-55.98,61.97,-310.83,2.76,-16.06,-61.39,-136.25,Upgrade
22,Income Tax Expense,0.07,-0.11,0.08,76.53,0.29,-0.14,0.03,46.77,0.32,-0.72,1.34,11.83,-0.74,-7.84,10.77,-34.05,-6.21,-6.66,-1.53,-25.35,Upgrade
23,Earnings From Continuing Operations,-20.01,-25.52,11.2,-268.35,-24.49,-99.54,15.87,-421.16,-16.17,-50.26,12.67,-453.69,-91.29,-48.14,51.2,-276.78,8.97,-9.4,-59.86,-110.9,Upgrade
24,Minority Interest in Earnings,0.03,0.02,0.05,0.05,0,0,-0.01,0,0,-0,0,0.7,0.04,3.23,0.05,-6.72,-5.02,-2.87,1.73,-2.3,Upgrade
25,Net Income,-19.98,-25.51,11.25,-268.3,-24.49,-99.54,15.86,-421.16,-16.17,-50.26,12.67,-452.99,-91.24,-44.91,51.25,-283.5,3.95,-12.27,-58.13,-113.2,Upgrade
26,Net Income to Common,-19.98,-25.51,11.25,-268.3,-24.49,-99.54,15.86,-421.16,-16.17,-50.26,12.67,-452.99,-91.24,-44.91,51.25,-283.5,3.95,-12.27,-58.13,-113.2,Upgrade
27,Net Income Growth,-,-,-29.05%,-,-,-,25.18%,-,-,-,-75.28%,-,-,-,-,-,-93.98%,-,-,-,Upgrade
28,Shares Outstanding (Basic),629,863,563,761,634,602,793,778,512,870,634,835,690,629,641,648,714,634,646,655,Upgrade
29,Shares Outstanding (Diluted),629,863,563,761,634,602,793,778,512,870,634,835,690,629,641,648,714,634,646,655,Upgrade
30,Shares Change (YoY),-0.75%,43.40%,-29.05%,-2.21%,23.66%,-30.86%,25.18%,-6.87%,-25.71%,38.36%,-1.12%,28.95%,-3.36%,-0.82%,-0.81%,-1.14%,8.93%,-5.06%,1.69%,-12.73%,Upgrade
31,EPS (Basic),-0.03,-0.03,0.02,-0.35,-0.04,-0.17,0.02,-0.54,-0.03,-0.06,0.02,-0.54,-0.13,-0.07,0.08,-0.44,0.01,-0.02,-0.09,-0.17,Upgrade
32,EPS (Diluted),-0.03,-0.03,0.02,-0.35,-0.04,-0.17,0.02,-0.54,-0.03,-0.06,0.02,-0.54,-0.13,-0.07,0.08,-0.44,0.01,-0.02,-0.09,-0.17,Upgrade
33,EPS Growth,-,-,0%,-,-,-,0%,-,-,-,-75.00%,-,-,-,-,-,-94.48%,-,-,-,Upgrade
34,Free Cash Flow,-2.57,5.75,-0.45,-18.69,10.26,18.25,-31.47,-20.51,18.79,-15.82,-49.54,47.89,-39.12,-28.2,-88.16,148.49,-89.24,-150.87,-107.07,48.78,Upgrade
35,Free Cash Flow Per Share,-0.00,0.01,-0.00,-0.02,0.02,0.03,-0.04,-0.03,0.04,-0.02,-0.08,0.06,-0.06,-0.04,-0.14,0.23,-0.13,-0.24,-0.17,0.07,Upgrade
36,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.035,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33.08%,Upgrade
38,Gross Margin,40.38%,64.89%,18.20%,122.23%,-17.12%,0.46%,21.07%,-,-154.51%,4.57%,32.41%,-144.21%,23.01%,-16.32%,41.61%,-0.28%,55.45%,17.04%,32.22%,21.52%,Upgrade
39,Operating Margin,18.86%,-75.86%,29.11%,-1096.65%,-111.13%,-311.57%,-7.61%,-,-132.29%,-222.36%,16.52%,-494.27%,-51.73%,-57.37%,25.47%,-133.89%,13.63%,-13.00%,-87.62%,-60.23%,Upgrade
40,Profit Margin,-97.23%,-46.02%,45.40%,-2058.31%,-119.40%,-518.68%,55.87%,-,-151.31%,-250.45%,9.85%,-685.54%,-97.04%,-57.54%,16.60%,-154.12%,1.99%,-17.67%,-95.75%,-45.44%,Upgrade
41,Free Cash Flow Margin,-12.50%,10.37%,-1.82%,-143.40%,50.04%,95.12%,-110.83%,-,175.87%,-78.83%,-38.51%,72.48%,-41.60%,-36.13%,-28.56%,80.72%,-44.89%,-217.34%,-176.35%,19.58%,Upgrade
42,EBITDA,4.67,-41.51,8.01,-142.15,-21.7,-58.99,-1.07,-350,-12.29,-43.42,23.09,-324.75,-46.25,-43.07,80.99,-243.9,29.42,-7.57,-50.87,-147.72,Upgrade
43,EBITDA Margin,22.73%,-74.91%,32.32%,-,-105.82%,-,-3.77%,-,-114.99%,-216.37%,17.96%,-,-49.19%,-55.19%,26.23%,-132.59%,14.80%,-10.90%,-83.79%,-59.30%,Upgrade
44,D&A For EBITDA,0.8,0.53,0.8,0.8,1.09,0.8,1.09,1.09,1.85,1.2,1.85,1.85,2.39,1.7,2.35,2.39,2.33,1.46,2.33,2.33,Upgrade
45,EBIT,3.88,-42.04,7.22,-142.95,-22.79,-59.79,-2.16,-351.09,-14.14,-44.62,21.24,-326.6,-48.63,-44.78,78.64,-246.29,27.09,-9.02,-53.2,-150.04,Upgrade
46,EBIT Margin,18.86%,-75.86%,29.11%,-,-111.13%,-,-7.61%,-,-132.29%,-222.36%,16.52%,-,-51.73%,-57.37%,25.47%,-133.89%,13.63%,-13.00%,-87.62%,-60.23%,Upgrade
47,Effective Tax Rate,-,-,0.73%,-,-,-,0.19%,-,-,-,9.58%,-,-,-,17.38%,-,-,-,-,-,Upgrade
48,Revenue as Reported,20.55,55.42,24.79,13.04,20.51,19.19,28.39,-,10.68,20.07,128.62,66.08,94.02,78.04,308.71,183.94,198.8,69.42,60.71,249.11,Upgrade
