,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,23.65,19.05,11.82,17.44,20.46,23.77,29.71,77.71,96.72,98.5,-,253.72,56.02,60.23,179.63,409.7,376.25,560.04,633.58,716.74,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,5,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,23.65,19.05,11.82,17.44,20.46,23.77,29.71,77.71,96.72,98.5,253.72,253.72,56.02,60.23,179.63,409.7,376.25,565.04,633.58,721.74,Upgrade
4,Cash Growth,15.64%,-19.86%,-60.21%,-77.56%,-78.85%,-75.87%,-88.29%,-69.37%,72.65%,63.53%,41.25%,-38.07%,-85.11%,-89.34%,-71.65%,-43.24%,-32.73%,3.22%,26.03%,16.94%,Upgrade
5,Accounts Receivable,485.45,509,555.06,570.75,777.6,802.95,902.3,887.73,1245,1277,-,1252,1469,1495,1811,1760,2131,1961,2001,1624,Upgrade
6,Other Receivables,10.39,14.7,33.25,33.53,44.47,45.22,53.36,52.45,39.01,39.39,-,70.26,189.6,231.06,53,1.5,50.41,61.11,81.42,0.71,Upgrade
7,Receivables,495.83,523.7,588.3,604.28,822.07,848.17,955.67,940.19,1284,1317,-,1323,1658,1726,1864,1762,2181,2022,2082,1625,Upgrade
8,Inventory,8.48,9.7,17.26,30.85,4.44,10.23,11.61,14.22,21.55,29.75,-,30.24,43.18,36.37,49.4,30.85,39.59,36.14,34.58,591.34,Upgrade
9,Other Current Assets,17.66,24.83,25.75,12.06,23.44,21.02,23.07,20.44,77.64,73.3,-,24.63,132.27,129.51,80.65,91.73,65.46,106.16,55.4,85.52,Upgrade
10,Total Current Assets,545.63,577.28,643.14,664.63,870.41,903.19,1020,1053,1480,1518,-,1631,1890,1952,2173,2294,2663,2730,2806,3023,Upgrade
11,"Property, Plant & Equipment",165.82,168.36,169.38,171.41,171.05,179.27,180.78,183.99,191.81,198.4,-,205.85,216.93,221.15,193.36,155,78.05,57.85,54.68,55.57,Upgrade
12,Long-Term Investments,1.86,1.91,1.9,1.99,2.03,2.33,2.37,2.53,2.82,2.78,-,1.96,1.87,6.51,40.57,38.42,42.87,43.16,44.28,45.07,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,126.96,126.96,182.34,182.34,182.34,182.34,Upgrade
14,Other Intangible Assets,13.06,13.17,13.28,13.39,52.46,52.89,14.02,14.12,14.23,14.34,-,14.55,14.66,14.78,18.13,18.39,18.64,17.68,17.92,18.15,Upgrade
15,Long-Term Accounts Receivable,7.24,7.47,7.38,8.01,5.33,5.29,13.94,16.41,55.87,57.25,-,57.73,230.2,217.29,221.29,223.49,592.83,688.15,636.8,642.2,Upgrade
16,Long-Term Deferred Tax Assets,-,-,-,-,76.71,76.71,76.71,76.71,123.66,123.66,-,123.66,141.41,140.57,147.63,148.87,63.33,54.79,46.75,40.08,Upgrade
17,Long-Term Deferred Charges,0.01,0.01,0.01,0.01,0.02,0.02,0.48,0.51,0.64,0.68,-,0.77,0.82,0.87,2.03,2.19,3.65,7.64,8.35,5.73,Upgrade
18,Other Long-Term Assets,61.9,73.16,113.72,113.05,88.93,90.39,130.45,130.46,131.28,137.53,-,136.22,59.44,59.5,47.71,48.9,56.44,58.32,62.19,61.32,Upgrade
19,Total Assets,795.52,841.36,948.81,972.49,1267,1310,1439,1477,2000,2053,-,2172,2555,2612,2971,3056,3701,3840,3859,4074,Upgrade
20,Accounts Payable,347.36,372.02,414.59,454.7,452.67,458.42,477.81,517.53,536.26,570.06,-,633.54,635.96,625.23,635.16,644.98,590.65,592.69,696.45,876.34,Upgrade
21,Accrued Expenses,10.25,32.48,15.65,17.12,23.21,23.12,20.39,21.77,14.88,20.84,-,16.86,10.78,14.55,17.06,35.36,8.89,87.85,9.47,56.27,Upgrade
22,Short-Term Debt,259.04,211.95,279.71,243.53,298.97,262.34,318.48,289.04,304.24,289.35,-,311.38,90.13,147.22,300.87,465.68,497.29,551.59,547.47,506.3,Upgrade
23,Current Portion of Long-Term Debt,6.49,2.08,8.86,5.05,30.15,31.13,40.55,6.46,20.29,7.63,-,17.13,63.75,14.93,73.08,14.51,108.09,58.92,83.83,52.42,Upgrade
24,Current Portion of Leases,-,4.1,-,4.17,-,5.37,-,9.4,-,17.9,-,35.28,-,49.96,-,48.87,-,28.5,-,28.16,Upgrade
25,Current Income Taxes Payable,4.04,-,3.6,0,2.68,-,2.99,0,4.17,-,-,-,5.27,2.88,16.2,5,8.33,-,75.94,15.63,Upgrade
26,Current Unearned Revenue,2.68,1.31,10.76,10.69,7.99,3.92,4.87,1.67,13.5,9.53,-,9.49,17.29,27.94,18.36,36.8,22.04,50.2,25.34,-,Upgrade
27,Other Current Liabilities,16.13,45.59,13.51,44.27,13.49,66.42,12.24,58.84,45.85,60.14,-,59.62,168.05,73.5,72.97,71.8,100.89,14.29,69.21,127.97,Upgrade
28,Total Current Liabilities,645.99,669.53,746.67,779.53,829.17,850.73,877.33,904.7,939.19,975.45,-,1083,991.23,956.22,1134,1323,1336,1384,1508,1663,Upgrade
29,Long-Term Debt,23,23.37,22.4,23.53,0.3,0.7,2.23,28.66,24.14,25.52,-,55,265.57,270.25,269.94,239.63,257.3,257.14,196.81,196.47,Upgrade
30,Long-Term Leases,4.63,5.4,6.69,7.06,2.19,4.93,7.24,7.2,8.77,13.22,-,19.37,22.85,25.49,46.24,23.57,37.12,64.6,76.19,53.69,Upgrade
31,Long-Term Unearned Revenue,2.38,2.44,2.51,2.57,2.63,2.69,2.75,2.81,2.87,2.93,-,3.05,3.12,3.18,3.24,3.3,3.38,3.44,3.5,3.55,Upgrade
32,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.49,0.52,0.55,0.65,0.7,0.67,Upgrade
33,Other Long-Term Liabilities,9.31,10.4,14.3,14.78,19.75,13.65,12.33,12.88,26.12,20.89,-,15.19,15.04,13.98,6.07,6.04,39.98,94.52,29.57,24.67,Upgrade
34,Total Liabilities,685.31,711.14,792.56,827.45,854.03,872.7,901.87,956.24,1001,1038,-,1176,1298,1269,1460,1596,1674,1804,1814,1942,Upgrade
35,Common Stock,695.6,695.6,695.6,695.6,695.6,695.6,695.6,695.6,695.6,695.6,-,695.6,655.05,655.05,655.05,655.05,655.05,655.05,655.05,655.05,Upgrade
36,Additional Paid-In Capital,739.11,739.11,739.12,739.12,739.12,739.12,739.12,739.12,739.12,739.12,-,739.12,542.29,536.97,533.06,533.06,533.74,533.74,534.38,534.38,Upgrade
37,Retained Earnings,-1325,-1305,-1279,-1291,-1022,-997.82,-898.28,-914.14,-436.34,-420.17,-,-439.23,59.4,150.64,195.55,144.29,708.95,725.33,737.6,820.82,Upgrade
38,Total Common Equity,109.86,129.84,155.36,144.11,412.41,436.9,536.43,520.57,998.38,1015,995.49,995.49,1257,1343,1384,1332,1898,1914,1927,2010,Upgrade
39,Minority Interest,0.34,0.37,0.89,0.93,0.49,0.49,0.49,0.49,0.49,0.49,-,0.49,0.42,0.61,127.66,127.71,128.67,121.14,117.4,121.22,Upgrade
40,Shareholders' Equity,110.21,130.22,156.25,145.04,412.9,437.39,536.93,521.06,998.87,1015,995.97,995.97,1257,1343,1511,1460,2026,2035,2044,2131,Upgrade
