,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,810,752.88,714.92,-,581.89,845.13,750.41,-,695.43,-
1,Revenue Growth (YoY),13.30%,-,22.86%,-,-22.46%,-,7.91%,-,-8.16%,-
2,Cost of Revenue,458.53,433.48,413.84,-,328.08,497.45,477.57,-,429.17,-
3,Gross Profit,351.47,319.4,301.08,-,253.81,347.68,272.84,-,266.26,-
4,"Selling, General & Admin",165.26,169.78,162.6,-,132.32,215.06,182.57,-,190.48,-
5,Other Operating Expenses,-16.29,-14.99,-8.23,-,-17.51,-8.93,-16.65,-,-63.52,-
6,Operating Expenses,148.96,154.79,154.37,-,114.81,206.14,165.92,-,126.96,-
7,Operating Income,202.51,164.6,146.71,-,139,141.54,106.92,-,139.3,-
8,Interest Expense,-20.53,-31.26,-47.45,-,-19.59,-12.82,-12.87,-,-15.7,-
9,Interest & Investment Income,8.88,10.05,17.63,-,3.29,2.14,0.88,-,1.21,-
10,Earnings From Equity Investments,0.13,-0.17,0.33,-,-0.98,-1.67,-2.1,-,-3.31,-
11,Currency Exchange Gain (Loss),0.66,-0.08,-0.03,-,-0.3,0.18,-0.13,-,-0.33,-
12,EBT Excluding Unusual Items,191.65,143.15,117.21,-,121.42,129.37,92.71,-,121.17,-
13,Gain (Loss) on Sale of Investments,-0.75,-,1.62,-,-,3.3,-,-,-,-
14,Gain (Loss) on Sale of Assets,-2.45,-0.08,0.03,-,-0.74,0.77,-0.52,-,1.04,-
15,Asset Writedown,-13.08,-7.43,-,-,-,-4.17,9.72,-,5.61,-
16,Other Unusual Items,-,0.09,-,-,22.05,0.25,-,-,-,-
17,Pretax Income,175.38,135.72,118.86,-,142.73,129.53,101.91,-,127.81,-
18,Income Tax Expense,35.09,22.84,21.58,-,23.84,24.68,19.05,-,15.36,-
19,Earnings From Continuing Operations,140.29,112.89,97.28,-,118.88,104.85,82.86,-,112.45,-
20,Earnings From Discontinued Operations,-,-,80.61,-,28.49,-,-,-,0,-
21,Net Income to Company,140.29,112.89,177.89,-,147.37,104.85,82.86,-,112.45,-
22,Minority Interest in Earnings,-,0.04,-23.85,-,-11.18,-10.04,-,-,-9.94,-
23,Net Income,140.29,112.93,154.04,-,136.19,94.81,82.86,-,102.51,-
24,Net Income to Common,140.29,112.93,154.04,-,136.19,94.81,82.86,-,102.51,-
25,Net Income Growth,-8.93%,-,13.11%,-,64.37%,-,-19.17%,-,-19.42%,-
26,Shares Outstanding (Basic),1984,1929,1911,-,1919,1916,1916,-,1917,-
27,Shares Outstanding (Diluted),1984,1929,1912,-,1919,1916,1916,-,1917,-
28,Shares Change (YoY),3.76%,-,-0.34%,-,0.15%,-,-0.05%,-,-4.76%,-
29,EPS (Basic),0.07,0.06,0.08,-,0.07,0.05,0.04,-,0.05,-
30,EPS (Diluted),0.07,0.06,0.08,-,0.07,0.05,0.04,-,0.05,-
31,EPS Growth,-12.29%,-,13.55%,-,64.11%,-,-19.13%,-,-15.39%,-
32,Free Cash Flow,277.37,-,276.34,-,307.99,69.83,273.25,-,192.26,-
33,Free Cash Flow Per Share,0.14,-,0.14,-,0.16,0.04,0.14,-,0.10,-
34,Dividend Per Share,0.035,0.030,0.025,-,0.028,0.027,0.012,-,0.008,-
35,Dividend Growth,40.00%,-,-10.71%,-,133.33%,-,50.00%,-,-60.00%,-
36,Operating Margin,25.00%,21.86%,20.52%,-,23.89%,16.75%,14.25%,-,20.03%,-
37,Profit Margin,17.32%,15.00%,21.55%,-,23.41%,11.22%,11.04%,-,14.74%,-
38,Free Cash Flow Margin,34.24%,-,38.65%,-,52.93%,8.26%,36.41%,-,27.65%,-
39,EBITDA,255.14,248.12,200.23,-,193.93,210.23,181.53,-,203.02,-
40,D&A For EBITDA,52.63,51.01,53.52,56.18,54.94,68.68,74.61,71.85,63.72,25.88
41,EBIT,202.51,164.6,146.71,-,139,141.54,106.92,-,139.3,-
