,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,76.98,117.56,60.79,73.39,61.73,72.06,66.36,77.12,90.46,107.52,Upgrade
1,Short-Term Investments,5.68,5.24,4,4.8,4.51,4.18,5.53,5.48,5.94,6.56,Upgrade
2,Cash & Short-Term Investments,82.66,122.79,64.78,78.19,66.24,76.23,71.88,82.6,96.4,114.08,Upgrade
3,Cash Growth,27.59%,57.05%,-2.20%,2.57%,-7.85%,-7.71%,-25.43%,-27.60%,-31.16%,-45.28%,Upgrade
4,Accounts Receivable,48.23,32.51,32.02,28.18,25.83,26.23,24.88,33.04,28.59,44.4,Upgrade
5,Other Receivables,2.44,1.08,1.75,0.42,3.08,6.06,13.61,6.86,8.25,8.49,Upgrade
6,Receivables,50.67,33.6,33.78,28.6,28.91,32.29,38.48,39.9,36.84,52.89,Upgrade
7,Inventory,165.82,108.86,114.04,75.27,71.94,59.98,77.03,83.15,85.72,89.75,Upgrade
8,Restricted Cash,-,0.2,-,1.35,-,-,-,-,-,-,Upgrade
9,Other Current Assets,19.23,10.06,12.23,10.98,6.06,9.08,4.18,6.36,12.49,7.54,Upgrade
10,Total Current Assets,318.37,275.51,224.83,194.4,173.14,177.59,191.58,212,231.45,264.25,Upgrade
11,"Property, Plant & Equipment",116.61,109.55,114.87,120.06,93.11,102.66,113.99,127.88,175.91,183.85,Upgrade
12,Goodwill,32.03,32.98,32.26,32.37,30.62,31.93,33.1,34.49,42.05,43.41,Upgrade
13,Other Intangible Assets,1.98,3.08,4.03,5.08,7.38,8.74,12.12,24.75,27.94,30.36,Upgrade
14,Long-Term Deferred Tax Assets,13.14,12.56,12,12.13,7.3,8.98,8.89,9.83,10.85,12.76,Upgrade
15,Other Long-Term Assets,65.83,71.73,72.27,72.95,73.39,60.23,55.08,40.78,8.08,8.08,Upgrade
16,Total Assets,547.95,505.42,460.25,436.99,384.94,390.11,414.76,449.73,496.27,542.72,Upgrade
17,Accounts Payable,49.77,33.15,31.84,21.53,19.63,15.66,16.89,16.19,20.6,13.5,Upgrade
18,Accrued Expenses,14.19,18.55,10.67,17.15,9.68,16.2,7.31,20.34,11.45,19.75,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,-,20,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,7.5,7.5,Upgrade
21,Current Portion of Leases,4.46,4.14,4.26,4.37,3.89,4.29,3.99,4.78,5.23,6.26,Upgrade
22,Current Income Taxes Payable,8.92,6.46,2.23,-,-,0.28,0.28,6.45,6.22,6.55,Upgrade
23,Current Unearned Revenue,9.69,11.29,8.36,13.92,5.64,4.69,8.21,11.43,10.69,10.96,Upgrade
24,Other Current Liabilities,6.04,8.46,6.49,10.03,7.56,8.59,8.56,11.23,16.96,28.61,Upgrade
25,Total Current Liabilities,93.06,82.05,63.85,67,46.39,49.71,45.24,70.41,78.64,113.11,Upgrade
26,Long-Term Leases,32.31,31.02,30.76,31.39,2.82,4.59,6.57,8.69,10.36,13.01,Upgrade
27,Long-Term Deferred Tax Liabilities,12.84,13.47,13.63,14.03,6.49,4.84,5.61,7.5,4.49,4.72,Upgrade
