,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,445,606,218,221,112,117,149,180,150,123,199,Upgrade
1,Market Cap Growth,173.50%,173.50%,94.92%,88.71%,-24.84%,-34.74%,-1.26%,46.15%,-24.29%,-59.37%,-45.45%,Upgrade
2,Enterprise Value,395,509,185,173,42,35,75,98,70,48,105,Upgrade
3,Last Close Price,0.47,0.64,0.23,0.23,0.12,0.12,0.16,0.19,0.16,0.13,0.21,Upgrade
4,PE Ratio,7.11,9.69,3.76,10.92,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,Upgrade
6,PS Ratio,0.58,0.79,0.35,0.55,0.36,0.40,0.48,0.52,0.43,0.37,0.55,Upgrade
7,PB Ratio,1.01,1.38,0.52,0.58,0.31,0.30,0.37,0.42,0.35,0.28,0.43,Upgrade
8,P/TBV Ratio,1.50,1.50,0.58,0.65,0.34,0.34,0.42,0.48,0.42,0.34,0.53,Upgrade
9,P/FCF Ratio,23.12,-,4.41,-,24.38,-,-12.51,-,-,8.85,-1.99,Upgrade
10,P/OCF Ratio,22.59,-,4.19,-,12.48,-,287.49,-,7.72,8.77,-,Upgrade
11,EV/Sales Ratio,0.51,0.66,0.30,0.43,0.13,0.12,0.24,0.28,0.20,0.14,0.29,Upgrade
12,EV/EBITDA Ratio,4.75,6.36,2.65,5.46,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,5.77,7.43,3.18,8.59,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,20.56,-,3.76,-,9.15,-,-6.30,-,-,3.43,-1.06,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.09,0.10,0.11,0.02,0.03,0.03,0.04,0.06,0.11,Upgrade
16,Debt / FCF Ratio,2.05,-,0.79,-,8.83,-,-0.92,-,-,1.82,-0.53,Upgrade
17,Return on Capital Employed (ROCE),14.02%,14.02%,12.49%,4.71%,-,-,-,-,-,-,-,Upgrade
18,Earnings Yield,14.06%,10.32%,26.63%,9.15%,-14.42%,-29.97%,-26.20%,-33.64%,-39.15%,-141.41%,-109.58%,Upgrade
19,FCF Yield,4.32%,3.18%,22.66%,0.26%,4.10%,-5.41%,-7.99%,-14.08%,2.53%,11.30%,-50.13%,Upgrade
