,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,370.19,345.03,218.93,152.09,122.76,128.61,123.71,162.23,134.3,170.44,Upgrade
1,Revenue Growth (YoY),69.09%,126.86%,78.34%,18.25%,-0.77%,-20.72%,-7.88%,-4.82%,-11.75%,-26.50%,Upgrade
2,Cost of Revenue,101.5,111.24,73.06,63.78,51.08,61.97,51.55,70.71,55.11,88.52,Upgrade
3,Gross Profit,268.69,233.79,145.87,88.31,71.68,66.64,72.16,91.51,79.19,81.92,Upgrade
4,"Selling, General & Admin",223.68,206.53,115.66,96.75,75.78,91.79,84.41,122.09,88.38,150.71,Upgrade
5,Other Operating Expenses,6.44,2.06,2.52,0.57,3.11,5.74,2.46,1.72,2.41,-0.18,Upgrade
6,Operating Expenses,230.12,208.58,118.18,97.32,78.89,97.53,86.87,123.81,90.78,150.54,Upgrade
7,Operating Income,38.56,25.21,27.69,-9.01,-7.21,-30.89,-14.7,-32.3,-11.59,-68.62,Upgrade
8,Interest Expense,-1.72,-1.64,-1.64,-0.22,-0.25,-0.32,-0.37,-0.46,-0.81,-1.58,Upgrade
9,Interest & Investment Income,0.57,0.47,0.39,0.05,0.28,0.15,0.2,0.32,0.37,0.82,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,2.32,-,-,-,0.44,-,1.54,Upgrade
11,Other Non Operating Income (Expenses),2.92,3.84,3.36,2.41,2.85,6.69,3.3,3.54,7.39,0.45,Upgrade
12,EBT Excluding Unusual Items,40.33,27.87,29.79,-4.45,-4.33,-24.36,-11.57,-28.46,-4.65,-67.39,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-8.99,-,-34.8,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.36,0.06,-,-,0.01,4.74,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-1.72,-,-1.92,-,-2.06,-,-36.07,Upgrade
16,Pretax Income,40.33,28.24,29.86,-6.17,-4.33,-26.27,-6.83,-39.52,-4.65,-138.25,Upgrade
17,Income Tax Expense,6.92,3.46,2.03,2.89,0.86,-1.43,0.03,3.92,1.53,14.14,Upgrade
18,Earnings From Continuing Operations,33.41,24.78,27.82,-9.06,-5.18,-24.84,-6.87,-43.43,-6.18,-152.39,Upgrade
19,Net Income,33.41,24.78,27.82,-9.06,-5.18,-24.84,-6.87,-43.43,-6.18,-152.39,Upgrade
20,Net Income to Common,33.41,24.78,27.82,-9.06,-5.18,-24.84,-6.87,-43.43,-6.18,-152.39,Upgrade
21,Net Income Growth,20.08%,-,-,-,-,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),946,946,946,946,946,946,946,946,946,946,Upgrade
23,Shares Outstanding (Diluted),946,946,946,946,946,946,946,946,946,946,Upgrade
24,EPS (Basic),0.04,0.03,0.03,-0.01,-0.01,-0.03,-0.01,-0.05,-0.01,-0.16,Upgrade
25,EPS (Diluted),0.04,0.03,0.03,-0.01,-0.01,-0.03,-0.01,-0.05,-0.01,-0.16,Upgrade
26,EPS Growth,20.08%,-,-,-,-,-,-,-,-,-,Upgrade
27,Free Cash Flow,-38.09,55.99,-11.23,11.75,-7.7,2.28,-11.96,-9.09,12.29,0.38,Upgrade
28,Free Cash Flow Per Share,-0.04,0.06,-0.01,0.01,-0.01,0.00,-0.01,-0.01,0.01,0.00,Upgrade
29,Operating Margin,10.42%,7.31%,12.65%,-5.92%,-5.87%,-24.02%,-11.89%,-19.91%,-8.63%,-40.26%,Upgrade
30,Profit Margin,9.02%,7.18%,12.71%,-5.96%,-4.22%,-19.31%,-5.55%,-26.77%,-4.60%,-89.41%,Upgrade
31,Free Cash Flow Margin,-10.29%,16.23%,-5.13%,7.73%,-6.27%,1.77%,-9.67%,-5.60%,9.15%,0.22%,Upgrade
32,EBITDA,44.01,30.45,33.09,-3.71,-1.17,-23.03,-7.79,-25.08,-2.8,-58.57,Upgrade
33,D&A For EBITDA,5.45,5.25,5.4,5.29,6.04,7.86,6.91,7.22,8.8,10.06,Upgrade
34,EBIT,38.56,25.21,27.69,-9.01,-7.21,-30.89,-14.7,-32.3,-11.59,-68.62,Upgrade
