,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,524.73,618.17,418.09,695.25,691.55,873.37,476.63,525.87,262.14,468.09,Upgrade
1,Revenue Growth (YoY),25.50%,-11.09%,-39.54%,-20.39%,45.09%,66.08%,81.82%,12.35%,-24.55%,35.08%,Upgrade
2,Cost of Revenue,136.85,2.02,130.68,45.33,195.21,186.98,57.89,80.08,30.73,48.79,Upgrade
3,Gross Profit,387.87,616.15,287.42,649.92,496.34,686.39,418.74,445.79,231.41,419.29,Upgrade
4,"Selling, General & Admin",271.13,282.59,259.05,245.52,230.08,291.36,265.66,307.43,265.81,332.41,Upgrade
5,Other Operating Expenses,164.56,408.83,138.72,336.47,134.22,294.23,208.27,272.55,213.95,285.38,Upgrade
6,Operating Expenses,560.34,832.33,562.14,802.38,634.22,875.25,781.06,954.34,778.73,1104,Upgrade
7,Operating Income,-172.46,-216.18,-274.73,-152.46,-137.88,-188.86,-362.33,-508.55,-547.32,-684.94,Upgrade
8,Interest Expense,-51.51,-51.33,-59.31,-44.14,-56.63,-68.34,-73.38,-73.2,-73.11,-92.31,Upgrade
9,Interest & Investment Income,0.55,3.88,3.76,1.74,0.46,1.66,5.69,9.61,12.16,12.55,Upgrade
10,Currency Exchange Gain (Loss),-3.85,-2.48,2.9,13.73,-17.49,-26.96,-7.67,-41.16,1.73,35.55,Upgrade
11,Other Non Operating Income (Expenses),-10.7,20.92,-18.77,0.94,88.21,-0.57,14.11,-10.54,15.09,150.61,Upgrade
12,EBT Excluding Unusual Items,-237.98,-245.19,-346.15,-180.19,-123.33,-283.07,-423.57,-623.83,-591.45,-578.54,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-5.44,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-28.96,-,0.05,Upgrade
15,Gain (Loss) on Sale of Assets,2.04,-1.23,-0.19,-0.04,0.13,-5.26,-0.95,-0.48,-34.38,-137.74,Upgrade
16,Asset Writedown,4.41,42.41,8.38,26.45,40.93,-167.91,-168.39,-681.26,-141.59,-500.14,Upgrade
17,Other Unusual Items,-,-1.23,-,0.99,-,8.63,-,6.83,-,-27.99,Upgrade
18,Pretax Income,-231.52,-205.24,-337.96,-152.78,-82.27,-447.61,-592.9,-1333,-767.42,-1244,Upgrade
19,Income Tax Expense,0.02,-21.74,0.98,-41.23,23.09,-15.57,30.83,-10.37,24.81,52.91,Upgrade
20,Earnings From Continuing Operations,-231.54,-183.5,-338.94,-111.55,-105.36,-432.04,-623.73,-1323,-792.23,-1297,Upgrade
21,Net Income to Company,-231.54,-183.5,-338.94,-111.55,-105.36,-432.04,-623.73,-1323,-792.23,-1297,Upgrade
22,Net Income,-231.54,-183.5,-338.94,-111.55,-105.36,-432.04,-623.73,-1323,-792.23,-1297,Upgrade
23,Net Income to Common,-231.54,-183.5,-338.94,-111.55,-105.36,-432.04,-623.73,-1323,-792.23,-1297,Upgrade
24,Shares Outstanding (Basic),508,423,456,423,423,423,363,352,316,293,Upgrade
25,Shares Outstanding (Diluted),508,423,456,423,423,423,363,352,316,293,Upgrade
26,Shares Change (YoY),11.32%,-,7.88%,-0.11%,16.27%,20.07%,15.00%,20.07%,7.69%,0.00%,Upgrade
27,EPS (Basic),-0.46,-0.43,-0.74,-0.26,-0.25,-1.02,-1.72,-3.75,-2.51,-4.42,Upgrade
28,EPS (Diluted),-0.46,-0.43,-0.74,-0.26,-0.25,-1.02,-1.72,-3.75,-2.51,-4.42,Upgrade
29,Free Cash Flow,-109.49,-31.47,-164.36,4.17,139.57,193.67,50.49,261.92,-251.45,-1172,Upgrade
30,Free Cash Flow Per Share,-0.22,-0.07,-0.36,0.01,0.33,0.46,0.14,0.74,-0.80,-3.99,Upgrade
31,Operating Margin,-32.87%,-34.97%,-65.71%,-21.93%,-19.94%,-21.62%,-76.02%,-96.71%,-208.79%,-146.33%,Upgrade
32,Profit Margin,-44.13%,-29.68%,-81.07%,-16.05%,-15.23%,-49.47%,-130.86%,-251.54%,-302.22%,-277.14%,Upgrade
33,Free Cash Flow Margin,-20.87%,-5.09%,-39.31%,0.60%,20.18%,22.18%,10.59%,49.81%,-95.92%,-250.37%,Upgrade
34,EBITDA,-48.97,-83.57,-113.55,67.32,131.19,95.12,-64.06,-194.72,-253.28,-377.1,Upgrade
35,D&A For EBITDA,123.49,132.62,161.17,219.78,269.07,283.99,298.27,313.84,294.04,307.84,Upgrade
36,EBIT,-172.46,-216.18,-274.73,-152.46,-137.88,-188.86,-362.33,-508.55,-547.32,-684.94,Upgrade
