,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,206.58,266.04,313.89,503.42,513.98,820.92,759.66,647.42,585.5,398.03,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,2.51,Upgrade
2,Cash & Short-Term Investments,206.58,266.04,313.89,503.42,513.98,820.92,759.66,647.42,585.5,400.54,Upgrade
3,Cash Growth,-34.19%,-47.15%,-38.93%,-38.68%,-32.34%,26.80%,29.75%,61.63%,-57.30%,-63.54%,Upgrade
4,Other Receivables,0.02,0.06,0.01,0.81,0.75,0.06,0.03,6.14,5.54,0.22,Upgrade
5,Receivables,0.02,0.06,0.01,0.81,0.75,0.06,0.03,6.14,5.54,0.22,Upgrade
6,Inventory,449.61,507.23,561.38,621.43,701.38,787.71,1006,1069,1248,1296,Upgrade
7,Prepaid Expenses,89.03,68.76,173.07,127.65,132.45,184.57,310.47,314.68,556.54,825.85,Upgrade
8,Restricted Cash,-,-,60.33,62.79,61.34,66.56,69.6,-,-,-,Upgrade
9,Total Current Assets,745.24,842.09,1109,1316,1410,1860,2146,2037,2396,2522,Upgrade
10,"Property, Plant & Equipment",6716,7281,7313,7749,7799,8790,9507,10219,9603,10795,Upgrade
11,Long-Term Investments,1.33,1.4,1.66,13.87,11.71,17.96,24.46,30.42,30.71,35.85,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,5.11,5.34,Upgrade
13,Other Intangible Assets,128.01,136.84,148,154.39,158.05,171.64,462.35,614.91,834.61,870.84,Upgrade
14,Other Long-Term Assets,883.62,939.86,832.16,822.83,769.45,670.56,535.14,647.57,869.35,890.61,Upgrade
15,Total Assets,8475,9201,9404,10056,10148,11510,12675,13549,13738,15120,Upgrade
16,Accounts Payable,294.86,310.92,366.96,323.4,425.04,508.63,534.5,471.74,438.34,510.42,Upgrade
17,Current Portion of Long-Term Debt,1359,-,42.78,31.94,62.59,2115,2425,829.23,820.8,859.02,Upgrade
18,Current Portion of Leases,1.22,1.62,1.48,0.99,1.19,1.66,3.67,7.69,8.95,38.78,Upgrade
19,Current Income Taxes Payable,0.02,0.01,0.04,0.08,9.66,16.91,9.59,8.29,4.88,7.72,Upgrade
20,Total Current Liabilities,1656,312.55,411.25,356.4,498.47,2642,2973,1317,1273,1416,Upgrade
21,Long-Term Debt,-,1417,1438,1524,1520,-,-,1707,1621,1708,Upgrade
22,Long-Term Leases,2.59,2.94,2.38,0.76,1.18,1.66,0.27,0.79,4.4,41.92,Upgrade
23,Long-Term Deferred Tax Liabilities,41.33,43.95,45.58,44.48,42.53,44.36,44.85,45.05,32.73,31.75,Upgrade
24,Other Long-Term Liabilities,18.11,18.42,19.17,12.78,14.43,11.89,32.71,31.88,36.65,37.58,Upgrade
25,Total Liabilities,1718,1795,1916,1939,2077,2700,3051,3102,2968,3235,Upgrade
26,Common Stock,5.07,42.26,42.26,42.26,42.26,42.26,42.26,35.22,35.22,29.35,Upgrade
27,Additional Paid-In Capital,17811,17745,17745,17745,17745,17745,17745,17613,17613,17482,Upgrade
28,Retained Earnings,-9287,-9056,-8872,-8228,-8117,-8011,-7580,-6958,-5635,-4845,Upgrade
29,Comprehensive Income & Other,-1771,-1325,-1427,-1441,-1599,-965.22,-582.46,-244.05,-1243,-781.7,Upgrade
30,Total Common Equity,6757,7406,7488,8117,8071,8810,9624,10447,10770,11885,Upgrade
31,Shareholders' Equity,6757,7406,7488,8117,8071,8810,9624,10447,10770,11885,Upgrade
32,Total Liabilities & Equity,8475,9201,9404,10056,10148,11510,12675,13549,13738,15120,Upgrade
33,Total Debt,1363,1422,1484,1558,1585,2118,2429,2545,2456,2648,Upgrade
34,Net Cash (Debt),-1157,-1156,-1170,-1054,-1071,-1297,-1669,-1898,-1870,-2247,Upgrade
35,Net Cash Per Share,-2.28,-2.74,-2.57,-2.50,-2.53,-3.07,-4.59,-5.38,-5.92,-7.66,Upgrade
36,Filing Date Shares Outstanding,1521,507.15,422.63,422.63,422.63,422.63,422.63,352.19,352.19,293.49,Upgrade
37,Total Common Shares Outstanding,507.15,422.63,422.63,422.63,422.63,422.63,422.63,352.19,352.19,293.49,Upgrade
38,Working Capital,-910.28,529.53,697.42,959.7,911.44,-781.91,-827.1,720.05,1123,1106,Upgrade
39,Book Value Per Share,13.32,17.52,17.72,19.21,19.10,20.85,22.77,29.66,30.58,40.49,Upgrade
40,Tangible Book Value,6629,7269,7340,7963,7913,8639,9162,9832,9931,11009,Upgrade
41,Tangible Book Value Per Share,13.07,17.20,17.37,18.84,18.72,20.44,21.68,27.92,28.20,37.51,Upgrade
42,Land,-,992.63,-,1017,-,1078,-,1166,-,1178,Upgrade
43,Buildings,-,7746,-,7950,-,8484,-,9269,-,8660,Upgrade
44,Machinery,-,1408,-,1459,-,1544,-,1681,-,2082,Upgrade
45,Construction In Progress,-,46.97,-,39.17,-,39.36,-,42.72,-,482.59,Upgrade
46,Leasehold Improvements,-,1.04,-,1.04,-,1.04,-,38.8,-,43.72,Upgrade
