,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,701.33,795.77,992.63,1670,1888,2296,3025,2458,2596,504.63
1,Short-Term Investments,134.4,70,-,1.87,1.44,1.93,2.75,2.14,1.3,0.85
2,Trading Asset Securities,93.97,77.16,76.41,71.56,-,-,35.21,3.26,210,15
3,Cash & Short-Term Investments,929.7,942.93,1069,1743,1889,2298,3063,2464,2807,520.48
4,Cash Growth,-13.03%,-45.91%,-43.42%,-24.15%,-38.31%,-6.72%,9.11%,373.32%,-,-
5,Accounts Receivable,19.67,80.21,84.87,12.6,16.23,-,-,-,-,-
6,Other Receivables,67.57,-,-,63.26,47.19,31.41,25.09,40.6,18.06,14.74
7,Receivables,97.68,80.21,84.87,75.86,63.41,31.41,25.09,40.6,18.06,14.74
8,Inventory,178.88,198.11,167.83,173.19,124.36,85.97,46.52,35.58,15.36,11.16
9,Other Current Assets,16.45,16.24,54.31,15.3,16.67,10.95,25.01,4.32,12.21,11.24
10,Total Current Assets,1223,1237,1376,2007,2094,2426,3159,2544,2853,557.63
11,"Property, Plant & Equipment",547.65,498.61,436.11,327.44,235,176.22,137,107.35,81.39,76.64
12,Long-Term Investments,311.92,393.11,458.19,415.49,406.74,224.42,-,-,-,-
13,Goodwill,51.66,51.66,51.66,51.66,51.66,51.66,51.66,51.66,51.66,51.66
14,Other Intangible Assets,470.57,476.22,482.26,487.29,347.81,224.84,158.42,162.06,165.59,167.65
15,Other Long-Term Assets,9.47,14.88,24.48,13.33,10.47,60.16,15.82,16.12,24.67,25.92
16,Total Assets,2614,2672,2829,3316,3158,3164,3522,2881,3176,879.48
17,Accounts Payable,24.24,19.71,14.61,361.58,10.45,54.17,6.15,8.13,40.22,47.64
18,Accrued Expenses,41.8,53,45.61,50.48,-,24.49,15.79,14.96,-,-
19,Short-Term Debt,31.25,13.83,-,56.06,-,-,-,-,-,-
20,Current Portion of Long-Term Debt,-,-,-,-,56,-,-,-,-,-
21,Current Portion of Leases,1.92,2.59,2.83,2.89,1.93,3.55,3.08,9.13,1.26,1.23
22,Current Income Taxes Payable,12.26,4.61,11.46,15.27,-,5.39,-,-,-,-
23,Current Unearned Revenue,0.27,-,-,-,0.46,-,1.47,0.71,0.62,1.31
24,Other Current Liabilities,62.69,60.52,84.09,91.75,101.76,31.12,16.52,11.47,-,-
25,Total Current Liabilities,174.43,154.25,158.6,578.02,170.59,118.71,43.01,44.39,42.1,50.19
26,Long-Term Debt,217.15,203.59,184.14,70.77,9.03,-,-,-,-,1362
27,Long-Term Leases,2.38,1.13,0.91,2.15,2.61,4.08,3.56,-,0.49,1.13
28,Long-Term Unearned Revenue,12.78,13.1,13.3,1.72,1.22,1.37,3.15,3.28,3.52,3.59
29,Long-Term Deferred Tax Liabilities,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32,20.32
30,Other Long-Term Liabilities,5.66,5.49,6.97,5.87,6.25,-,-,-,0.15,0.15
31,Total Liabilities,432.72,397.88,384.24,678.86,210.02,144.48,70.04,67.99,66.59,1438
32,Common Stock,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.45,0.45,0.01
33,Additional Paid-In Capital,6355,6359,6359,6369,6369,6339,6323,5512,5522,79.56
34,Retained Earnings,-4177,-4105,-3925,-3713,-3397,-3305,-2906,-2731,-2451,-673.07
35,Treasury Stock,-75.34,-53.73,-57.46,-82.74,-84.51,-84.55,-28.88,-23.13,-,-
36,Comprehensive Income & Other,78.2,74.05,67.28,63.62,60.1,69.14,63.68,54.41,37.86,35.3
37,Total Common Equity,2181,2274,2445,2638,2948,3019,3452,2813,3109,-558.21
38,Minority Interest,-0.04,-0.03,-0.01,-,-,-,-,-,-,-
39,Shareholders' Equity,2181,2274,2444,2638,2948,3019,3452,2813,3109,-558.21
40,Total Liabilities & Equity,2614,2672,2829,3316,3158,3164,3522,2881,3176,879.48
41,Total Debt,252.7,221.14,187.88,131.88,69.57,7.63,6.64,9.13,1.75,1365
42,Net Cash (Debt),677,721.79,881.16,1611,1820,2290,3056,2454,2805,-844.19
43,Net Cash Growth,-23.17%,-55.20%,-51.58%,-29.65%,-40.45%,-6.68%,8.94%,-,-,-
44,Net Cash Per Share,1.00,1.06,1.30,2.39,2.71,3.45,4.63,3.37,13.62,-3.60
45,Filing Date Shares Outstanding,664.95,675.51,674.86,672.2,671.83,666.69,665.4,631.84,632.92,239.72
46,Total Common Shares Outstanding,664.95,675.51,674.86,672.2,671.83,666.69,665.4,631.84,632.92,229.06
47,Working Capital,1048,1083,1217,1429,1923,2308,3116,2500,2810,507.44
48,Book Value Per Share,3.28,3.37,3.62,3.92,4.39,4.53,5.19,4.45,4.91,-2.44
49,Tangible Book Value,1659,1746,1911,2099,2549,2743,3242,2600,2892,-777.51
50,Tangible Book Value Per Share,2.50,2.59,2.83,3.12,3.79,4.11,4.87,4.11,4.57,-3.39
51,Buildings,380.87,61.97,61.97,53.56,53.53,53.53,53.53,53.53,40.98,39.77
52,Machinery,167.92,152.79,121.58,109.64,91.74,76.51,49.8,41.48,33.3,25.33
53,Construction In Progress,20.8,290.45,269.42,167.41,78.54,28.61,22.09,1.05,0.63,1.31
54,Leasehold Improvements,24.36,23.94,38.73,38.6,38.26,31.06,18.89,17.9,17.62,15.88
