,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,301.2,216.26,224.87,132.03,118.8,84.85,51.69,24.42,14.24,13.46
1,Revenue Growth (YoY),33.94%,63.79%,89.29%,55.62%,129.83%,247.50%,263.01%,81.40%,171.79%,-
2,Cost of Revenue,82.34,63.84,51.91,39.04,35.6,26.59,14.29,8.15,5.29,4.86
3,Gross Profit,218.87,152.41,172.96,93,83.2,58.25,37.4,16.27,8.95,8.61
4,"Selling, General & Admin",214.19,232.14,234.48,212.78,152.28,132.92,74.76,68.61,70.49,150.61
5,Research & Development,100.48,122.13,83.37,75.93,71.09,79.75,51.55,62.2,41.16,38.91
6,Other Operating Expenses,-9.64,-18.08,-1.52,-10.53,-2.23,-5.18,-2.28,-3.2,-5.32,-2.14
7,Operating Expenses,305.03,336.19,316.33,278.19,221.13,207.49,124.03,127.61,106.33,187.38
8,Operating Income,-86.17,-183.77,-143.38,-185.19,-137.93,-149.24,-86.63,-111.34,-97.38,-178.78
9,Interest Expense,-0.13,-0.05,-0.13,-1.2,-1.12,-0.14,-0.04,-0.04,-0.05,-0.34
10,Interest & Investment Income,16.43,17.47,21.97,28.55,18.08,11.79,12.98,27.6,9.7,1.89
11,Earnings From Equity Investments,-0.14,-0.11,-0.05,-0.17,-,-,-,-,-,-
12,Currency Exchange Gain (Loss),-0.17,-13.73,-4.05,64.51,41.92,-26.5,-21.64,-195.51,-25.73,1
13,Other Non Operating Income (Expenses),-,-1.58,-,0.27,-,-,-,-,-1676,-222.14
14,EBT Excluding Unusual Items,-70.17,-181.77,-125.64,-93.22,-79.05,-164.09,-95.33,-279.29,-1789,-398.37
15,Gain (Loss) on Sale of Investments,2,1.87,2.18,0.58,-,-,-,-,-,-
16,Gain (Loss) on Sale of Assets,-0.31,-0.13,-0.09,-0.03,-,-0.12,-0.1,-0.44,0.07,-0.02
17,Other Unusual Items,-,-,-87.92,-213.77,-12.74,-234.84,-79.74,-,-,-
18,Pretax Income,-68.48,-180.03,-211.47,-306.44,-91.79,-399.04,-175.17,-279.73,-1789,-398.39
19,Income Tax Expense,2.8,0.45,0.6,9.38,0.19,-,-,-,-,-
20,Earnings From Continuing Operations,-71.28,-180.48,-212.08,-315.82,-91.99,-399.04,-175.17,-279.73,-1789,-398.39
21,Minority Interest in Earnings,0.01,0.01,0.01,-,-,-,-,-,-,-
22,Net Income,-71.27,-180.46,-212.06,-315.82,-91.99,-399.04,-175.17,-279.73,-1789,-398.39
23,Net Income to Common,-71.27,-180.46,-212.06,-315.82,-91.99,-399.04,-175.17,-279.73,-1789,-398.39
24,Shares Outstanding (Basic),679,681,677,674,672,663,660,728,206,235
25,Shares Outstanding (Diluted),679,681,677,674,672,663,660,728,206,235
26,Shares Change (YoY),0.29%,1.04%,0.78%,1.62%,1.86%,-8.87%,220.29%,210.28%,-7.15%,-
27,EPS (Basic),-0.10,-0.26,-0.31,-0.47,-0.14,-0.60,-0.27,-0.38,-8.68,-1.70
28,EPS (Diluted),-0.10,-0.26,-0.31,-0.47,-0.14,-0.60,-0.27,-0.38,-8.68,-1.70
29,Free Cash Flow,-101.12,-202.97,-556.14,-244.31,-262.3,-335.57,-170.54,-89.8,-116.55,-82.83
30,Free Cash Flow Per Share,-0.15,-0.30,-0.82,-0.36,-0.39,-0.51,-0.26,-0.12,-0.57,-0.35
31,Operating Margin,-28.61%,-84.98%,-63.76%,-140.26%,-116.10%,-175.89%,-167.60%,-456.03%,-683.90%,-1328.20%
32,Profit Margin,-23.66%,-83.45%,-94.30%,-239.20%,-77.43%,-470.32%,-338.90%,-1145.68%,-12563.56%,-2959.78%
33,Free Cash Flow Margin,-33.57%,-93.86%,-247.32%,-185.03%,-220.79%,-395.50%,-329.94%,-367.80%,-818.55%,-615.38%
34,EBITDA,-63.94,-164.25,-124.75,-170.78,-121.79,-137.42,-75.19,-101.62,-89.25,-171.49
35,D&A For EBITDA,22.23,19.52,18.63,14.41,16.14,11.82,11.44,9.72,8.13,7.28
36,EBIT,-86.17,-183.77,-143.38,-185.19,-137.93,-149.24,-86.63,-111.34,-97.38,-178.78
37,Advertising Expenses,31.19,-,36.02,-,21.13,-,8.31,-,-,-
