,Fiscal Quarter,Current,Q4 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,52708,56946,54700,51277,49142,49528,59953,56780,46264,37962,44421,44403,33518,27683,26186,23944,24414,25040,28574,27262,31012,Upgrade
1,Market Cap Growth,15.88%,14.98%,-8.76%,-9.69%,6.22%,30.47%,34.96%,27.88%,38.03%,37.13%,69.64%,85.45%,37.29%,10.56%,-8.36%,-12.17%,-21.28%,-12.19%,-0.51%,-3.43%,27.43%,Upgrade
2,Enterprise Value,52676,56320,54242,51343,49886,51171,61480,54540,41955,32698,40478,40750,29968,23725,22872,20278,21263,21876,25585,24565,28681,Upgrade
3,Last Close Price,41.04,44.34,41.66,38.09,36.51,36.79,44.53,41.49,33.81,27.74,31.79,32.04,24.19,19.98,18.53,16.95,17.28,17.72,19.95,19.03,21.65,Upgrade
4,PE Ratio,15.60,17.49,16.21,16.73,17.23,17.08,20.72,20.58,18.89,16.86,21.03,19.71,16.31,15.62,13.65,13.94,15.28,14.64,19.97,18.74,14.78,Upgrade
5,Forward PE,13.47,16.06,16.25,15.38,23.84,19.57,22.66,19.80,21.67,19.43,21.06,19.05,23.31,17.60,12.53,13.29,17.20,17.29,14.92,14.45,16.73,Upgrade
6,PS Ratio,1.90,2.03,2.13,2.00,1.99,2.02,2.63,2.81,2.56,2.32,2.76,2.83,2.16,1.78,1.68,1.64,1.79,1.80,2.12,1.88,2.10,Upgrade
7,PB Ratio,2.67,2.25,2.16,1.99,2.03,2.10,2.61,2.45,2.64,2.25,2.72,2.68,2.12,1.80,1.75,1.62,1.74,1.79,2.11,2.03,2.37,Upgrade
8,P/TBV Ratio,4.99,4.99,4.79,4.35,-,5.02,6.45,5.99,4.35,3.79,4.66,4.54,3.74,3.23,3.15,2.97,3.28,3.46,4.26,4.10,4.08,Upgrade
