,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,258.05,145.23,51.08,322.95,73.75,42.94,80.44,312.77,88.01,105.42,-,211.02,139.2,236.51,134.56,217.52,285.16,232.38,357.28,338.54,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,8.45,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,258.05,145.23,51.08,322.95,73.75,42.94,80.44,312.77,88.01,105.42,211.02,211.02,147.66,236.51,134.56,217.52,285.16,232.38,357.28,338.54,Upgrade
3,Cash Growth,249.88%,238.20%,-36.50%,3.26%,-16.19%,-59.27%,-61.88%,48.22%,-40.40%,-55.43%,56.82%,-2.99%,-48.22%,1.78%,-62.34%,-35.75%,31.63%,57.79%,263.57%,66.91%,Upgrade
4,Accounts Receivable,874.83,858.75,558.14,558.2,690.16,694.89,580.18,711.55,684.07,689.51,-,1062,843.77,868.15,1033,1302,925.14,830.58,590.98,676.6,Upgrade
5,Other Receivables,33.12,31.66,27.41,23.97,30.21,27.93,33.41,25.74,20.54,17.85,-,14.03,13.32,13.97,14.19,11.38,12.62,11.13,40.29,6.98,Upgrade
6,Receivables,907.95,890.41,585.55,582.17,720.37,722.82,613.59,737.29,704.61,707.36,-,1076,857.1,882.12,1047,1313,937.76,841.71,631.27,683.59,Upgrade
7,Inventory,-,-,-,-,0.01,0.01,0.01,0.01,0.02,0.05,-,-,-,-,0,0.02,-,-,-,-,Upgrade
8,Other Current Assets,296.17,398.96,641.6,201.42,368.89,386.03,554.56,228.18,322.55,402.62,-,248.15,270.8,228.92,270.15,226.92,295.36,169.84,191.22,221.12,Upgrade
9,Total Current Assets,1462,1435,1278,1107,1163,1152,1249,1278,1115,1215,-,1535,1276,1348,1452,1757,1518,1244,1180,1243,Upgrade
10,"Property, Plant & Equipment",23.53,24.88,26.94,25.94,19.26,18.65,16.68,20.63,24.74,29.12,-,34.42,7.81,6.95,6.19,6.07,4.9,4.78,4.32,4.26,Upgrade
11,Long-Term Investments,29.77,29.53,29.66,30.11,25.23,24.99,25.13,25.39,46.84,46.84,-,46.62,39.08,44.66,46.07,41.8,38.66,38.6,38.47,42.62,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,28.32,28.32,-,28.32,226.7,226.7,226.7,226.7,272.8,272.8,272.8,272.8,Upgrade
13,Other Intangible Assets,3.9,4.16,4.41,4.67,5.05,5.32,5.59,5.87,6.14,6.42,-,4.55,4.66,4.87,4.98,5.15,5.35,5.56,5.74,5.95,Upgrade
14,Long-Term Deferred Tax Assets,57.17,56.95,53.3,52.88,54.5,52.13,50.35,56.11,52.68,53.71,-,52.8,58.92,55.62,56.05,56.73,50.45,51.02,49.89,48.16,Upgrade
15,Long-Term Deferred Charges,1.24,1.4,1.66,1.93,0.45,0.69,1.13,1.64,2.09,3.17,-,3.84,3.99,3.79,3.74,2.96,2.24,0.3,0.28,0.14,Upgrade
16,Total Assets,1578,1552,1394,1222,1268,1254,1347,1388,1276,1383,-,1705,1617,1690,1796,2097,1893,1617,1551,1617,Upgrade
17,Accounts Payable,361.55,371.96,259.81,373.93,462.6,424.73,389.99,605.65,426.39,467.93,-,864.09,706.37,667.02,683.42,989.57,751.88,468.48,432.54,539.34,Upgrade
18,Accrued Expenses,49.7,36.41,27.61,64.3,29.28,37.38,29.65,62.17,26.52,32.55,-,53.98,23.7,30.95,23.22,47.53,19.41,26.29,19.64,46.56,Upgrade
19,Short-Term Debt,335.91,227.34,137.32,152.24,162.21,145.34,170.22,124.1,190.37,180.17,-,135.17,135,190,160,140,80,115,110,80,Upgrade
20,Current Portion of Long-Term Debt,-,5,96.75,88.13,-,5,-,88.13,-,25,-,30,-,25,-,-,-,52,-,65,Upgrade
21,Current Portion of Leases,-,8.05,-,9.54,-,11.46,-,10.31,-,16.02,-,15.52,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,-,15.47,15.25,10.05,10.63,5.41,4.12,1.36,11.68,6.34,-,6.78,11.89,6.95,41.27,37.48,32.78,6.35,24.19,24.21,Upgrade
23,Current Unearned Revenue,422.48,498.46,545.74,260.5,239.67,279.48,411.82,282.95,214.92,263.89,-,215.73,117.7,118.76,128.82,114.44,167.25,144.04,103.17,77.25,Upgrade
24,Other Current Liabilities,143.47,125.06,56.26,18.15,139.02,123.04,143.27,18.65,123.85,112.29,-,125.79,139.31,142.72,260.94,286.54,349.28,357.6,238.14,159.94,Upgrade
25,Total Current Liabilities,1313,1288,1139,976.84,1043,1032,1149,1193,993.73,1104,-,1447,1134,1181,1298,1616,1401,1170,927.68,992.3,Upgrade
26,Long-Term Debt,30.08,30.06,30.05,30.04,35.03,40.03,40.04,40.05,-,-,-,-,-,30,30,30,55,55,77,87,Upgrade
27,Long-Term Leases,9.18,11.1,12.15,10.3,6.81,2.62,2.59,3.88,4.9,6.05,-,10.3,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,7.54,7.81,8.26,7.93,1.59,1.61,1.63,5.36,1.05,1.08,-,1.12,0.53,0.55,0.58,0.6,0.62,0.64,0.67,0.69,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.61,15.61,188.61,188.61,Upgrade
30,Total Liabilities,1360,1337,1189,1025,1087,1076,1193,1243,999.69,1111,-,1458,1134,1212,1328,1646,1472,1241,1194,1269,Upgrade
31,Common Stock,268.46,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,-,267.86,270.62,270.62,270.62,270.62,270.62,270.62,270.62,270.62,Upgrade
32,Additional Paid-In Capital,8.56,4,4,4,4,4,3.82,3.82,10.49,9.43,-,7.33,12.16,8.58,5.01,3.82,3.82,3.82,3.82,3.82,Upgrade
33,Retained Earnings,-60.73,-62.38,-72.19,-80.24,-92.91,-96.09,-119.44,-128.28,-2.09,-5.64,-,-28.1,228.47,228.02,220.98,205.25,175.42,130.55,111.84,103.11,Upgrade
34,Treasury Stock,-3.74,-,-,-,-,-,-,-,-,-,-,-,-28.78,-28.78,-28.78,-28.78,-28.78,-28.78,-28.78,-28.78,Upgrade
35,Comprehensive Income & Other,5.48,5.47,5.48,5.48,1.86,1.86,1.86,1.86,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,Total Common Equity,218.03,214.95,205.14,197.1,180.81,177.63,154.11,145.27,276.26,271.66,247.09,247.09,482.47,478.45,467.84,450.92,421.08,376.22,357.5,348.78,Upgrade
37,Minority Interest,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,0.02,0.03,0.06,0.06,-,-0.15,-0.26,-0.25,-0.25,-0.24,-0.24,-0.22,-0.19,-0.19,Upgrade
38,Shareholders' Equity,217.88,214.8,204.99,196.95,180.66,177.48,154.12,145.3,276.32,271.72,246.94,246.94,482.21,478.2,467.59,450.68,420.84,376,357.31,348.58,Upgrade
39,Total Liabilities & Equity,1578,1552,1394,1222,1268,1254,1347,1388,1276,1383,-,1705,1617,1690,1796,2097,1893,1617,1551,1617,Upgrade
40,Total Debt,375.17,281.55,276.28,290.25,204.06,204.45,212.86,266.47,195.27,227.23,190.98,190.98,135,245,190,170,135,222,187,232,Upgrade
41,Net Cash (Debt),-117.12,-136.33,-225.19,32.71,-130.31,-161.51,-132.42,46.3,-107.27,-121.81,20.04,20.04,12.66,-8.49,-55.44,47.52,150.16,10.38,170.28,106.54,Upgrade
42,Net Cash Growth,-,-,-,-29.36%,-,-,-,131.07%,-,-,-,-57.83%,-91.57%,-,-,-55.40%,1458.02%,-83.86%,-,89.95%,Upgrade
43,Net Cash Per Share,-0.40,-0.56,-0.84,0.13,-0.48,-0.61,-0.49,0.17,-0.44,-0.35,0.09,0.07,0.05,-0.03,-0.21,0.18,0.57,0.04,0.59,0.38,Upgrade
44,Filing Date Shares Outstanding,291.53,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,217.61,267.86,240.5,267.86,270.62,270.62,270.62,270.62,270.62,270.62,Upgrade
45,Total Common Shares Outstanding,291.53,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,267.86,217.61,267.86,240.5,270.62,270.62,270.62,270.62,270.62,270.62,270.62,Upgrade
46,Working Capital,149.07,146.85,139.49,129.69,119.6,119.97,99.52,84.94,121.46,111.26,-,87.8,141.59,166.16,154.43,141.87,117.67,74.18,252.09,250.95,Upgrade
47,Book Value Per Share,0.75,0.80,0.77,0.74,0.68,0.66,0.58,0.54,1.03,1.01,0.92,0.92,2.01,1.77,1.73,1.67,1.56,1.39,1.32,1.29,Upgrade
48,Tangible Book Value,214.14,210.8,200.73,192.43,175.76,172.32,148.52,139.4,241.8,236.92,214.23,214.23,251.11,246.88,236.16,219.08,142.93,97.86,78.96,70.03,Upgrade
49,Tangible Book Value Per Share,0.73,0.79,0.75,0.72,0.66,0.64,0.55,0.52,0.90,0.88,0.80,0.80,1.04,0.91,0.87,0.81,0.53,0.36,0.29,0.26,Upgrade
50,Machinery,-,19.13,-,19.42,-,18.29,-,18.27,-,18.39,-,18.2,-,17.71,-,16.83,-,15.58,-,14.35,Upgrade
