,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6863,4386,4072,4787,5440,6796,5658,5940,5549,7018,5289,5606,4383,3684,1945,1901,2049,2215,2190,2652,2739,Upgrade
1,Market Cap Growth,-35.46%,-35.46%,-28.02%,-19.42%,-1.97%,-3.17%,6.96%,5.97%,26.63%,90.51%,171.98%,194.86%,113.91%,66.29%,-11.21%,-28.31%,-25.21%,-14.11%,-20.41%,-6.87%,17.17%,Upgrade
2,Enterprise Value,7332,4788,4647,5314,5968,6921,5677,6161,5770,6997,5337,5642,4419,3704,1896,1739,1887,2010,1992,2486,2573,Upgrade
3,Last Close Price,34.02,21.55,20.00,23.07,26.22,32.76,27.02,28.37,26.50,33.51,25.26,26.77,20.93,17.59,9.29,9.07,9.78,10.57,10.45,12.10,12.50,Upgrade
4,PE Ratio,30.32,19.14,18.91,22.14,26.56,65.37,39.66,40.95,52.13,89.73,299.58,-,-123.10,-,-,-,471.98,-,-,27.69,24.40,Upgrade
5,PS Ratio,3.91,2.47,2.19,2.19,2.43,3.02,2.23,2.60,2.53,3.73,3.74,4.33,3.73,3.58,2.02,2.04,2.42,2.42,2.11,2.30,2.09,Upgrade
6,PB Ratio,8.71,4.74,4.41,5.07,5.71,8.64,4.64,4.78,4.59,6.42,5.30,6.51,4.96,4.22,2.20,2.16,2.26,2.47,2.41,2.62,2.71,Upgrade
7,P/TBV Ratio,10.36,10.36,9.47,11.12,12.14,23.04,9.18,9.37,9.02,12.82,10.48,6.90,5.23,4.61,2.40,2.28,2.38,2.61,2.55,2.75,2.85,Upgrade
8,P/FCF Ratio,-,-333.61,-,-,-24.48,-19.32,-,-,-,1111.42,-,-,-,-,-,-,-,-,-,-,21.96,Upgrade
9,P/OCF Ratio,29.00,29.00,-,-,1269.94,-44.16,157.89,-,87.47,155.96,-,-,-,-,-,-,-63.08,-,-,11.18,14.12,Upgrade
10,EV/Sales Ratio,4.12,2.69,2.50,2.43,2.67,3.08,2.24,2.69,2.64,3.72,3.77,4.36,3.76,3.60,1.97,1.87,2.23,2.20,1.92,2.16,1.96,Upgrade
11,EV/EBITDA Ratio,30.88,18.51,16.08,16.55,17.96,23.75,17.35,21.69,25.99,49.35,122.02,274.35,707.62,217.62,73.72,-,31.56,40.92,24.66,17.65,15.97,Upgrade
12,EV/EBIT Ratio,39.71,21.85,18.77,19.11,20.77,28.30,20.27,26.27,33.49,76.17,-1172.71,-,-,-133.40,-,-,128.09,529.68,-,26.77,-,Upgrade
13,EV/FCF Ratio,-557.66,-364.19,-,-,-26.86,-19.68,-,-,-,1108.18,-,-,-,-,-,-,-,-,-,-,20.63,Upgrade
14,Debt / Equity Ratio,0.91,0.91,1.04,1.04,0.83,1.39,0.54,0.49,0.45,0.52,0.42,0.47,0.36,0.56,0.51,0.48,0.38,0.39,0.37,0.42,0.39,Upgrade
15,Debt / EBITDA Ratio,3.55,4.65,5.72,4.32,1.43,3.61,2.17,2.22,1.54,1.27,4.36,17.15,30.47,9.10,235.49,-,7.35,4.01,17.30,5.02,96.75,Upgrade
16,Debt / FCF Ratio,-,-64.13,-,-,-3.58,-3.10,-,-,-,89.56,-,-,-,-,-,-,-,-,-,-,3.13,Upgrade
17,Asset Turnover,0.44,0.37,0.37,0.73,0.44,0.65,0.40,0.78,0.85,0.64,0.63,0.91,0.60,0.68,0.42,0.70,0.53,0.64,0.21,0.81,Upgrade,
18,Inventory Turnover,1.14,1.31,1.05,0.97,1.58,0.97,1.64,1.15,2.20,2.19,1.95,2.18,3.23,2.00,2.55,1.56,2.59,1.75,2.65,0.77,3.29,Upgrade
19,Quick Ratio,0.77,0.77,0.75,0.74,0.71,0.56,0.65,0.69,0.80,0.62,0.59,0.93,1.09,0.92,0.97,1.05,1.23,1.14,1.18,1.15,1.44,Upgrade
20,Current Ratio,1.30,1.30,1.30,1.30,1.32,1.17,1.25,1.29,1.31,1.26,1.13,1.51,1.63,1.48,1.54,1.69,1.85,1.79,1.77,1.88,1.86,Upgrade
21,Return on Equity (ROE),13.47%,15.78%,16.61%,76.41%,5.01%,21.37%,11.23%,27.68%,29.14%,14.36%,-9.75%,6.52%,-5.40%,-5.53%,-12.35%,9.58%,-6.95%,-0.33%,0.44%,1.23%,Upgrade,
22,Return on Assets (ROA),2.51%,1.76%,3.16%,7.14%,3.75%,3.43%,3.61%,4.62%,7.01%,1.06%,-0.88%,-1.56%,0.33%,-1.67%,-2.95%,0.13%,1.71%,-1.07%,1.44%,-1.48%,Upgrade,
23,Return on Capital (ROIC),4.79%,3.43%,6.33%,15.39%,8.44%,7.62%,7.73%,10.07%,16.07%,2.08%,-1.34%,-2.26%,0.46%,-2.24%,-3.78%,0.17%,2.18%,-1.33%,1.78%,-1.87%,Upgrade,
24,Return on Capital Employed (ROCE),13.06%,15.51%,16.64%,18.16%,19.14%,17.89%,17.95%,15.17%,11.85%,6.55%,-0.43%,-,-,-3.01%,-,-,1.57%,0.41%,-,9.08%,-,Upgrade
25,Earnings Yield,3.34%,5.23%,5.29%,4.52%,3.76%,1.53%,2.52%,2.44%,1.92%,1.11%,0.33%,-0.52%,-0.81%,-0.85%,-1.86%,-1.28%,0.21%,-0.39%,2.09%,3.61%,4.10%,Upgrade
26,FCF Yield,-0.19%,-0.30%,-0.60%,0.37%,-4.08%,-5.17%,-2.25%,-3.79%,-0.56%,0.09%,-4.93%,-3.18%,-3.69%,-4.30%,-9.11%,-10.01%,-4.73%,3.59%,6.59%,6.88%,4.55%,Upgrade
27,Dividend Yield,0.44%,-,-,-,0.57%,-,-,-,-,-,-,-,-,-,-,-,0.07%,-,-,-,4.00%,Upgrade
28,Payout Ratio,37.28%,28.39%,201.16%,23.50%,6.44%,392.55%,15.50%,24.18%,9.27%,11.34%,10.92%,-,21.04%,-,-,-,19.13%,-,-,371.60%,50.79%,Upgrade
