,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Cash & Equivalents,-,237.37,285.9,282.86,286.67,266.53,269.54,243.64,288.28,314.01,318.33,290.06,220.41,445.99,185.2,-,139.29,-,-,-,Upgrade
1,Trading Asset Securities,-,98.21,79.35,50.01,30.21,32.01,30.03,30,50.09,30,30.06,66.58,171.07,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,335.58,335.58,365.25,332.87,316.89,298.54,299.57,273.64,338.37,344.01,348.39,356.64,391.47,445.99,185.2,139.29,139.29,-,-,84.86,Upgrade
3,Cash Growth,5.90%,12.41%,21.93%,21.64%,-6.35%,-13.22%,-14.01%,-23.27%,-13.57%,-22.87%,88.11%,156.04%,181.05%,-,-,64.14%,454.68%,-,-,595.02%,Upgrade
4,Accounts Receivable,-,57.06,66.86,58.34,69.5,63.93,83.86,65.19,62.4,67.14,72.7,74.2,80.96,45.97,41.99,-,82.13,-,-,-,Upgrade
5,Other Receivables,-,37.29,42.26,35.22,36.75,45.46,45.25,44.7,43.82,51.46,52.2,49.23,48.43,49.75,45.5,-,39.7,-,-,-,Upgrade
6,Receivables,-,94.35,109.12,93.56,106.25,109.39,129.1,109.89,106.22,118.61,124.89,123.43,129.39,95.72,87.49,-,121.83,-,-,-,Upgrade
7,Inventory,-,107.65,117.35,111.52,127.46,145.36,142.24,122.75,140.39,170.05,175.87,195.83,205.68,203.14,177.7,-,140.59,-,-,-,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,0.5,-,-,-,1.95,-,1.64,-,0.13,-,0.01,-,-,-,Upgrade
9,Other Current Assets,-,48.99,44.46,40.37,39.69,60.76,26.66,55.47,39.94,51.36,56.19,55.48,54.27,38.34,33.26,-,33.64,-,-,-,Upgrade
10,Total Current Assets,-,586.57,636.19,578.32,590.3,614.05,598.08,561.75,624.91,684.02,707.3,731.38,782.46,783.19,483.78,-,435.36,-,-,-,Upgrade
11,"Property, Plant & Equipment",-,75.28,83.68,86.95,92.69,98.71,85.13,89.71,100.78,97.71,108.69,118.05,120.18,138.05,139.22,-,14.95,-,-,-,Upgrade
12,Long-Term Investments,-,39.01,9.36,40.02,30.12,30.12,30.12,30.12,30.12,34.23,33.98,3.97,34,4.33,4.13,-,4.09,-,-,-,Upgrade
13,Other Intangible Assets,-,2.53,2.43,2.59,2.77,2.99,2.98,3.16,3.29,3.55,3.78,4.14,4.41,4.61,4.91,-,5,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,-,21.27,19.71,20.59,21.31,24.95,25.37,25.84,27.82,14.82,11.61,4.19,6.06,4.2,4.36,-,4.94,-,-,-,Upgrade
15,Long-Term Deferred Charges,-,9.96,10.23,11.4,11.4,10.94,10.41,11.1,12.39,13.67,13.2,12.69,13.78,10.56,9.68,-,11.85,-,-,-,Upgrade
16,Other Long-Term Assets,-,-,30,-,-,-,-,-,-,0.06,-,30,-,-,-,-,-,-,-,-,Upgrade
17,Total Assets,-,734.61,791.61,739.87,748.59,781.76,752.1,721.68,799.32,848.06,878.56,904.42,960.88,944.94,646.08,-,476.2,-,-,-,Upgrade
