,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,0.88,0.91,0.22,0.1,0.15,0.22,0.26,0.5,0.45,0.71,Upgrade
1,Other Revenue,-246.83,-345.49,141.12,2.11,-211.19,221.67,-74.08,483.51,-11.93,-19.61,Upgrade
2,Revenue,-245.95,-344.58,141.34,2.21,-211.04,221.9,-73.83,484.01,-11.48,-18.9,Upgrade
3,Revenue Growth (YoY),-,-,-,-99.00%,-,-54.15%,-,-,-,-,Upgrade
4,Gross Profit,-245.95,-344.58,141.34,2.21,-211.04,221.9,-73.83,484.01,-11.48,-18.9,Upgrade
5,"Selling, General & Admin",55.15,57.14,61.45,54.22,51.17,62.12,43.51,49.71,46.17,43.45,Upgrade
6,Other Operating Expenses,-,0,-0,0.26,-0.27,-,-,-1.39,-,-,Upgrade
7,Operating Expenses,55.15,57.14,61.45,54.48,50.91,62.12,43.51,48.33,46.17,43.45,Upgrade
8,Operating Income,-301.1,-401.72,79.89,-52.27,-261.95,159.77,-117.34,435.68,-57.65,-62.34,Upgrade
9,Interest Expense,-3.11,-4.52,-4.28,-6.5,-10.14,-9.13,-10.11,-12.15,-14.25,-17.79,Upgrade
10,Currency Exchange Gain (Loss),-0.18,-0.25,-0.43,-0.73,-,0.88,-,1.72,-,-,Upgrade
11,Other Non Operating Income (Expenses),-0.38,0.39,-,-0,0,-0.02,0,-0.62,0.64,0.39,Upgrade
12,EBT Excluding Unusual Items,-304.77,-406.1,75.18,-59.5,-272.09,151.5,-127.45,424.63,-71.25,-79.74,Upgrade
13,Gain (Loss) on Sale of Assets,9.7,0.19,32.96,-,-0.19,67.92,-,-,0,0.01,Upgrade
14,Asset Writedown,-75.77,-,-4.76,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-,-,0.59,-,-,0.05,-,-,-,Upgrade
16,Pretax Income,-370.84,-405.91,103.39,-58.91,-272.28,219.42,-127.4,424.63,-71.25,-79.73,Upgrade
17,Income Tax Expense,-1.99,1.98,6.43,-,-,5.77,-78.89,69.99,-,-3.24,Upgrade
18,Net Income,-368.85,-407.89,96.96,-58.91,-272.28,213.65,-48.52,354.64,-71.25,-76.49,Upgrade
19,Net Income to Common,-368.85,-407.89,96.96,-58.91,-272.28,213.65,-48.52,354.64,-71.25,-76.49,Upgrade
20,Net Income Growth,-,-,-,-,-,-39.76%,-,-,-,-,Upgrade
21,Shares Outstanding (Basic),1561,1562,1479,1405,1358,1341,1331,1315,1275,1237,Upgrade
22,Shares Outstanding (Diluted),1561,1562,1483,1405,1358,1360,1331,1379,1275,1237,Upgrade
23,Shares Change (YoY),5.31%,11.17%,9.20%,3.30%,2.02%,-1.32%,4.37%,11.47%,3.10%,-2.12%,Upgrade
24,EPS (Basic),-0.24,-0.26,0.07,-0.04,-0.20,0.16,-0.04,0.27,-0.06,-0.06,Upgrade
25,EPS (Diluted),-0.24,-0.26,0.07,-0.04,-0.20,0.16,-0.04,0.26,-0.06,-0.06,Upgrade
26,EPS Growth,-,-,-,-,-,-38.95%,-,-,-,-,Upgrade
27,Free Cash Flow,-19.16,-30.41,-51.83,-56.84,-53.35,-61.92,47.15,-86.78,-89.95,-36.82,Upgrade
28,Free Cash Flow Per Share,-0.01,-0.02,-0.03,-0.04,-0.04,-0.05,0.04,-0.06,-0.07,-0.03,Upgrade
29,Operating Margin,-,-,56.52%,-2362.79%,-,72.00%,-,90.02%,-,-,Upgrade
30,Profit Margin,-,-,68.60%,-2663.16%,-,96.28%,-,73.27%,-,-,Upgrade
31,Free Cash Flow Margin,-,-,-36.67%,-2569.48%,-,-27.90%,-,-17.93%,-,-,Upgrade
32,EBITDA,-294.93,-395.6,86.01,-46.19,-255.48,166.7,-110.18,443.12,-55.3,-59.12,Upgrade
33,D&A For EBITDA,6.18,6.12,6.12,6.08,6.47,6.93,7.16,7.44,2.35,3.22,Upgrade
34,EBIT,-301.1,-401.72,79.89,-52.27,-261.95,159.77,-117.34,435.68,-57.65,-62.34,Upgrade
35,Revenue as Reported,-322.28,-,136.16,1.81,-210.77,222.75,-73.78,486.5,-10.84,-,Upgrade
