,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,278.6,243.35,237.99,331.18,311.75,385.1,309.08,528.23,384.65,351.87,333.67,491.36,580.27,616.2,995.92,306.63,187.99,253.07,186.49,364.07,Upgrade
1,Trading Asset Securities,231.92,206.21,240.02,197.62,176.02,133.63,307.79,183.48,211.59,258.64,268.16,414.33,418.16,439.07,162.64,181.76,230.17,183,241.05,148.53,Upgrade
2,Cash & Short-Term Investments,510.51,449.56,478.01,528.8,487.77,518.73,616.86,711.71,596.24,610.52,601.83,905.69,998.43,1055,1159,488.39,418.16,436.08,427.54,512.6,Upgrade
3,Cash Growth,4.66%,-13.33%,-22.51%,-25.70%,-18.19%,-15.03%,2.50%,-21.42%,-40.28%,-42.15%,-48.05%,85.44%,138.77%,141.99%,170.98%,-4.72%,5.72%,-2.92%,-8.77%,-11.80%,Upgrade
4,Accounts Receivable,680.14,704,663.41,616.86,634.18,639.38,559.91,553.68,600.81,570.92,532.01,532.81,572.94,576.41,541.5,530.39,528.39,523.55,564.83,644.96,Upgrade
5,Other Receivables,37.31,29.67,29.7,19.46,27.23,31.49,42.55,27.1,57.21,46.27,55.13,32.6,50.09,49.44,52.6,50.45,43.84,51.49,46.04,49.36,Upgrade
6,Receivables,717.46,733.67,693.11,636.32,661.41,670.87,602.47,580.77,658.03,617.19,587.14,565.41,623.03,625.85,594.1,580.84,572.23,575.04,610.87,694.32,Upgrade
7,Inventory,24.36,20.92,23.55,66.39,83.58,89.33,91.8,120.1,161.84,115.35,127.14,93.68,175.03,141.41,133.78,71.32,264.34,245.87,226.27,170.87,Upgrade
8,Other Current Assets,20.58,26.12,25.88,25.78,44.75,42.13,45.99,39.78,73.26,52.62,59.44,18.35,47.84,48.44,44.77,36.83,86.19,84.58,114.25,63.2,Upgrade
9,Total Current Assets,1273,1230,1221,1257,1278,1321,1357,1452,1489,1396,1376,1583,1844,1871,1931,1177,1341,1342,1379,1441,Upgrade
