,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3624,3422,2963,3078,3443,3659,3842,3836,3574,3271,3226,3338,3231,3231,3603,3563,4664,3429,3736,3087,3617,Upgrade
1,Market Cap Growth,-6.48%,-6.48%,-22.88%,-19.76%,-3.67%,11.88%,19.09%,14.91%,10.59%,1.22%,-10.46%,-6.32%,-30.71%,-5.77%,-3.58%,15.44%,28.92%,4.33%,11.33%,-17.16%,17.04%,Upgrade
2,Enterprise Value,3656,3407,2842,3095,3460,3550,3622,3640,3572,3446,3695,3914,3970,3367,3411,3378,4723,3421,3643,3327,3858,Upgrade
3,Last Close Price,6.47,6.11,5.29,5.16,5.77,6.13,6.44,6.17,5.84,5.35,5.27,5.25,5.09,5.09,5.65,5.43,7.03,5.17,5.64,4.48,5.26,Upgrade
4,PE Ratio,18.46,17.07,14.46,14.46,15.87,18.32,16.38,15.02,15.51,13.20,17.41,20.02,24.72,25.45,17.91,-,23.94,18.14,26.90,21.22,22.90,Upgrade
5,Forward PE,-,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,38.73,Upgrade
6,PS Ratio,0.80,0.74,0.65,0.68,0.80,0.87,0.89,0.91,0.83,0.74,0.76,0.83,0.87,0.98,1.22,1.31,1.79,1.25,1.26,0.98,1.05,Upgrade
7,PB Ratio,1.82,1.65,1.46,1.44,1.61,1.75,1.89,1.82,1.74,-,1.70,1.74,1.71,1.76,1.98,1.91,2.43,1.83,2.10,1.66,1.96,Upgrade
8,P/TBV Ratio,1.76,1.76,1.56,1.54,1.72,1.87,2.00,1.93,1.85,-,1.81,1.86,1.82,1.88,2.11,2.03,2.59,1.96,2.25,1.77,2.10,Upgrade
9,P/FCF Ratio,8.56,8.08,11.72,12.60,53.02,-,8.99,6.23,6.11,7.62,33.98,-,-10.85,-,-,33.30,59.75,-,-,49.57,-,Upgrade
10,P/OCF Ratio,6.41,6.41,8.04,8.56,24.37,-,8.15,5.87,5.74,6.88,21.52,-,-13.63,-,-,22.99,32.61,-,-,21.01,-,Upgrade
11,PEG Ratio,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,Upgrade
12,EV/Sales Ratio,0.79,0.73,0.62,0.69,0.80,0.84,0.84,0.86,0.83,0.78,0.87,0.98,1.07,1.02,1.15,1.24,1.81,1.25,1.23,1.05,1.12,Upgrade
