,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,595.67,904.21,1164,895.23,931.78,1015,1244,959.55,-,728.36,637.41,553.02,555.3,417.72,622.01,541,448.29,512.35,576.71,512,Upgrade
1,Trading Asset Securities,175.16,124.07,73.87,23.75,67.04,93.3,102.03,72.23,-,325.12,295.58,249.74,240.93,572.63,516.77,377.09,274.34,314.44,372.62,149.13,Upgrade
2,Cash & Short-Term Investments,770.83,1028,1238,918.97,998.83,1108,1346,1032,-,1053,932.99,802.77,796.22,990.35,1139,918.09,722.63,826.79,949.33,661.13,Upgrade
3,Cash Growth,-22.83%,-7.20%,-8.02%,-10.93%,-,5.19%,44.29%,28.53%,-,6.37%,-18.07%,-12.56%,10.18%,19.78%,19.96%,38.87%,21.72%,11.35%,49.17%,13.37%,Upgrade
4,Accounts Receivable,481.44,545.33,492.44,471.71,453.41,520.04,473.18,474.15,-,559.45,478.47,487.23,391.89,385.61,327.47,325.39,347.04,372.7,339.96,397.81,Upgrade
5,Other Receivables,54.49,59.53,61.09,65.23,30.15,33.56,40.29,45.12,-,46.96,22.71,36.05,49.59,21.54,19.49,20.05,21.34,25.36,34.24,36.29,Upgrade
6,Receivables,535.93,800.97,553.52,811.4,483.56,721.22,513.47,725.77,-,818.88,501.19,1052,441.49,619.49,346.96,584.21,368.37,598.72,374.2,872.12,Upgrade
7,Inventory,511.71,517.67,447.79,635.84,474.68,443.94,499.65,566.2,-,568.38,607.56,745.14,679.89,615.84,523.46,478.06,488.91,393.89,338.02,355.44,Upgrade
8,Other Current Assets,524.15,153.76,410.19,242.78,580.69,200.12,327.4,165.79,-,256.18,782.36,250.14,989.87,274.76,227.69,147.79,424.76,195.8,553.09,211.67,Upgrade
9,Total Current Assets,2343,2501,2650,2609,2538,2473,2687,2490,-,2697,2824,2850,2907,2500,2237,2128,2005,2015,2215,2100,Upgrade
10,"Property, Plant & Equipment",409.62,407.45,394.57,369.08,364.25,354.39,334.42,341.69,-,354.38,356.33,363.74,386.1,376.76,370.78,377.77,416.36,410.74,411.46,406.15,Upgrade
11,Long-Term Investments,253.22,252.45,256.28,259.61,315.24,315.67,319.28,302.19,-,263.65,251.95,248.02,239.12,196.71,192.41,199.89,279.02,218.59,230.65,234.83,Upgrade
12,Other Intangible Assets,43.66,44.34,45.12,45.92,44.39,36.68,37.17,37.87,-,39.24,40.03,41.07,42.34,41.05,41.6,42.86,47.52,48.08,48.59,49.31,Upgrade
