,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1163,1273,1169,1041,1077,1210,962.97,972.14,1167,1128,1054,1079,988.45,882.96,744.63,693.49,641.62,649.57,618.14,830.55,Upgrade
1,Other Revenue,1.61,1.09,1.57,1.71,1.77,1.78,1.89,2.04,1.92,1.56,1.57,1.5,0.9,-,-,-,-,-,-,-,Upgrade
2,Revenue,1165,1274,1170,1043,1078,1212,964.86,974.18,1169,1129,1056,1080,989.35,882.96,744.63,693.49,641.62,649.57,618.14,830.55,Upgrade
3,Revenue Growth (YoY),8.01%,5.11%,21.29%,7.08%,-7.74%,7.33%,-8.61%,-9.82%,18.15%,27.91%,41.79%,55.78%,54.20%,35.93%,20.46%,-16.50%,-25.63%,-22.87%,-31.55%,5.13%,Upgrade
4,Cost of Revenue,1019,1104,1037,904.43,927.79,1034,827.85,807.54,1010,988.49,891.97,959,837.93,756.42,615.93,628.07,527.38,541.79,502.62,693.45,Upgrade
5,Gross Profit,145.65,170.47,133.6,138.69,150.66,178.27,137.01,166.64,158.85,140.93,163.83,121.31,151.42,126.54,128.7,65.42,114.24,107.77,115.51,137.1,Upgrade
6,"Selling, General & Admin",71.08,79.1,60.38,103.49,71.74,77.96,56.26,99.13,65.06,68.59,66.54,62.78,69.07,57.85,54.37,33.13,62.42,53.07,75,80.75,Upgrade
7,Research & Development,19.01,17.03,18.1,13.13,17.41,15.82,15.43,13.41,15.16,15.27,15.88,13.03,13.54,13.1,14.47,14.75,12.25,11.15,11.32,8.77,Upgrade
8,Other Operating Expenses,-10.13,3.49,3.35,16.68,1.34,1.18,-1.95,22.01,-5,-2.47,3.6,8.71,3.38,-0.05,1.5,18.01,-0.68,-1.73,1.92,9.51,Upgrade
9,Operating Expenses,77.25,102.52,75.61,156.49,84.41,100.92,68.27,151.72,81.27,84.72,85.97,103.78,84.07,74.12,73.75,78.3,77.03,63.89,86.58,109.56,Upgrade
10,Operating Income,68.39,67.95,57.99,-17.81,66.24,77.35,68.74,14.92,77.57,56.21,77.86,17.53,67.34,52.42,54.95,-12.88,37.21,43.88,28.93,27.53,Upgrade
11,Interest Expense,-4.4,-6.65,-7.82,-6.71,-5.79,-7.86,-10.75,-5.77,-7.46,-8.41,-13.43,-12.59,-9.13,-10.49,-5.97,-4.82,-4.7,-6.89,-10.05,-7.23,Upgrade
12,Interest & Investment Income,5.28,8.36,4.28,60.33,2.41,7.14,14.74,9.92,37.13,23.27,17.76,23.79,12.15,7.63,5.77,9.79,8.16,5.91,10.35,24.94,Upgrade
13,Currency Exchange Gain (Loss),-19.3,19.3,-,23.16,-22.39,22.39,-,55.35,-27.17,27.17,-,-12.91,5.24,-5.24,-,-26.55,-5.92,5.92,-,7.2,Upgrade
14,Other Non Operating Income (Expenses),13.29,-8.15,7.06,-22.32,20,9.6,-9.79,-67.15,61.38,1.65,-3.19,3.97,-5.97,-0.37,-1.78,8.78,-11.13,-7.67,7.29,-15.85,Upgrade
15,EBT Excluding Unusual Items,63.26,80.81,61.52,36.65,60.48,108.62,62.94,7.29,141.46,99.91,79,19.8,69.64,43.95,52.97,-25.68,23.62,41.15,36.51,36.6,Upgrade
16,Gain (Loss) on Sale of Investments,1.98,0.11,-0.42,-2.42,5.12,-13.78,1.46,7.51,-32.11,3.2,-39.36,19.15,-43.48,45.54,-60.93,62.17,61.26,-0.18,-1.29,-4.15,Upgrade
17,Gain (Loss) on Sale of Assets,4.08,-0.12,-0.18,-0.15,0.01,0.06,9.22,7.63,-0.03,22.61,-0.16,0.29,-0.22,10.58,2.19,-0.06,-0.03,-0.03,5.21,0.22,Upgrade
18,Asset Writedown,-6.68,1.13,-1.13,4.21,-5.43,1.11,-1.11,5.56,-5.56,1.14,-1.14,5.88,-5.88,1.34,-1.34,7.74,-7.74,0.94,-0.94,3.59,Upgrade
19,Other Unusual Items,-9.3,3.56,5.74,14.14,-,-,-,18.61,-,-,-,9.63,3.8,-,-,13.68,-,-,-,12.86,Upgrade
20,Pretax Income,53.34,85.48,65.53,52.45,60.18,95.99,72.52,46.59,103.77,126.85,38.34,54.75,23.86,101.4,-7.11,57.85,77.1,41.88,39.5,49.12,Upgrade
21,Income Tax Expense,11.48,16.14,14.36,0.48,13.46,18.79,17.81,11.99,21.35,30.21,8.35,2.14,3.51,22.84,-1.54,8.63,-14.8,6.87,10.36,6.29,Upgrade
22,Earnings From Continuing Operations,41.86,69.34,51.17,51.97,46.72,77.2,54.71,34.6,82.42,96.64,29.99,52.61,20.35,78.55,-5.57,49.21,91.91,35.01,29.14,42.83,Upgrade
23,Minority Interest in Earnings,-2.67,-5.15,-2.68,-3.39,-3.05,-5.06,-2.23,-3.12,-3.97,-3.64,-2.56,-3.7,-4.4,-4.08,-3.02,-4.06,-1.79,-3.27,-1.36,-3.38,Upgrade
24,Net Income,39.19,64.18,48.49,48.58,43.67,72.14,52.48,31.47,78.45,93,27.43,48.91,15.95,74.48,-8.59,45.15,90.12,31.74,27.78,39.45,Upgrade
25,Net Income to Common,39.19,64.18,48.49,48.58,43.67,72.14,52.48,31.47,78.45,93,27.43,48.91,15.95,74.48,-8.59,45.15,90.12,31.74,27.78,39.45,Upgrade
26,Net Income Growth,-10.26%,-11.02%,-7.60%,54.33%,-44.33%,-22.44%,91.32%,-35.64%,391.91%,24.88%,-,8.32%,-82.30%,134.68%,-,14.44%,125.76%,-17.20%,-30.99%,-3.79%,Upgrade
27,Shares Outstanding (Basic),561,588,539,600,550,550,583,543,558,598,549,637,539,669,429,565,536,635,556,647,Upgrade
28,Shares Outstanding (Diluted),561,588,539,600,550,550,583,543,558,598,549,637,539,669,429,565,536,635,556,647,Upgrade
