,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,773.29,924.19,733.32,1547,910.04,788.7,713.94,1760,742.84,577.94,491.86,1524,578.14,713.62,479.31,969.47,504.36,713.44,468.14,882.4,Upgrade
1,Other Revenue,-3.69,3.69,-,7.01,-2.45,2.45,-,3.31,-0.92,0.92,-,3.4,-2.28,2.28,-,4.23,-52.97,52.97,-,0.39,Upgrade
2,Revenue,769.6,927.88,733.32,1554,907.58,791.15,713.94,1763,741.92,578.86,491.86,1527,575.86,715.9,479.31,973.7,451.39,766.41,468.14,882.79,Upgrade
3,Revenue Growth (YoY),-15.20%,17.28%,2.71%,-11.86%,22.33%,36.67%,45.15%,15.45%,28.84%,-19.14%,2.62%,56.84%,27.58%,-6.59%,2.39%,10.30%,-25.34%,11.53%,-18.00%,-13.49%,Upgrade
4,Cost of Revenue,647.48,798.47,634.81,1368,754.67,715.82,619.03,1754,649.49,571.57,427.19,1824,346.93,813.39,384.05,1234,330.26,552.71,345.57,669.08,Upgrade
5,Gross Profit,122.12,129.41,98.51,185.65,152.91,75.33,94.91,9.28,92.43,7.29,64.67,-297.31,228.93,-97.49,95.25,-260.68,121.13,213.7,122.56,213.71,Upgrade
6,"Selling, General & Admin",99.52,106.52,110.99,113.9,108.74,96.99,141.55,142.45,113.13,104.87,118.46,62.93,123.81,105.91,125.89,127.26,78.66,83.46,106.08,144.58,Upgrade
7,Research & Development,50.74,45.68,37.08,68.12,39.81,44.41,45.32,173.2,63.82,62.98,49.31,180.85,23.65,66.53,36.29,358.1,41.46,42.05,7.68,96.33,Upgrade
8,Other Operating Expenses,-69.98,22.69,-25.47,-23.82,-7.4,-21.29,-31.98,122.42,-57.46,-30.23,-33.75,164.01,-18.88,-93.39,-37.65,100,-14.24,-48.54,-35.18,77.68,Upgrade
9,Operating Expenses,84.14,205.55,114.12,207.77,140.87,154.75,146.33,484.08,121.8,148.81,138.37,452.07,117.83,71.34,125.41,615.64,107.13,86.71,82.06,327.96,Upgrade
10,Operating Income,37.98,-76.14,-15.62,-22.12,12.04,-79.42,-51.41,-474.8,-29.37,-141.53,-73.7,-749.38,111.1,-168.83,-30.16,-876.31,14,126.99,40.5,-114.24,Upgrade
11,Interest Expense,-15.71,-16.79,-16.92,-21.99,-19.69,-20.92,-20.48,-26.17,-17.98,-17.24,-18.6,-16.7,-20.8,-19.72,-17.76,-21.71,-19.34,-21.33,-19.87,-19.68,Upgrade
12,Interest & Investment Income,5.24,6.65,6.56,131.05,16.96,46.33,22.12,632.48,17.09,38.91,27.74,9.38,25.11,11.75,24.07,80.5,19.36,5.1,22.9,32.22,Upgrade
13,Currency Exchange Gain (Loss),-2.09,2.09,-,5.28,-5.22,5.22,-,-44.66,-5.99,5.99,-,-9.5,4.12,-4.12,-,-6.07,-1.66,1.66,-,-2.68,Upgrade
14,Other Non Operating Income (Expenses),3.27,-1.52,-0.49,-10.99,7.59,-0.07,0.36,-16.04,14.78,3.63,-4.1,-0.83,-4.04,-1.05,-1.33,28.74,-4.14,-0.31,0.65,-22.16,Upgrade
15,EBT Excluding Unusual Items,28.68,-85.71,-26.46,81.23,11.68,-48.86,-49.4,70.81,-21.47,-110.24,-68.66,-767.03,115.48,-181.98,-25.17,-794.86,8.22,112.11,44.18,-126.54,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-20.75,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-2.86,-9.54,-4.45,1.56,-1.48,-0.11,1.25,0.5,-0.53,1.23,-,1.03,-2.74,1.79,0.96,-7.25,-0.79,0.82,-,-1.1,Upgrade
18,Gain (Loss) on Sale of Assets,1.68,0.18,0.1,3.55,0.23,3.67,-0.02,37.34,-0.09,1.95,-0,1.83,-0.18,-11.44,0.15,-0.38,0.38,-0.17,-0.1,0.13,Upgrade
19,Asset Writedown,-24.96,8.58,-8.58,20.45,-21.33,8.36,-8.08,31.73,-52.22,-0.17,-0.74,206.03,-219.71,0.11,-0.11,-30.04,-,-,-,-0.22,Upgrade
20,Other Unusual Items,-46.9,46.57,0.01,59.41,-0.87,0.87,-,195.82,1.3,-1.3,-,262.45,-0.86,0.86,-,194.91,-2.51,2.51,-,127.82,Upgrade
21,Pretax Income,-44.37,-39.92,-39.38,166.2,-11.77,-36.06,-56.25,336.2,-73,-108.54,-69.4,-295.68,-108.01,-190.67,-24.16,-658.37,5.3,115.27,44.08,0.09,Upgrade
22,Income Tax Expense,-4.53,-17.12,4.24,33.18,-1.9,-13.53,-1.07,89.34,-14.03,-16.3,-2.41,-4.67,-17.64,-41.73,1.38,-130.09,0.91,22.16,3.09,-10.6,Upgrade
23,Earnings From Continuing Operations,-39.84,-22.8,-43.62,133.01,-9.87,-22.52,-55.18,246.86,-58.97,-92.24,-66.99,-291.02,-90.37,-148.94,-25.54,-528.28,4.39,93.11,40.99,10.69,Upgrade
24,Minority Interest in Earnings,1.91,1.37,3.24,-4.87,3.49,-6.18,10.68,3.07,2.01,1.99,8.62,24.58,-7.28,-25.05,1.21,-1.84,-2.53,-3.91,2.32,-4.77,Upgrade
25,Net Income,-37.93,-21.42,-40.37,128.14,-6.37,-28.71,-44.49,249.93,-56.96,-90.24,-58.36,-266.43,-97.65,-173.99,-24.33,-530.12,1.87,89.2,43.32,5.92,Upgrade
26,Net Income to Common,-37.93,-21.42,-40.37,128.14,-6.37,-28.71,-44.49,249.93,-56.96,-90.24,-58.36,-266.43,-97.65,-173.99,-24.33,-530.12,1.87,89.2,43.32,5.92,Upgrade
27,Net Income Growth,-,-,-,-48.73%,-,-,-,-,-,-,-,-,-,-,-,-,-97.40%,-39.65%,-35.77%,-95.07%,Upgrade
28,Shares Outstanding (Basic),1562,1545,1553,1554,1552,1551,1550,1547,1552,1545,1561,1560,1560,1561,1559,1560,1561,1563,1558,1513,Upgrade
29,Shares Outstanding (Diluted),1562,1545,1553,1554,1552,1551,1550,1547,1552,1545,1561,1560,1560,1561,1559,1560,1561,1563,1558,1513,Upgrade
30,Shares Change (YoY),0.69%,-0.43%,0.16%,0.47%,-0.03%,0.40%,-0.66%,-0.83%,-0.49%,-1.03%,0.07%,0.00%,-0.05%,-0.14%,0.08%,3.10%,0.68%,1.37%,-0.20%,-3.00%,Upgrade
31,EPS (Basic),-0.02,-0.01,-0.03,0.08,-0.00,-0.02,-0.03,0.16,-0.04,-0.06,-0.04,-0.17,-0.06,-0.11,-0.02,-0.34,0.00,0.06,0.03,0.00,Upgrade
32,EPS (Diluted),-0.02,-0.01,-0.03,0.08,-0.00,-0.02,-0.03,0.16,-0.04,-0.06,-0.04,-0.17,-0.06,-0.11,-0.02,-0.34,0.00,0.06,0.03,0.00,Upgrade
33,EPS Growth,-,-,-,-48.97%,-,-,-,-,-,-,-,-,-,-,-,-,-97.42%,-40.46%,-35.65%,-94.92%,Upgrade
34,Free Cash Flow,-41.11,-43.32,-222.45,195.78,-157.8,-0.26,-374.17,230.7,-269.16,-153.28,-273.93,357.41,-89.29,108.2,-412.95,610.64,-178.06,-123.05,-148.14,508,Upgrade
35,Free Cash Flow Per Share,-0.03,-0.03,-0.14,0.13,-0.10,-0.00,-0.24,0.15,-0.17,-0.10,-0.18,0.23,-0.06,0.07,-0.26,0.39,-0.11,-0.08,-0.10,0.34,Upgrade
36,Gross Margin,15.87%,13.95%,13.43%,11.95%,16.85%,9.52%,13.29%,0.53%,12.46%,1.26%,13.15%,-19.47%,39.75%,-13.62%,19.87%,-26.77%,26.84%,27.88%,26.18%,24.21%,Upgrade
37,Operating Margin,4.93%,-8.21%,-2.13%,-1.42%,1.33%,-10.04%,-7.20%,-26.93%,-3.96%,-24.45%,-14.98%,-49.07%,19.29%,-23.58%,-6.29%,-90.00%,3.10%,16.57%,8.65%,-12.94%,Upgrade
38,Profit Margin,-4.93%,-2.31%,-5.51%,8.25%,-0.70%,-3.63%,-6.23%,14.18%,-7.68%,-15.59%,-11.87%,-17.45%,-16.96%,-24.30%,-5.08%,-54.44%,0.41%,11.64%,9.25%,0.67%,Upgrade
39,Free Cash Flow Margin,-5.34%,-4.67%,-30.33%,12.60%,-17.39%,-0.03%,-52.41%,13.08%,-36.28%,-26.48%,-55.69%,23.40%,-15.51%,15.11%,-86.16%,62.71%,-39.45%,-16.06%,-31.64%,57.54%,Upgrade
40,EBITDA,78.91,-37.99,25.31,18.81,50.82,-42.13,-12.63,-436.02,10.1,-103.56,-34.23,-709.91,147.1,-129.41,5.85,-840.31,38.85,161.51,65.35,-89.39,Upgrade
