,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,5837,5761,5135,5571,5814,5107,5950,8311,8330,8304,13793,3564,4595,5290,7347,5840,7240,8191,4380,3533,3271,Upgrade
1,Market Cap Growth,12.81%,12.81%,-13.70%,-32.97%,-30.20%,-38.51%,-56.86%,133.16%,81.29%,56.99%,87.74%,-38.96%,-36.53%,-35.42%,67.75%,65.30%,121.35%,292.73%,106.56%,42.97%,57.29%,Upgrade
2,Enterprise Value,6310,6085,5434,5930,6173,5451,6305,8545,8564,8447,13850,3528,4506,5163,7183,5576,6975,7906,4120,3158,2896,Upgrade
3,Last Close Price,18.47,18.23,16.25,17.63,18.40,16.16,18.83,26.30,26.36,26.28,43.65,11.28,14.54,16.74,23.25,18.48,22.91,25.92,13.83,11.15,10.33,Upgrade
4,PE Ratio,-,-175.83,-166.31,-,-,53.64,-,-,211.59,-,-,-,-,-,-,-,-73.84,-,-,-,66.55,Upgrade
5,Forward PE,-,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,60.23,Upgrade
6,PS Ratio,6.21,6.58,5.62,6.23,6.91,5.95,7.82,11.24,11.26,12.79,19.05,4.70,6.28,6.75,9.70,8.39,11.51,12.41,6.07,4.27,3.13,Upgrade
7,PB Ratio,6.47,6.35,5.65,6.13,6.33,5.41,6.32,8.63,8.36,9.62,14.87,3.77,4.81,5.44,7.39,5.84,7.02,7.96,4.15,3.19,2.77,Upgrade
8,P/TBV Ratio,8.80,8.80,7.89,8.59,8.87,7.53,8.85,12.13,11.62,14.45,21.60,5.11,6.48,7.20,9.73,7.57,9.04,10.24,5.37,4.19,3.56,Upgrade
9,P/FCF Ratio,-,-,-,-,-126.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-26.56,-,-,Upgrade
10,P/OCF Ratio,46.35,-,26.75,34.81,40.71,260.25,-,-,-,-,-,-,-250.23,-,649.55,-,342.23,243.91,105.41,-,21.43,Upgrade
11,EV/Sales Ratio,7.20,6.95,5.95,6.63,7.33,6.35,8.29,11.56,11.57,13.01,19.13,4.65,6.15,6.59,9.49,8.01,11.09,11.98,5.71,3.82,2.77,Upgrade
12,EV/EBITDA Ratio,68.35,57.57,46.91,52.60,64.66,38.09,87.14,108.93,93.78,-,131.99,30.86,44.95,45.76,63.87,62.31,142.89,147.61,62.84,-,16.53,Upgrade
13,EV/EBIT Ratio,-,-168.08,-,-,-,-304.07,-,-,-113.34,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-54.29,-,-,-,-133.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-24.99,-,-,Upgrade
15,Debt / Equity Ratio,0.90,0.90,0.76,0.64,0.71,0.68,0.64,0.54,0.46,0.44,0.35,0.29,0.22,0.17,0.14,0.14,0.10,0.04,-,-,0.00,Upgrade
16,Debt / EBITDA Ratio,8.86,5.05,5.82,4.64,18.21,3.19,5.49,9.37,2.07,-,2.34,2.60,2.37,1.55,0.85,2.78,0.80,0.37,-,-,0.01,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-14.20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.27,0.32,0.38,0.38,0.41,0.36,0.37,0.50,0.27,0.36,0.41,0.34,0.43,0.43,0.35,0.44,0.36,0.28,0.20,0.47,Upgrade,
19,Inventory Turnover,12.48,7.94,12.26,17.21,21.82,25.00,21.00,38.13,31.08,13.65,14.24,20.98,16.63,25.90,29.12,25.52,29.69,25.55,26.06,29.04,45.86,Upgrade
20,Quick Ratio,0.78,0.78,0.71,0.71,0.72,0.97,1.04,0.79,0.84,0.52,0.58,0.69,0.61,0.57,0.68,0.72,0.71,0.62,0.51,0.59,0.75,Upgrade
21,Current Ratio,1.06,1.06,0.95,0.94,0.93,1.39,1.47,1.33,1.18,0.80,0.82,0.87,0.75,0.72,0.80,0.81,0.76,0.68,0.65,0.71,0.81,Upgrade
