,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2558,2362,1746,1636,3496,2622,2787,2538,2382,1124,Upgrade
1,Short-Term Investments,239.58,561.91,1508,712.7,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,2797,2924,3254,2348,3496,2622,2787,2538,2382,1124,Upgrade
3,Cash Growth,-14.03%,24.50%,-6.94%,-10.43%,25.45%,3.30%,17.03%,125.83%,124.20%,29.66%,Upgrade
4,Accounts Receivable,249.15,276.39,240.75,278.96,217.29,181.23,106.61,129.08,123.63,151.83,Upgrade
5,Other Receivables,828.49,981.07,815.44,890.41,744.03,714.01,701.32,716.98,629.33,656.37,Upgrade
6,Receivables,1078,1257,1056,1169,961.31,895.24,807.93,846.06,752.97,808.2,Upgrade
7,Inventory,1397,960.04,943.11,1069,1380,355.26,624.77,495.3,607.33,540.51,Upgrade
8,Other Current Assets,1561,1232,991.81,1301,2307,1691,866.08,1230,869.05,1312,Upgrade
9,Total Current Assets,6832,6373,6245,5888,8145,5563,5086,5110,4611,3785,Upgrade
10,"Property, Plant & Equipment",3199,3369,3548,3628,3654,2950,2576,2406,2381,1861,Upgrade
11,Long-Term Investments,23.6,36.32,26.66,38.99,30.58,61.94,36.99,56.35,32.08,55.14,Upgrade
12,Goodwill,856.23,960.99,971.59,1005,1005,178.69,32.92,-,-,-,Upgrade
13,Other Intangible Assets,3140,3277,3382,3477,3568,546.12,255.75,61.45,64.09,65.31,Upgrade
14,Long-Term Deferred Tax Assets,140.44,133.39,133.31,126.98,132.84,80.46,77.53,61.41,59.66,54.47,Upgrade
15,Other Long-Term Assets,70.74,71.32,72.25,74.9,73.53,422.11,94.15,75.3,70.97,104.22,Upgrade
16,Total Assets,14262,14220,14378,14239,16609,9803,8159,7770,7218,5925,Upgrade
17,Accounts Payable,2622,1706,1336,1839,2753,1669,946,1096,1079,1365,Upgrade
18,Accrued Expenses,-,2.12,-,1.4,1.03,0.68,0.32,0.68,1.04,0.68,Upgrade
19,Short-Term Debt,-,6.94,-,6.71,7.01,10.35,10.65,5.67,5.57,5.57,Upgrade
20,Current Portion of Long-Term Debt,2676,1245,1327,1414,1568,989.49,575.52,729.23,834.24,871.22,Upgrade
21,Current Portion of Leases,176.15,170.4,166.12,165.2,159.71,132.42,123.38,121.76,117.83,84.69,Upgrade
22,Current Income Taxes Payable,83.57,124.99,91.91,101.75,149.95,179.94,125.8,127.75,83.01,92.13,Upgrade
23,Current Unearned Revenue,800.21,831.08,896.39,1020,1095,711.1,774.31,763.08,521.49,552.78,Upgrade
24,Other Current Liabilities,300.03,361.03,451.74,326.16,1632,396.18,508.49,216.41,170.94,208.03,Upgrade
25,Total Current Liabilities,6658,4447,4268,4874,7366,4089,3064,3061,2813,3180,Upgrade
26,Long-Term Debt,409.6,2406,2766,2768,2520,299.39,257.64,222.18,220.4,240.49,Upgrade
27,Long-Term Leases,1208,1213,1262,1291,1292,1160,1159,1136,1140,726.18,Upgrade
28,Long-Term Deferred Tax Liabilities,802.12,867.39,902.11,873.52,966.69,137.27,68.95,6.97,12.99,8.7,Upgrade
