,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,10656,14466,14089,15996,12658,11769,11808,11760,8448,9367,Upgrade
1,Revenue Growth (YoY),-24.37%,-9.57%,11.30%,35.92%,7.20%,0.08%,39.78%,25.54%,23.45%,39.38%,Upgrade
2,Cost of Revenue,9849,13389,13088,14813,11324,10272,10535,10543,7629,8502,Upgrade
3,Gross Profit,806.42,1077,1001,1183,1334,1497,1274,1216,819.14,865.1,Upgrade
4,"Selling, General & Admin",619.84,827.63,782.69,895.5,775.14,694.04,625.48,530.73,454.34,475.94,Upgrade
5,Other Operating Expenses,-53.86,-58.88,-46.68,-120.73,-81.39,-94.32,-77.9,-70.42,-70.32,-79.74,Upgrade
6,Operating Expenses,565.97,768.75,736.01,774.77,693.76,599.72,547.58,460.31,384.02,396.2,Upgrade
7,Operating Income,240.45,308.11,265.09,408.55,640.39,897.19,726.04,756.01,435.12,468.9,Upgrade
8,Interest Expense,-123.87,-141.87,-142.85,-147.89,-127.15,-68.7,-64.57,-76.12,-60.82,-65.48,Upgrade
9,Interest & Investment Income,55.75,57.18,51.44,27.28,18.83,11.34,9.62,13.48,8.81,6.32,Upgrade
10,Earnings From Equity Investments,8.29,9.66,10.8,8.4,16.53,24.95,23.07,24.27,18.9,25.24,Upgrade
11,Currency Exchange Gain (Loss),-9.17,-7.38,5.57,-10.15,-6.09,-8.93,-11.27,-95.35,-0.2,-7.02,Upgrade
12,Other Non Operating Income (Expenses),-7.16,-,-6.45,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,164.27,225.7,183.6,286.19,542.52,855.84,682.9,622.29,401.81,427.97,Upgrade
14,Impairment of Goodwill,-104.76,-10.6,-32.92,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-5.86,5.49,19.76,19.84,14.99,27.67,16.64,19.28,8.84,10.36,Upgrade
16,Asset Writedown,-46.54,-13.76,-4.27,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,11.23,11.48,-,-,-,-,29.71,-,-,-,Upgrade
18,Pretax Income,18.33,218.31,166.16,306.03,557.51,883.52,729.25,641.57,410.65,438.33,Upgrade
19,Income Tax Expense,41.26,107.26,121.43,116.67,190.94,221.21,178.21,178.18,103.46,119.83,Upgrade
20,Earnings From Continuing Operations,-22.93,111.05,44.73,189.37,366.57,662.3,551.04,463.39,307.19,318.5,Upgrade
21,Minority Interest in Earnings,-4.07,-9.84,-5.74,-11.56,-23.35,-33.19,-14.52,-13.61,-6.42,-3.44,Upgrade
22,Net Income,-27,101.21,38.99,177.81,343.22,629.12,536.52,449.78,300.78,315.06,Upgrade
23,Net Income to Common,-27,101.21,38.99,177.81,343.22,629.12,536.52,449.78,300.78,315.06,Upgrade
24,Net Income Growth,-,-43.08%,-88.64%,-71.74%,-36.03%,39.87%,78.38%,42.76%,27.58%,53.43%,Upgrade
25,Shares Outstanding (Basic),1346,1346,1339,1276,1270,1246,1245,1244,1170,1157,Upgrade
26,Shares Outstanding (Diluted),1346,1348,1345,1283,1283,1262,1261,1263,1183,1169,Upgrade
27,Shares Change (YoY),0.13%,5.12%,4.78%,1.64%,1.72%,-0.08%,6.60%,8.02%,1.92%,0.97%,Upgrade
28,EPS (Basic),-0.02,0.08,0.03,0.14,0.27,0.51,0.43,0.36,0.26,0.27,Upgrade
29,EPS (Diluted),-0.02,0.08,0.03,0.14,0.27,0.50,0.43,0.36,0.25,0.27,Upgrade
30,EPS Growth,-,-45.86%,-89.16%,-72.20%,-37.10%,39.99%,67.31%,32.14%,25.22%,51.98%,Upgrade
31,Free Cash Flow,502.47,258.65,210.41,265.36,605.07,866.08,582.98,513.04,359.65,331.07,Upgrade
32,Free Cash Flow Per Share,0.37,0.19,0.16,0.21,0.47,0.69,0.46,0.41,0.30,0.28,Upgrade
33,Dividend Per Share,-,0.033,0.009,0.117,0.081,0.699,0.129,0.241,0.145,0.200,Upgrade
34,Dividend Growth,-,-71.79%,-89.23%,-83.26%,-37.51%,190.08%,-10.89%,20.50%,137.87%,135.57%,Upgrade
35,Operating Margin,2.26%,2.13%,1.88%,2.55%,5.06%,7.62%,6.15%,6.43%,5.15%,5.01%,Upgrade
36,Profit Margin,-0.25%,0.70%,0.28%,1.11%,2.71%,5.35%,4.54%,3.82%,3.56%,3.36%,Upgrade
37,Free Cash Flow Margin,4.72%,1.79%,1.49%,1.66%,4.78%,7.36%,4.94%,4.36%,4.26%,3.53%,Upgrade
38,EBITDA,450.25,523.45,482,620.79,783.74,998.08,803.88,834.04,495.72,530.56,Upgrade
39,D&A For EBITDA,209.8,215.34,216.91,212.24,143.35,100.88,77.84,78.04,60.6,61.66,Upgrade
40,EBIT,240.45,308.11,265.09,408.55,640.39,897.19,726.04,756.01,435.12,468.9,Upgrade
