,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,133.66,167.62,141.77,209.24,184.64,194.1,150.75,239.02,180.58,178.12,148.26,243.65,106.35,148.2,107.61,256.11,77.98,79.14,61.31,90.56,Upgrade
1,Other Revenue,-0.38,0.38,-,2.01,-0.39,0.39,-,0.5,-0.19,0.19,-,0.54,-0.19,0.19,-,0.63,-0.32,0.32,-,0.19,Upgrade
2,Revenue,133.28,168,141.77,211.26,184.25,194.49,150.75,239.52,180.39,178.31,148.26,244.18,106.16,148.39,107.61,256.74,77.66,79.46,61.31,90.75,Upgrade
3,Revenue Growth (YoY),-27.66%,-13.62%,-5.96%,-11.80%,2.14%,9.08%,1.68%,-1.91%,69.92%,20.16%,37.78%,-4.89%,36.70%,86.74%,75.52%,182.90%,10.02%,4.92%,-18.04%,24.28%,Upgrade
4,Cost of Revenue,78.31,123.54,90.57,129.75,115.94,137.17,102.47,165.05,113.21,114.99,100.4,171.72,57.04,98.6,68.09,195.77,36.89,43.35,37.63,47.33,Upgrade
5,Gross Profit,54.97,44.46,51.2,81.51,68.31,57.32,48.28,74.47,67.18,63.32,47.86,72.47,49.11,49.79,39.52,60.97,40.77,36.11,23.68,43.42,Upgrade
6,"Selling, General & Admin",41.78,23.47,29.87,40.64,29.68,21.53,28.83,32.38,28.57,23.71,25.85,25.26,20.98,16.51,16.09,16.9,8.53,9.91,8.57,9.48,Upgrade
7,Research & Development,7.82,7.88,6.72,8.93,11.72,9.69,6.97,13.37,11.72,6.37,6.77,10.99,6.69,5.91,7.11,10.46,6.11,3.76,2.92,3.53,Upgrade
8,Other Operating Expenses,-1.41,0.39,0.61,2.36,-0,1.01,-0.42,4.83,-0.88,-0.17,0.26,3.74,-0.4,0.64,-0.44,3.07,0.24,0.27,-0.05,1.68,Upgrade
9,Operating Expenses,50.53,35.95,38.57,82.66,41.29,44.1,33.69,76.88,35.82,45.19,33.22,57.44,27.47,28.78,23.46,38.99,19.95,19.93,12.2,21.44,Upgrade
10,Operating Income,4.44,8.51,12.63,-1.15,27.02,13.22,14.59,-2.41,31.36,18.14,14.64,15.02,21.64,21.01,16.06,21.98,20.82,16.18,11.47,21.98,Upgrade
11,Interest Expense,-0.79,-0.42,-1.28,-1,-0.65,-0.85,-0.69,-1.49,-0.38,-0.61,-0.52,-0.56,-0.75,-0.96,-0.15,-0.33,-,-0.73,-0.1,-,Upgrade
12,Interest & Investment Income,0.12,-,0.75,1.1,0.35,0.96,0.42,2.08,0.22,1.33,0.4,-,0.71,1.06,0.27,11.09,1.55,1.49,0.75,1.23,Upgrade
13,Other Non Operating Income (Expenses),0.51,-1.23,0.45,-1.91,-0.47,2.31,-0.15,0.71,-1.15,0.83,0,-0.2,0.86,-1.12,-0,1.17,-0.47,-0.3,-0.54,-1.24,Upgrade
14,EBT Excluding Unusual Items,4.28,6.86,12.55,-2.95,26.24,15.64,14.18,-1.11,30.04,19.68,14.52,14.25,22.47,20,16.17,33.92,21.9,16.63,11.58,21.97,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.53,Upgrade
16,Gain (Loss) on Sale of Investments,-0.24,-0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,0.86,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.02,0.09,-0,0.1,-0.09,0.06,0.03,0.02,-0,0,-0.01,-0,-,-,-,0.01,-0.01,-,0.01,0.05,Upgrade
18,Asset Writedown,-3.34,0.19,-0.19,12.49,-12.57,0.71,-0.71,12.8,-12.8,-,-,7.62,-7.67,-,-,-0.11,0,-0,-,-0.08,Upgrade
19,Other Unusual Items,-1.6,3.55,0.6,2.26,-0.01,0.01,-,7.48,-,-,-,4.56,-0.03,0.03,-,2.98,-0.1,0.1,-,1.1,Upgrade
20,Pretax Income,-0.89,10.12,12.96,11.9,13.57,16.42,13.5,19.18,17.24,19.68,14.51,26.44,14.76,20.03,16.17,37.65,21.8,16.73,11.59,21.51,Upgrade
21,Income Tax Expense,-0.1,1.12,1.63,0.33,0.74,1.78,1.55,2.02,-0.75,2.66,1.48,0.13,2.45,1.74,2.3,2.56,3.04,2.43,1.66,2.09,Upgrade
22,Earnings From Continuing Operations,-0.79,9.01,11.33,11.57,12.83,14.64,11.96,17.16,18,17.02,13.02,26.3,12.31,18.29,13.87,35.09,18.76,14.3,9.93,19.42,Upgrade
23,Minority Interest in Earnings,1.1,-0.13,-1.37,-1.48,-3.42,-2.39,-0.91,-4.61,-4.22,-2.86,-1.77,-7.43,1.56,-2.44,-1.99,-5.11,0.31,0.35,0.09,0.08,Upgrade
24,Net Income,0.32,8.87,9.96,10.08,9.4,12.24,11.05,12.55,13.78,14.17,11.25,18.87,13.87,15.85,11.89,29.98,19.07,14.64,10.02,19.5,Upgrade
25,Net Income to Common,0.32,8.87,9.96,10.08,9.4,12.24,11.05,12.55,13.78,14.17,11.25,18.87,13.87,15.85,11.89,29.98,19.07,14.64,10.02,19.5,Upgrade
26,Net Income Growth,-96.62%,-27.55%,-9.86%,-19.66%,-31.75%,-13.56%,-1.81%,-33.49%,-0.67%,-10.62%,-5.34%,-37.06%,-27.28%,8.22%,18.68%,53.75%,13.98%,-5.55%,-25.81%,13.92%,Upgrade
27,Shares Outstanding (Basic),165,148,166,167,157,153,158,157,153,157,161,152,151,158,158,158,152,161,150,144,Upgrade
28,Shares Outstanding (Diluted),165,148,166,167,157,153,158,157,153,157,161,152,151,158,158,158,152,161,150,144,Upgrade
29,Shares Change (YoY),5.35%,-3.20%,5.16%,6.25%,2.55%,-2.70%,-1.81%,3.04%,1.05%,-0.95%,1.42%,-3.41%,-0.35%,-1.81%,5.55%,9.77%,-1.91%,-1.96%,-1.12%,-6.62%,Upgrade
30,EPS (Basic),0.00,0.06,0.06,0.06,0.06,0.08,0.07,0.08,0.09,0.09,0.07,0.12,0.09,0.10,0.07,0.19,0.13,0.09,0.07,0.14,Upgrade
31,EPS (Diluted),0.00,0.06,0.06,0.06,0.06,0.08,0.07,0.08,0.09,0.09,0.07,0.12,0.09,0.10,0.07,0.19,0.13,0.09,0.07,0.14,Upgrade
32,EPS Growth,-96.79%,-25.16%,-14.29%,-24.38%,-33.45%,-11.16%,0%,-35.45%,-1.71%,-9.76%,-6.67%,-34.84%,-27.03%,10.22%,12.44%,40.07%,16.21%,-3.67%,-24.97%,22.00%,Upgrade
33,Free Cash Flow,-53.07,-21.53,-21.85,37.8,79.14,-45.21,-10.57,17.65,23.56,-50.08,-10.18,42.54,-19.76,-10.35,-9.93,106.46,-17.96,-7.81,10.96,4.91,Upgrade
34,Free Cash Flow Per Share,-0.32,-0.15,-0.13,0.23,0.51,-0.30,-0.07,0.11,0.15,-0.32,-0.06,0.28,-0.13,-0.07,-0.06,0.68,-0.12,-0.05,0.07,0.03,Upgrade
35,Dividend Per Share,-,-,-,0.065,-,-,-,0.080,-,-,-,0.096,-,-,-,0.067,-,-,-,0.100,Upgrade
36,Dividend Growth,-,-,-,-18.75%,-,-,-,-16.49%,-,-,-,43.63%,-,-,-,-33.30%,-,-,-,12.49%,Upgrade
37,Gross Margin,41.24%,26.46%,36.11%,38.58%,37.07%,29.47%,32.03%,31.09%,37.24%,35.51%,32.28%,29.68%,46.26%,33.56%,36.73%,23.75%,52.50%,45.44%,38.62%,47.85%,Upgrade
38,Operating Margin,3.33%,5.07%,8.91%,-0.54%,14.66%,6.79%,9.68%,-1.01%,17.38%,10.17%,9.87%,6.15%,20.39%,14.16%,14.92%,8.56%,26.81%,20.36%,18.71%,24.22%,Upgrade
