,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,2.02,2.02,4.84,-,2.74,-,4.15,-,3.3,-,4.35,-,3.13,-,5.42,-,3.92,-,7.13,-,Upgrade
1,Cash & Short-Term Investments,2.02,2.02,4.84,2.74,2.74,4.15,4.15,-,3.3,4.35,4.35,-,3.13,5.42,5.42,-,3.92,7.13,7.13,-,Upgrade
2,Cash Growth,-26.23%,-51.31%,16.64%,-,-17.06%,-4.71%,-4.71%,-,5.30%,-19.75%,-19.75%,-,-20.05%,-23.93%,-23.93%,-,-60.64%,-55.56%,-55.56%,-,Upgrade
3,Accounts Receivable,55.88,55.88,55.79,-,77.61,-,65.82,-,73.89,-,72.34,-,64.51,-,79.82,-,125.67,-,88.66,-,Upgrade
4,Other Receivables,13.24,13.24,4.41,-,13.37,-,2.3,-,11.67,-,9.87,-,9.48,-,3.93,-,4.15,-,6.68,-,Upgrade
5,Receivables,69.12,69.12,60.2,-,90.99,-,68.12,-,85.56,-,82.2,-,73.99,-,83.74,-,129.82,-,95.34,-,Upgrade
6,Inventory,3.87,3.87,4.08,-,4,-,4.11,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Prepaid Expenses,-,-,5.32,-,-,-,9.93,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Total Current Assets,75.01,75.01,74.44,-,97.73,-,86.31,-,88.86,-,86.56,-,77.12,-,89.17,-,133.74,-,102.47,-,Upgrade
9,"Property, Plant & Equipment",24.41,24.41,26.97,-,24.92,-,16.38,-,12.17,-,13.86,-,18.76,-,21.58,-,20.48,-,22.87,-,Upgrade
10,Other Long-Term Assets,2.95,2.95,2.9,-,2.88,-,2.82,-,2.81,-,2.75,-,2.7,-,2.65,-,2.61,-,2.57,-,Upgrade
11,Total Assets,102.37,102.37,104.31,-,125.53,-,105.5,-,103.84,-,103.16,-,98.58,-,113.4,-,156.83,-,127.9,-,Upgrade
12,Accounts Payable,15.62,15.62,15.19,-,22.49,-,8.17,-,10.12,-,11.58,-,8.95,-,20.1,-,60.89,-,31.18,-,Upgrade
13,Accrued Expenses,24.46,24.46,7.03,-,5.18,-,8.13,-,6.75,-,4.7,-,3.78,-,3.84,-,2.56,-,4.28,-,Upgrade
14,Short-Term Debt,6.28,6.28,10.32,-,11.27,-,10,-,10,-,10,-,10.78,-,11.93,-,15.12,-,16.16,-,Upgrade
15,Current Portion of Long-Term Debt,6.22,6.22,7.44,-,6.44,-,1.7,-,0.44,-,0.95,-,0.99,-,0.96,-,-,-,-,-,Upgrade
16,Current Portion of Leases,1.4,1.4,1.86,-,1.01,-,1.09,-,0.17,-,0.21,-,2.89,-,5.19,-,5.82,-,7.95,-,Upgrade
17,Current Income Taxes Payable,0.01,0.01,0.01,-,-,-,-,-,0.93,-,0.48,-,-,-,-,-,0.47,-,0.32,-,Upgrade
18,Current Unearned Revenue,0.5,0.5,0.5,-,0.5,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Other Current Liabilities,5.12,5.12,14.05,-,8.85,-,9.06,-,7.74,-,7.49,-,6.95,-,6.87,-,6.6,-,4.54,-,Upgrade
20,Total Current Liabilities,59.6,59.6,56.38,-,55.73,-,38.64,-,36.14,-,35.4,-,34.34,-,48.89,-,91.45,-,64.42,-,Upgrade
21,Long-Term Debt,3.03,3.03,4.84,-,6.66,-,3.49,-,-,-,-,-,0.44,-,0.95,-,-,-,-,-,Upgrade
