,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,18,15,18,28,19,18,23,24,24,39,25,37,56,40,66,67,58,59,124,140,260,Upgrade
1,Market Cap Growth,-16.87%,-16.87%,-23.50%,15.24%,-20.95%,-52.21%,-9.09%,-35.43%,-56.88%,-3.75%,-61.67%,-44.18%,-3.45%,-32.20%,-46.77%,-52.14%,-77.69%,-85.95%,-78.25%,-91.76%,-71.43%,Upgrade
2,Enterprise Value,34,36,43,51,43,32,36,32,32,45,32,50,68,54,80,84,75,76,141,150,270,Upgrade
3,Last Close Price,0.08,0.13,0.14,0.22,0.15,0.15,0.18,0.19,0.19,0.32,0.21,0.31,0.51,0.37,0.60,0.61,0.53,0.54,1.14,1.28,2.38,Upgrade
4,PE Ratio,-,-,-,-,-2.83,-,-3.53,-,-12.39,65.59,40.87,-,133.33,-28.29,-32.62,-,-53.60,-,-35.38,-,-21.07,Upgrade
5,PS Ratio,0.08,0.14,0.16,0.29,0.22,0.23,0.28,0.28,0.26,0.39,0.28,0.42,0.74,0.53,0.84,0.61,0.47,0.42,0.95,1.36,2.60,Upgrade
6,PB Ratio,0.24,0.39,0.45,0.66,0.31,0.30,0.37,0.39,-,0.58,0.38,0.56,-,0.65,1.07,1.09,-,0.94,2.03,2.29,-,Upgrade
7,P/TBV Ratio,0.39,0.39,0.45,0.67,0.31,0.30,0.38,0.39,-,0.58,0.38,0.56,-,0.65,1.07,1.09,-,0.94,2.03,2.29,-,Upgrade
8,P/FCF Ratio,1.62,2.57,5.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,1.04,2.33,5.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.30,0.32,0.38,0.53,0.49,0.39,0.44,0.36,0.33,0.47,0.36,0.56,0.90,0.71,1.02,0.77,0.61,0.54,1.08,1.46,2.71,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-8.46,-6.37,-7.06,-,16.11,26.83,17.90,-,-60.32,-49.11,-41.41,-,-842.55,-,-389.83,-,-47.12,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-6.01,-4.33,-4.86,-,-32.72,-54.75,-44.41,-,-23.86,-19.75,-22.28,-,-47.71,-,-49.00,-,-26.66,Upgrade
13,EV/FCF Ratio,3.05,6.12,14.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.45,0.45,0.45,0.61,0.42,0.42,0.28,0.28,-,0.16,0.17,0.17,-,0.25,0.32,0.32,-,0.33,0.40,0.40,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,4.97,12.55,4.04,-,-,7.59,2.20,-,-,8.52,5.18,-,-,-,1.92,-,-,Upgrade
16,Debt / FCF Ratio,1.59,2.95,5.90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.15,1.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,25.50,27.83,27.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.19,1.19,1.19,1.15,-,1.68,-,1.87,-,2.46,-,2.45,-,2.25,-,1.82,-,1.46,-,1.59,-,Upgrade
20,Current Ratio,1.26,1.26,1.26,1.32,-,1.75,-,2.23,-,2.46,-,2.45,-,2.25,-,1.82,-,1.46,-,1.59,-,Upgrade
21,Return on Equity (ROE),-14.98%,-14.45%,-157.65%,0.10%,0.37%,0.31%,-,-,0.51%,0.53%,-,-,0.76%,0.35%,-,-,-3.17%,16.81%,-,-,Upgrade,
22,Return on Assets (ROA),-2.66%,-2.63%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-4.80%,-4.38%,-67.91%,1.78%,1.50%,1.23%,-,-,1.13%,1.00%,-,-,1.43%,1.17%,-,-,-1.18%,7.84%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-10.52%,-,-,-,-1.23%,-,-,-,-4.29%,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-125.56%,-147.18%,-120.79%,-71.05%,-35.36%,-36.60%,-28.33%,-26.99%,-8.07%,1.52%,2.45%,1.57%,0.75%,-3.54%,-3.07%,0.73%,-1.87%,-2.48%,-2.83%,-5.61%,-4.75%,Upgrade
26,FCF Yield,61.75%,38.95%,16.93%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Buyback Yield / Dilution,-1.34%,-,-,0.03%,-1.98%,-2.72%,-2.72%,-8.16%,-12.77%,-11.96%,-11.96%,-6.36%,-,-,-,-,-,-,-,-,-,Upgrade
28,Total Shareholder Return,-1.34%,-,-,0.03%,-1.98%,-2.72%,-2.72%,-8.16%,-12.77%,-11.96%,-11.96%,-6.36%,-,-,-,-,-,-,-,-,-,Upgrade
