,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,712.29,549.33,496.78,438.18,446.31,583.94,309.81,874,750.8,1115,442.04,1160,930.66,1402,588.51,924.58,684.04,719.05,245.98,581.84,Upgrade
1,Other Revenue,-14.42,14.42,-,20.74,-6.71,6.71,-,34.56,-5.03,5.03,-,-,-5.1,5.1,-,5.68,-1.98,1.98,-,4.72,Upgrade
2,Revenue,697.87,563.75,496.78,458.93,439.6,590.65,309.81,908.56,745.78,1120,442.04,1160,925.55,1407,588.51,930.26,682.06,721.03,245.98,586.57,Upgrade
3,Revenue Growth (YoY),58.75%,-4.55%,60.35%,-49.49%,-41.05%,-47.29%,-29.91%,-21.68%,-19.42%,-20.36%,-24.89%,24.71%,35.70%,95.13%,139.26%,58.59%,153.28%,118.10%,46.73%,176.94%,Upgrade
4,Cost of Revenue,607.02,476.72,411.64,419.6,393.86,519.73,331.58,808.98,630.34,1011,389,1116,805.12,1230,493.28,822.44,647.8,652.74,197.34,486.74,Upgrade
5,Gross Profit,90.85,87.03,85.14,39.33,45.74,70.92,-21.77,99.58,115.44,109.54,53.03,43.8,120.44,177.35,95.23,107.82,34.27,68.29,48.64,99.82,Upgrade
6,"Selling, General & Admin",20.48,18.91,19.29,39.26,14.34,20.14,15.34,26.67,15.25,22.86,19.41,23.47,18.82,16.83,18.63,29.34,15.75,14.06,15.32,30.59,Upgrade
7,Research & Development,36.52,33.76,21.26,27.68,34.15,28.32,14.95,59.61,40.59,39.24,25.31,44.69,69.09,45,31.55,60.74,31.53,18.24,15.09,22.72,Upgrade
8,Other Operating Expenses,-0.97,0.64,-1.01,2.52,-0.25,3.12,-1.64,41.33,0.42,-0.12,-0.62,9.82,0.86,-0.4,-0.34,13.33,-3.76,2.06,-1.37,8.98,Upgrade
9,Operating Expenses,64.41,54.19,37.83,55.52,58.82,49.93,22.68,125.31,69.97,49.87,42.31,94.02,86.93,69.64,47.96,111.87,41.42,37.04,26.93,69.78,Upgrade
10,Operating Income,26.44,32.84,47.31,-16.19,-13.08,20.99,-44.45,-25.73,45.47,59.66,10.72,-50.22,33.5,107.71,47.28,-4.05,-7.16,31.25,21.71,30.05,Upgrade
