,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,3934,3257,3668,3747,3530,3981,3330,3600,3229,3581,3271,3938,5780,7849,4146,3678,3614,4039,4039,3306,4419,Upgrade
1,Market Cap Growth,-18.19%,-18.19%,10.15%,4.07%,9.34%,11.17%,1.81%,-8.58%,-44.15%,-54.38%,-21.12%,7.09%,59.95%,94.34%,2.67%,11.24%,-18.21%,6.39%,5.62%,-3.16%,52.93%,Upgrade
2,Enterprise Value,3007,1706,2511,2110,2457,2565,2403,2712,2340,2694,2448,2863,4549,7182,3582,3051,2988,3427,3612,2777,3863,Upgrade
3,Last Close Price,14.17,11.73,13.16,13.17,12.41,13.99,11.70,12.49,11.20,12.42,11.34,13.37,19.63,26.80,17.43,15.24,14.98,16.74,16.74,13.62,18.20,Upgrade
4,PE Ratio,37.71,30.98,62.38,-158.49,-46.77,-,-,-,-,78.72,45.65,30.71,-,32.99,17.66,21.19,27.46,44.54,64.37,79.99,127.51,Upgrade
5,Forward PE,36.33,27.93,35.25,39.12,77.49,-,35.02,39.63,36.38,23.76,18.43,15.42,15.21,21.72,14.58,18.11,15.76,15.76,15.76,15.76,15.76,Upgrade
6,PS Ratio,1.79,1.47,1.87,1.89,1.96,1.77,1.30,1.17,1.00,1.03,0.90,1.00,1.42,2.04,1.15,1.26,1.40,1.81,2.22,2.31,3.26,Upgrade
7,PB Ratio,1.22,1.01,1.15,1.17,1.10,1.24,1.03,1.09,0.97,1.08,0.99,1.18,1.73,2.34,1.64,1.47,1.48,1.69,1.72,1.41,1.89,Upgrade
8,P/TBV Ratio,1.17,1.17,1.33,1.35,1.27,1.44,1.20,1.26,1.12,1.24,1.14,1.36,2.01,2.65,1.94,1.75,1.77,2.03,2.07,1.71,2.30,Upgrade
9,P/FCF Ratio,27.08,-,15.71,-,7.45,-,4.25,-,8.30,-6.57,-4.35,-,-,-,77.26,50.22,-,142.66,-21.51,-8.13,-,Upgrade
10,P/OCF Ratio,12.94,-,11.82,-,6.86,-,4.15,-,7.99,-7.99,-5.30,-,-,-,13.96,10.36,-,10.12,16.83,409.59,-,Upgrade
11,EV/Sales Ratio,1.36,0.77,1.28,1.06,1.37,1.14,0.94,0.88,0.73,0.78,0.67,0.73,1.11,1.86,0.99,1.04,1.16,1.53,1.98,1.94,2.85,Upgrade
12,EV/EBITDA Ratio,14.99,8.12,14.35,12.54,30.42,33.93,18.07,-,10.24,13.28,13.43,12.58,-,24.50,14.42,18.89,22.65,21.17,20.01,17.85,30.22,Upgrade
13,EV/EBIT Ratio,33.27,18.87,49.35,54.04,-,-,-645.72,-,-,41.04,45.62,28.15,-,38.94,24.92,45.33,-,-,37.96,38.80,86.66,Upgrade
14,EV/FCF Ratio,20.70,-,10.76,-,5.19,-,3.07,-,6.02,-4.94,-3.25,-,-,-,66.75,41.67,-,121.06,-19.24,-6.83,-,Upgrade
15,Debt / Equity Ratio,0.12,0.12,0.06,0.15,0.21,0.27,0.28,0.27,0.33,0.32,0.30,0.24,0.19,0.13,0.11,0.03,0.15,0.14,0.14,0.04,0.03,Upgrade
16,Debt / EBITDA Ratio,1.98,1.74,0.82,1.59,11.62,9.95,4.22,-,29.11,3.37,2.64,4.47,-,1.78,0.48,0.24,4.33,5.82,1.55,0.53,0.38,Upgrade
17,Debt / FCF Ratio,2.74,-,0.85,-,1.44,-,1.15,-,2.83,-1.96,-1.33,-,-,-,5.03,0.96,-,11.66,-1.76,-0.22,-,Upgrade
18,Asset Turnover,0.60,0.50,0.42,0.38,0.37,0.49,0.25,0.72,0.58,0.86,0.34,0.87,0.74,1.30,0.57,0.91,0.71,0.79,0.30,0.77,Upgrade,
19,Inventory Turnover,9.99,13.43,10.51,9.28,9.10,6.95,7.60,4.43,10.12,7.57,11.77,4.13,10.02,7.26,13.25,6.66,15.47,13.70,10.44,1.89,3.76,Upgrade
20,Quick Ratio,1.55,1.55,2.17,1.90,1.98,1.75,1.94,1.97,2.00,1.74,1.65,1.45,1.59,1.30,1.00,0.82,1.03,1.05,1.21,1.02,1.12,Upgrade
21,Current Ratio,2.09,2.09,2.43,2.34,2.16,2.17,2.19,2.58,2.30,2.19,2.00,2.06,1.99,1.85,1.41,1.54,1.41,1.49,1.53,1.74,2.11,Upgrade
22,Return on Equity (ROE),3.90%,3.68%,4.21%,1.32%,-1.88%,-6.49%,-2.17%,-0.03%,1.71%,4.36%,1.72%,-2.32%,5.48%,14.77%,8.47%,8.66%,6.26%,5.40%,1.78%,1.96%,Upgrade,
23,Return on Assets (ROA),1.41%,1.81%,2.51%,-0.85%,-0.69%,1.09%,-2.22%,-1.27%,2.22%,2.85%,0.51%,-2.36%,1.67%,6.22%,2.86%,-0.25%,-0.46%,2.14%,1.63%,2.45%,Upgrade,
24,Return on Capital (ROIC),1.89%,2.31%,3.11%,-1.02%,-0.80%,1.26%,-2.57%,-1.46%,2.61%,3.52%,0.66%,-3.25%,2.55%,10.03%,4.39%,-0.37%,-0.66%,3.05%,2.24%,3.16%,Upgrade,
25,Return on Capital Employed (ROCE),2.75%,2.75%,1.56%,1.19%,-,-,-0.11%,-,-,1.92%,1.57%,2.93%,-,5.32%,5.48%,2.60%,-,-,3.89%,2.94%,1.84%,Upgrade
26,Earnings Yield,2.67%,3.23%,1.60%,-0.63%,-2.14%,-2.17%,-1.71%,0.89%,2.00%,1.27%,2.19%,3.26%,2.87%,3.03%,5.66%,4.72%,3.64%,2.25%,1.55%,1.25%,0.78%,Upgrade
27,FCF Yield,3.69%,4.46%,6.36%,13.52%,13.42%,17.57%,23.51%,10.95%,12.04%,-15.21%,-23.01%,-19.37%,-8.92%,-3.60%,1.29%,1.99%,1.33%,0.70%,-4.65%,-12.30%,-8.81%,Upgrade
28,Dividend Yield,1.07%,-,-,-,1.21%,-,-,-,1.34%,-,-,-,1.27%,-,-,-,1.67%,-,-,-,0.55%,Upgrade
29,Payout Ratio,46.72%,5.99%,128.16%,5.27%,72.75%,-,-,-,-,46.10%,220.19%,19.90%,-,-,61.25%,-,-,-,97.99%,-,-,Upgrade
30,Buyback Yield / Dilution,-0.76%,-7.25%,-0.29%,6.33%,-2.71%,6.43%,2.88%,-4.52%,-3.15%,-5.15%,-21.75%,-26.44%,-17.82%,-14.00%,3.60%,-9.15%,33.48%,-53.71%,16.08%,-11.22%,-25.93%,Upgrade
31,Total Shareholder Return,0.31%,-7.25%,-0.29%,6.33%,-1.50%,6.43%,2.88%,-4.52%,-1.81%,-5.15%,-21.75%,-26.44%,-16.55%,-14.00%,3.60%,-9.15%,35.15%,-53.71%,16.08%,-11.22%,-25.38%,Upgrade
