,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,3021,3272,3466,3699,3423,3777,3888,4484,4100,3772,3572,3603,3257,3470,3964,4285,2607,2253,1743,Upgrade
1,Trading Asset Securities,-,194.2,28,5.58,14.65,53.63,1.09,17.12,177.65,211.9,255.03,133.19,135.36,125.72,151.34,272.44,317.84,483.74,806.95,949.57,Upgrade
2,Cash & Short-Term Investments,3216,3216,3300,3471,3714,3476,3778,3905,4661,4312,4027,3706,3739,3383,3621,4237,4603,3091,3060,2693,Upgrade
3,Cash Growth,-13.42%,-7.50%,-12.66%,-11.10%,-20.32%,-19.38%,-6.18%,5.38%,24.68%,27.46%,11.19%,-12.54%,-18.78%,9.46%,18.34%,57.35%,92.62%,29.39%,40.53%,31.21%,Upgrade
4,Accounts Receivable,-,2898,2513,1745,1917,2306,1841,1509,1439,1735,1841,1803,1674,1838,1626,1454,1925,2040,1433,933.6,Upgrade
5,Other Receivables,-,298.89,279.91,267.33,271.51,45.85,48,194.26,170.62,64.89,53.49,45.85,215.95,69.86,60.53,45.41,46.27,57.62,52.45,44.82,Upgrade
6,Receivables,-,3197,2793,2012,2188,2352,1889,1703,1609,1800,1894,1849,1890,1908,1686,1499,1971,2098,1485,978.42,Upgrade
7,Inventory,-,1843,1993,1784,1853,1538,1671,1566,1666,1425,1991,2056,2653,2330,2668,2148,2120,1730,1497,1167,Upgrade
8,Other Current Assets,-,127.18,99.47,105.69,105.99,282.65,234.18,78.5,77.35,238.95,251.93,305.54,91.99,284.81,286.25,304.47,246.51,248.21,130.47,124.59,Upgrade
9,Total Current Assets,-,8383,8184,7373,7861,7649,7571,7253,8014,7776,8164,7916,8374,7906,8263,8189,8940,7166,6172,4963,Upgrade
10,"Property, Plant & Equipment",-,4447,4288,4137,4154,3958,3903,3833,3833,3753,3693,3588,3408,3189,3063,2878,2674,2426,2311,2205,Upgrade
11,Long-Term Investments,-,89.38,87,84.37,84.22,106.91,102.46,103.94,108.14,112.04,110.2,108.14,105.59,102,99.05,98.2,98.85,97.26,96.49,96.4,Upgrade
12,Goodwill,-,27.99,27.99,27.99,27.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,-,2048,1940,1986,1984,2030,900.4,919.12,507.95,653.3,510.06,510.03,510.88,516.46,515.23,515.38,519.12,523.38,520.97,525.16,Upgrade
14,Long-Term Deferred Tax Assets,-,103.83,103.45,107.29,109.63,103.69,96.42,91.6,102.31,89.07,77.93,80.64,73.38,69.51,71.93,71.55,74.28,58.09,55.75,50.84,Upgrade
