,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,449.21,336.75,856.28,1858,2112,2046,1539,1670,1046,779.64,Upgrade
1,Revenue Growth (YoY),-47.54%,-81.87%,-59.45%,-9.21%,37.22%,22.56%,47.12%,114.14%,62.37%,-5.27%,Upgrade
2,Cost of Revenue,415.16,265.59,775.4,1653,1865,1792,1355,1530,920.7,690.61,Upgrade
3,Gross Profit,34.05,71.16,80.88,204.49,246.2,254.12,183.78,139.35,125.29,89.04,Upgrade
4,"Selling, General & Admin",41.89,135.51,52.12,187.88,187.54,210.53,153.13,111.75,99.03,78.35,Upgrade
5,Other Operating Expenses,-,0.94,-,2.57,-,0.34,-,4.79,-,0.13,Upgrade
6,Operating Expenses,41.89,136.45,52.12,190.45,187.54,210.87,153.13,116.55,99.03,78.48,Upgrade
7,Operating Income,-7.85,-65.29,28.76,14.03,58.66,43.26,30.65,22.8,26.26,10.56,Upgrade
8,Interest Expense,-15.06,-26.05,-15.17,-26.88,-9,-7.81,-5.37,-6.75,-6.16,-11.01,Upgrade
9,Interest & Investment Income,1.15,2.35,1.83,1.01,0.07,-,0.09,-,0.19,-,Upgrade
10,Other Non Operating Income (Expenses),1.44,19.34,-,13.8,0.5,11.53,0.24,4.23,1.06,4.28,Upgrade
11,EBT Excluding Unusual Items,-20.31,-69.66,15.43,1.97,50.23,46.98,25.61,20.28,21.35,3.83,Upgrade
12,Gain (Loss) on Sale of Investments,8.12,-,7.75,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,1.1,Upgrade
14,Asset Writedown,-5.78,-75.34,-10.22,-157.02,-10.18,-14.24,-,-94.42,-,-56.5,Upgrade
15,Other Unusual Items,-,-7.75,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,-17.97,-152.75,12.96,-155.05,40.05,32.74,25.61,-74.15,21.35,-51.58,Upgrade
17,Income Tax Expense,-2.99,8.02,1.21,19.78,9.81,20.78,3.07,-6.5,2.2,-3.54,Upgrade
18,Earnings From Continuing Operations,-14.98,-160.77,11.75,-174.83,30.24,11.95,22.54,-67.65,19.15,-48.04,Upgrade
19,Minority Interest in Earnings,5.95,33,4.66,46.05,3.83,9.26,1.22,40.02,1.35,22.44,Upgrade
20,Net Income,-9.04,-127.77,16.41,-128.78,34.07,21.21,23.76,-27.63,20.5,-25.6,Upgrade
21,Net Income to Common,-9.04,-127.77,16.41,-128.78,34.07,21.21,23.76,-27.63,20.5,-25.6,Upgrade
22,Net Income Growth,-,-,-51.84%,-,43.40%,-,15.87%,-,-,-,Upgrade
23,Shares Outstanding (Basic),585,585,585,585,585,585,585,585,585,585,Upgrade
24,Shares Outstanding (Diluted),585,585,585,585,585,585,585,585,585,585,Upgrade
25,EPS (Basic),-0.02,-0.22,0.03,-0.22,0.06,0.04,0.04,-0.05,0.04,-0.04,Upgrade
26,EPS (Diluted),-0.02,-0.22,0.03,-0.22,0.06,0.04,0.04,-0.05,0.04,-0.04,Upgrade
27,EPS Growth,-,-,-51.85%,-,43.40%,-,15.87%,-,-,-,Upgrade
28,Free Cash Flow,223.32,-122.32,371.26,49.99,619.97,-607.7,451.07,-678.49,462.05,-459.41,Upgrade
29,Free Cash Flow Per Share,0.38,-0.21,0.63,0.09,1.06,-1.04,0.77,-1.16,0.79,-0.79,Upgrade
30,Operating Margin,-1.75%,-19.39%,3.36%,0.76%,2.78%,2.11%,1.99%,1.37%,2.51%,1.35%,Upgrade
31,Profit Margin,-2.01%,-37.94%,1.92%,-6.93%,1.61%,1.04%,1.54%,-1.66%,1.96%,-3.28%,Upgrade
32,Free Cash Flow Margin,49.71%,-36.32%,43.36%,2.69%,29.36%,-29.70%,29.31%,-40.64%,44.17%,-58.93%,Upgrade
33,EBITDA,-0.87,-59.58,37.01,22.93,66.04,55.09,33.58,25.08,28.83,13.06,Upgrade
34,D&A For EBITDA,6.98,5.71,8.25,8.9,7.37,11.83,2.93,2.28,2.57,2.51,Upgrade
35,EBIT,-7.85,-65.29,28.76,14.03,58.66,43.26,30.65,22.8,26.26,10.56,Upgrade
