,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,116.27,49.42,92.68,264.17,117.89,100.58,91.21,66.15,189.73,196.72,Upgrade
1,Short-Term Investments,-,-,0.24,1.82,2.82,2.95,1.41,1.03,8.25,8.74,Upgrade
2,Trading Asset Securities,5.58,4.14,5,5.53,5.39,5.98,7.04,6.83,7.58,6.09,Upgrade
3,Cash & Short-Term Investments,121.85,53.56,97.91,271.52,126.09,109.5,99.66,74.01,205.55,211.55,Upgrade
4,Cash Growth,24.46%,-80.27%,-22.35%,147.96%,26.52%,47.96%,-51.52%,-65.02%,39.89%,37.60%,Upgrade
5,Receivables,15.63,20.08,63.12,209.28,221.05,548.51,237.93,489.43,112.29,400.62,Upgrade
6,Inventory,26.21,277.35,171.86,390.83,432.17,869.18,275.61,693.13,106.93,258.23,Upgrade
7,Prepaid Expenses,65.54,60.3,62.82,58.93,62.55,63.44,33.42,51.27,20.99,21.48,Upgrade
8,Restricted Cash,-,6,-,2.95,-,4.09,-,4.21,-,1.21,Upgrade
9,Other Current Assets,6.73,-,4.1,-,4.01,-,4.48,-,4.32,-,Upgrade
10,Total Current Assets,235.97,417.29,399.8,933.51,845.86,1595,651.1,1312,450.08,893.09,Upgrade
11,"Property, Plant & Equipment",1006,1019,1041,1071,1232,1261,1284,1287,1374,1377,Upgrade
12,Long-Term Investments,20.66,20.66,25.85,25.85,34.88,38.9,44.9,44.9,54.08,54.08,Upgrade
13,Other Intangible Assets,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,Upgrade
14,Long-Term Deferred Tax Assets,1.03,-,0.07,0.07,2.62,2.62,2.85,2.85,0.5,0.5,Upgrade
15,Other Long-Term Assets,8.79,8.79,9.51,9.51,20.98,21.68,21.28,21.28,25.14,25.14,Upgrade
16,Total Assets,1274,1468,1478,2042,2138,2921,2006,2670,1906,2352,Upgrade
17,Accounts Payable,0.62,4.13,0.51,13.01,1.03,7.76,7.86,41.39,6.65,6.76,Upgrade
18,Accrued Expenses,2.83,4.88,4.9,6.26,7.88,9.85,5.84,13.02,5.42,5.63,Upgrade
19,Short-Term Debt,-,159.9,-,541.27,58,1264,809.75,1460,678.03,1146,Upgrade
20,Current Portion of Long-Term Debt,8,8,8,8,415.26,8,-,-,-,-,Upgrade
21,Current Portion of Leases,-,-,-,0.02,0.04,0.04,-,-,0.71,0.73,Upgrade
22,Current Income Taxes Payable,97.08,100.07,94.36,93.88,72.84,66.66,45.86,42.73,49.05,47.28,Upgrade
23,Current Unearned Revenue,3.28,3.23,2.93,3.13,5.98,6.17,12.85,14.35,4.52,5.83,Upgrade
24,Other Current Liabilities,5.25,5.23,8.48,13.78,11.9,9.63,8.02,7.55,7.19,7.21,Upgrade
25,Total Current Liabilities,117.05,285.43,119.18,679.34,572.93,1373,890.18,1579,751.58,1220,Upgrade
26,Long-Term Debt,682.27,686.63,683.41,687.83,701.93,701.93,279.87,279.05,276.23,273,Upgrade
27,Long-Term Leases,-,-,-,-,0.03,0.05,-,-,-,-,Upgrade
