,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,64,44,59,95,164,133,127,170,190,123,152,Upgrade
1,Market Cap Growth,-53.99%,-53.99%,-63.93%,-28.51%,28.44%,-21.38%,-32.92%,38.10%,25.00%,-36.36%,-45.26%,Upgrade
2,Enterprise Value,498,718,556,972,1167,1959,1087,1806,951,1344,931,Upgrade
3,Last Close Price,0.11,0.07,0.10,0.16,0.28,0.23,0.22,0.29,0.33,0.21,0.26,Upgrade
4,PE Ratio,-,-,-,-0.85,-,2.41,2.83,-43.76,-,-24.11,-,Upgrade
5,PS Ratio,0.08,0.06,0.05,0.04,0.04,0.03,0.04,0.05,0.07,0.07,0.11,Upgrade
6,PB Ratio,0.11,0.09,0.12,0.14,0.25,0.16,0.15,0.21,0.24,0.14,0.18,Upgrade
7,P/TBV Ratio,0.07,0.07,0.10,0.13,0.22,0.15,0.15,0.20,0.23,0.14,0.18,Upgrade
8,P/FCF Ratio,0.64,0.43,-,0.23,0.24,10.86,-,-0.75,-,46.46,-,Upgrade
9,P/OCF Ratio,0.41,0.41,-,0.22,0.24,8.65,-,-0.76,-,27.90,-,Upgrade
10,EV/Sales Ratio,0.63,0.91,0.47,0.36,0.29,0.47,0.30,0.56,0.35,0.74,0.65,Upgrade
11,EV/EBITDA Ratio,-,-,-,16.21,13.12,16.17,12.26,30.78,17.63,32.08,77.76,Upgrade
12,EV/EBIT Ratio,-,-,-,22.71,16.05,19.22,14.71,33.78,19.38,36.51,133.75,Upgrade
13,EV/FCF Ratio,4.93,7.11,-,2.31,1.74,159.57,-,-7.94,-,508.51,-,Upgrade
14,Debt / Equity Ratio,1.49,1.49,1.77,1.04,1.87,1.38,2.37,1.32,2.17,1.10,1.68,Upgrade
15,Debt / FCF Ratio,6.83,6.83,-,1.64,1.85,95.73,-,-4.79,-,361.32,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,3.15%,5.34%,6.51%,4.77%,4.79%,4.49%,3.19%,0.62%,Upgrade
17,Earnings Yield,-212.69%,-311.95%,-188.56%,-117.90%,-57.85%,41.47%,35.28%,-2.29%,-3.75%,-4.15%,-22.61%,Upgrade
18,FCF Yield,157.03%,230.31%,421.52%,441.98%,409.21%,9.21%,-122.87%,-134.11%,-113.89%,2.15%,-37.13%,Upgrade
