,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Jan '20 Jan 1, 2020",+2 Quarters
0,Operating Revenue,999.05,815.68,721.15,604.99,525.02,679.41,615.49,653.1,373.36,478.3,Upgrade
1,Other Revenue,-,61.52,-,22.78,24.32,23.77,26.15,24.8,17.39,39.34,Upgrade
2,Revenue,999.05,877.2,721.15,627.76,549.33,703.18,641.64,677.9,390.76,517.64,Upgrade
3,Revenue Growth (YoY),38.53%,39.73%,31.28%,-10.73%,-14.39%,3.73%,64.20%,30.96%,-7.85%,-17.27%,Upgrade
4,Cost of Revenue,568.54,486.38,438.39,418.49,333.37,440.58,384.55,381.78,218.21,319.62,Upgrade
5,Gross Profit,430.51,390.82,282.76,209.27,215.96,262.6,257.09,296.12,172.55,198.02,Upgrade
6,"Selling, General & Admin",152.15,188.22,131.09,125.84,82.33,114.79,87.85,115.46,86.35,125.78,Upgrade
7,Research & Development,90.27,90.06,82.11,101.06,85.82,92.74,103.89,165.95,102.29,195.42,Upgrade
8,Other Operating Expenses,-3.95,-3.39,-8.62,-17.38,-1.87,0.31,-6.38,-14.85,-8.12,-18.72,Upgrade
9,Operating Expenses,254.49,279.19,205.51,188.55,166.27,223.04,185.36,360.69,180.52,354.13,Upgrade
10,Operating Income,176.02,111.62,77.25,20.72,49.69,39.56,71.73,-64.58,-7.97,-156.11,Upgrade
11,Interest Expense,-8,-7.92,-8,-12.27,-11,-9.1,-5,-11.53,-8,-12.57,Upgrade
12,Interest & Investment Income,9.97,9.83,3,285.16,-,1.34,0.05,2.93,-,0.65,Upgrade
13,Currency Exchange Gain (Loss),-,-4.26,-,20.2,-,-4.42,-,-18.1,-,3.37,Upgrade
14,Other Non Operating Income (Expenses),16.05,-9.31,6.09,-18.39,9.25,2.65,-4.05,-2.83,1.27,-4.04,Upgrade
15,EBT Excluding Unusual Items,194.05,99.96,78.34,295.43,47.95,30.03,62.72,-94.11,-14.71,-168.68,Upgrade
16,Gain (Loss) on Sale of Investments,-,0.02,-,0.56,-0.58,-0.01,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,1.36,-0.03,-0.86,-,-1.96,-,5.83,-,-2.16,Upgrade
18,Asset Writedown,-36.8,-2.56,-11.16,4.82,-4.82,13.04,-14.21,-6.24,-10.07,-4.5,Upgrade
19,Other Unusual Items,-,6.92,-,-,-,12.46,-,-,-,-,Upgrade
20,Pretax Income,157.24,105.7,67.15,299.95,42.55,53.56,48.5,-94.52,-24.77,-175.34,Upgrade
21,Income Tax Expense,4.66,1.83,2.11,13.12,1.35,7.93,1.75,-0.04,1.21,0.36,Upgrade
22,Earnings From Continuing Operations,152.58,103.87,65.04,286.83,41.2,45.63,46.75,-94.48,-25.98,-175.7,Upgrade
23,Minority Interest in Earnings,-0.13,0,-,-0,0,-,-,-,-,-,Upgrade
24,Net Income,152.45,103.87,65.04,286.83,41.2,45.63,46.75,-94.48,-25.98,-175.7,Upgrade
25,Net Income to Common,152.45,103.87,65.04,286.83,41.2,45.63,46.75,-94.48,-25.98,-175.7,Upgrade
26,Net Income Growth,134.41%,-63.79%,57.84%,528.54%,-11.87%,-,-,-,-,-,Upgrade
27,Shares Outstanding (Basic),416,427,432,432,432,432,432,432,432,440,Upgrade
28,Shares Outstanding (Diluted),416,427,432,432,432,432,432,432,432,440,Upgrade
29,Shares Change (YoY),-3.80%,-1.22%,-,0.03%,-,-0.05%,-,-1.76%,-,-1.82%,Upgrade
30,EPS (Basic),0.37,0.24,0.15,0.66,0.10,0.11,0.11,-0.22,-0.06,-0.40,Upgrade
31,EPS (Diluted),0.37,0.24,0.15,0.66,0.10,0.11,0.11,-0.22,-0.06,-0.40,Upgrade
32,EPS Growth,143.67%,-63.34%,57.84%,528.35%,-11.87%,-,-,-,-,-,Upgrade
33,Free Cash Flow,71.05,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow Per Share,0.17,-,-,-,-,-,-,-,-,-,Upgrade
35,Dividend Per Share,0.200,0.240,0.340,-,-,-,-,-,-,-,Upgrade
36,Dividend Growth,-41.18%,-,-,-,-,-,-,-,-,-,Upgrade
37,Operating Margin,17.62%,12.73%,10.71%,3.30%,9.05%,5.63%,11.18%,-9.53%,-2.04%,-30.16%,Upgrade
38,Profit Margin,15.26%,11.84%,9.02%,45.69%,7.50%,6.49%,7.29%,-13.94%,-6.65%,-33.94%,Upgrade
39,Free Cash Flow Margin,7.11%,-,-,-,-,-,-,-,-,-,Upgrade
40,EBITDA,176.04,116.85,101.96,40.05,79.78,51.91,119.55,-25.01,48.11,-87.56,Upgrade
41,D&A For EBITDA,0.02,5.23,24.71,19.33,30.09,12.35,47.83,39.57,56.08,68.54,Upgrade
42,EBIT,176.02,111.62,77.25,20.72,49.69,39.56,71.73,-64.58,-7.97,-156.11,Upgrade
