,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,10555,9331,11294,4007,20027,19381,22874,17305,26945,23027,26002,13443,34255,25885,25305,15811,22219,14895,14814,9572,Upgrade
1,Other Revenue,-818.27,818.27,-,4853,-2613,2613,-,5721,-3046,3046,-,6023,-3419,3419,-,4673,-2170,2170,-,7007,Upgrade
2,Revenue,9736,10149,11294,8860,17414,21994,22874,23027,23899,26073,26002,19466,30836,29304,25305,20484,20049,17065,14814,16579,Upgrade
3,Revenue Growth (YoY),-44.09%,-53.85%,-50.62%,-61.52%,-27.14%,-15.64%,-12.03%,18.29%,-22.50%,-11.03%,2.76%,-4.97%,53.80%,71.73%,70.82%,23.56%,34.13%,32.57%,9.69%,2.50%,Upgrade
4,Cost of Revenue,9951,10115,11269,8854,16858,21803,22406,24319,22303,24817,24543,18139,29142,27155,23929,19153,18941,16031,14002,15354,Upgrade
5,Gross Profit,-214.56,34.03,25.52,5.92,556.06,191.43,467.91,-1292,1596,1256,1459,1327,1694,2150,1376,1331,1108,1034,811.12,1225,Upgrade
6,"Selling, General & Admin",177.07,51.51,157.02,467.88,189.89,76.5,64.44,242.94,217.22,249,221.06,136.31,180.84,224.47,123.28,13,158.15,223.03,142.64,219.73,Upgrade
7,Research & Development,132.05,181.34,150.42,11.39,254.26,20,428.17,-925.2,997.2,434.35,143.89,27.13,247.04,223.76,114.44,243.59,147.82,155.83,82.81,144.77,Upgrade
8,Other Operating Expenses,-39.97,-99.27,-2.38,-54.36,14.56,-1.86,9.76,63.54,-14.19,27,23.72,106.36,34.24,32.82,41.17,100.62,24.24,21.18,15.98,134.14,Upgrade
9,Operating Expenses,312.63,139.19,289.25,511.61,447.68,87.54,502.76,-572.91,1211,711.55,288.22,325.56,482.88,487.33,277.46,344.72,320.16,364.67,263.14,515.67,Upgrade
