,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '19 Jun 30, 2019",+1 Quarters
0,Market Capitalization,34150,32314,23171,26883,21583,25513,27775,40993,26361,28706,30103,16635,18395,14459,23461,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,26.66%,26.66%,-16.58%,-34.42%,-18.13%,-11.12%,-7.73%,146.43%,43.31%,98.53%,28.31%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,27922,28104,17923,16962,11661,18104,17036,31186,16554,21242,25393,11250,13010,10045,21921,-,-,-,-,-,-,Upgrade
3,Last Close Price,39.63,37.12,26.54,30.29,24.32,28.75,30.91,44.56,28.65,31.20,32.72,17.96,20.20,15.88,25.76,-,-,-,-,-,-,Upgrade
4,PE Ratio,19.09,17.21,11.96,14.25,11.47,12.42,13.36,20.16,14.07,19.62,28.94,20.05,27.70,24.72,40.64,-,-,-,-,-,-,Upgrade
5,Forward PE,14.55,13.67,9.91,12.94,9.45,11.98,11.62,17.06,13.37,21.25,26.40,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.59,1.54,1.08,1.31,1.03,1.21,1.29,1.89,1.27,1.43,1.72,0.99,1.19,1.00,1.64,-,-,-,-,-,-,Upgrade
7,PB Ratio,3.86,3.66,2.75,3.24,2.77,3.27,3.73,5.35,3.91,4.62,5.47,3.13,3.69,2.95,5.07,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,4.25,4.25,3.11,3.60,3.08,3.62,4.14,5.77,4.21,4.97,5.89,3.34,3.96,3.15,5.43,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-31.93,-,-23.02,-,36.34,-,9.10,-,5.30,11.22,7.46,-,20.48,74.18,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,13.75,13.75,6.84,23.32,-,12.41,-,7.52,-,4.83,9.06,5.77,-,11.16,32.88,-,-,-,-,-,-,Upgrade
11,PEG Ratio,1.16,0.89,0.60,1.06,0.74,0.90,0.45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
