,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,61.62,48.56,59.9,72.11,120.75,153.21,122.64,116.33,46.3,51.54,74.87,100.1,78.48,38.42,74.93,119.36,76.88,59.56,45.46,66.65,Upgrade
1,Cash & Short-Term Investments,61.62,48.56,59.9,72.11,120.75,153.21,122.64,116.33,46.3,51.54,74.87,100.1,78.48,38.42,74.93,119.36,76.88,59.56,45.46,66.65,Upgrade
2,Cash Growth,-48.97%,-68.30%,-51.16%,-38.01%,160.77%,197.27%,63.80%,16.22%,-41.00%,34.16%,-0.08%,-16.14%,2.09%,-35.51%,64.84%,79.09%,194.42%,62.78%,118.89%,226.50%,Upgrade
3,Accounts Receivable,187.47,123.77,107.78,130.9,222.39,181.65,229.77,241.83,295.36,327.96,401.78,435.67,495.71,461.97,374.58,411.4,256.99,116.89,61.96,35.41,Upgrade
4,Other Receivables,10.53,15.03,10.57,3.56,2.91,2.32,2.87,11.91,24.94,26.07,7.49,7.72,18.94,5.99,13.35,5.74,7.21,3.65,2.77,2.45,Upgrade
5,Receivables,197.99,138.79,118.35,134.46,225.3,183.97,232.65,253.74,320.3,354.04,409.27,443.39,514.64,467.96,387.93,417.13,264.21,120.54,64.73,37.85,Upgrade
6,Inventory,0,-,-,-,-,-,-,-,0.02,0.02,0.08,0.08,0.08,0.07,0.02,0.02,0.04,0.03,-,14.56,Upgrade
7,Other Current Assets,30.9,27.73,50.08,25.18,13.39,13.45,19.06,30.61,35.94,41.96,34.52,35.24,37.89,36.3,41.11,49.25,41.47,22.63,17.6,13.66,Upgrade
8,Total Current Assets,290.51,215.09,228.33,231.75,359.43,350.62,374.35,400.68,402.56,447.55,518.75,578.81,631.1,542.75,503.99,585.76,382.6,202.77,127.79,132.72,Upgrade
9,"Property, Plant & Equipment",7.7,5.7,6.37,7.05,6.68,2.73,3.77,4.82,5.88,6.72,7.74,8.76,9.52,11.5,12.72,2.84,2.42,2.55,2.57,2.74,Upgrade
10,Long-Term Investments,1.48,1.48,1.48,1.48,4.2,4.2,4.2,4.2,7.15,7.15,7.15,7.15,8.68,8.68,8.9,8.9,13.51,13.51,14.78,14.78,Upgrade
11,Goodwill,1.67,1.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,0.31,0.32,0.22,0.23,0.24,0.24,0.25,0.26,0.27,0.31,0.32,0.29,0.3,0.31,0.32,0.33,0.35,0.36,0.37,0.38,Upgrade
13,Long-Term Deferred Tax Assets,0.98,1.01,1.14,1.27,-,-,-,0.63,3.6,5.74,6.67,4.64,4.29,4.19,4.01,3.95,1.52,1.06,0.24,0.24,Upgrade
14,Long-Term Deferred Charges,1.29,1.54,1.79,2.04,1.67,0.97,1.28,1.6,2.15,2.54,2.88,1.71,1.54,1.71,1.94,1.81,0.09,0.1,0.11,0.13,Upgrade
