,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,201.85,198.11,186.48,186.79,213.15,267.43,245.69,318.68,285.99,353.5,Upgrade
1,Short-Term Investments,-,23.63,-,20.98,-,37.04,-,61.94,-,42.64,Upgrade
2,Cash & Short-Term Investments,201.85,221.74,186.48,207.77,213.15,304.47,245.69,380.62,285.99,396.14,Upgrade
3,Cash Growth,8.24%,6.72%,-12.51%,-31.76%,-13.25%,-20.01%,-14.09%,-3.92%,-50.84%,-44.15%,Upgrade
4,Accounts Receivable,285.66,302.64,331.43,293.68,266.97,207.54,173.07,155.46,230.48,251.59,Upgrade
5,Other Receivables,1.87,9.18,2.91,13.89,1.72,14.21,0.89,16.16,1.07,24.85,Upgrade
6,Receivables,287.53,311.82,334.34,307.57,268.69,221.75,173.96,171.62,231.54,278.78,Upgrade
7,Inventory,6.18,5,4.73,5.32,5.09,4.72,4.69,3.22,4.51,5.18,Upgrade
8,Prepaid Expenses,52.09,29.66,53.48,20.77,80.01,25.32,116.31,33.43,116.41,50.06,Upgrade
9,Restricted Cash,-,-,0.25,-,-,-,-,-,-,7.09,Upgrade
10,Other Current Assets,-,-,-,3.86,-,7.13,-,10.1,102.91,111.15,Upgrade
11,Total Current Assets,547.65,568.23,579.28,545.28,566.93,563.4,540.65,598.98,741.35,848.4,Upgrade
12,"Property, Plant & Equipment",101.36,132.58,133.3,143.92,164.17,193.71,243.06,220.35,226.5,243.19,Upgrade
13,Long-Term Investments,49.31,49.56,47.04,46.89,46.08,44.38,41.18,40.39,54.67,53.89,Upgrade
14,Goodwill,-,212.35,-,238.53,-,238.53,-,-,-,2.1,Upgrade
15,Other Intangible Assets,252.27,44.28,298.84,67.36,312.94,81.46,7.13,7.65,13.56,12.31,Upgrade
16,Long-Term Deferred Tax Assets,0.12,0.13,0.07,0.07,0.03,6.25,21.62,17.64,11.64,9.38,Upgrade
17,Other Long-Term Assets,73.62,49.34,45.23,49.4,46.99,45.76,35.68,54.92,54.14,54.16,Upgrade
18,Total Assets,1024,1056,1104,1091,1137,1173,889.31,939.92,1102,1223,Upgrade
19,Accounts Payable,111.55,141.02,152.04,154.06,136.3,69.65,56.08,60.22,72.09,81.31,Upgrade
20,Accrued Expenses,-,44.76,-,41.94,-,33.35,-,25.64,-,104.39,Upgrade
21,Current Portion of Long-Term Debt,219.07,209.05,-,-,9.94,21.44,28.31,18.44,5.1,4.51,Upgrade
22,Current Portion of Leases,5.37,6.7,7.18,24.42,26.01,30.82,50.02,54.58,34.16,63.4,Upgrade
23,Current Income Taxes Payable,15.5,15.58,13.18,13.9,4.29,6.88,0.1,0.1,0.37,0.88,Upgrade
24,Current Unearned Revenue,2.78,3.93,8.32,9.09,8.53,34.16,23.94,4.73,8.18,10.89,Upgrade
25,Other Current Liabilities,136.48,98.87,142.19,101.48,129.21,85.96,85.77,65.37,173.13,33.72,Upgrade
26,Total Current Liabilities,490.75,519.91,322.91,344.88,314.27,282.26,244.23,229.09,293.04,299.1,Upgrade
