,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,335.24,338.04,506.58,570.74,384.08,387.31,371.46,505.92,460.15,434.02,261.96,224.54,130.59,162.96,146.36,133.61,101.19,112.07,78.25,101.4,Upgrade
1,Cash & Short-Term Investments,335.24,338.04,506.58,570.74,384.08,387.31,371.46,505.92,460.15,434.02,261.96,224.54,130.59,162.96,146.36,133.61,101.19,112.07,78.25,101.4,Upgrade
2,Cash Growth,-12.72%,-12.72%,36.37%,12.81%,-16.53%,-10.76%,41.80%,125.31%,252.37%,166.33%,78.98%,68.05%,29.05%,45.41%,87.04%,31.77%,52.44%,160.47%,47.10%,121.09%,Upgrade
3,Accounts Receivable,424.17,476.72,387.71,342.19,507.68,475.15,472.97,419.22,434.89,447.47,457.75,391.3,338.27,334.17,303.48,203.39,230.76,178.45,205.11,151.59,Upgrade
4,Other Receivables,2.23,1.01,0.83,0.55,1.04,1.21,1.31,1.23,0.75,0.54,0.65,0.57,3.47,0.94,1.04,0.72,1.1,0.67,0.55,0.43,Upgrade
5,Receivables,426.41,477.73,388.54,342.74,508.72,476.35,474.27,420.44,435.63,448.02,458.4,391.86,341.74,335.11,304.52,204.11,231.86,179.13,205.66,152.01,Upgrade
6,Inventory,224.07,209.1,174.19,166.13,192.1,161.13,172.47,174.09,162.57,236.61,172.67,166.19,147.33,169.96,133.49,90.66,95.71,116.51,128.73,98.43,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.51,-,-,-,3.26,Upgrade
8,Other Current Assets,114.97,48.39,79.11,42.39,65.96,61.39,74.34,38.5,48.68,19.49,24.63,9.71,51.37,21.4,53.97,27.76,7.9,3.55,8.79,2.66,Upgrade
