,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6092,5701,4938,5752,5792,5571,5666,6206,6852,4641,4815,4218,5292,4980,4915,5045,5206,5612,4235,3883,3892,Upgrade
1,Market Cap Growth,2.34%,2.34%,-12.86%,-7.31%,-15.48%,20.04%,17.69%,47.11%,29.47%,-6.81%,-2.04%,-16.39%,1.65%,-11.27%,16.06%,29.95%,33.76%,17.09%,-12.09%,-7.41%,40.83%,Upgrade
2,Enterprise Value,4886,4510,3788,4889,4929,4674,4675,5777,6423,4158,4337,3677,4751,4588,4548,4604,4765,5102,4582,4243,4258,Upgrade
3,Last Close Price,16.83,15.66,13.56,15.68,15.79,15.19,15.50,16.88,19.62,14.71,15.06,13.19,16.55,15.58,15.49,15.80,16.30,17.57,16.79,15.34,15.38,Upgrade
4,PE Ratio,22.31,20.86,18.21,21.35,24.42,23.81,25.19,28.35,30.53,20.87,24.07,24.44,34.81,39.61,41.68,41.92,46.80,82.47,62.78,61.02,-,Upgrade
5,PS Ratio,3.15,2.95,2.42,2.84,2.87,2.81,2.95,3.23,3.51,2.40,2.57,2.40,3.29,3.42,3.58,3.97,4.43,4.95,3.88,3.46,3.04,Upgrade
6,PB Ratio,1.86,1.73,1.50,1.79,1.79,1.68,1.76,1.95,2.27,2.04,2.17,1.91,2.46,2.37,2.57,2.66,2.71,3.11,2.41,4.46,4.62,Upgrade
7,P/TBV Ratio,1.85,1.85,1.61,1.92,1.99,1.95,2.05,2.27,2.58,2.41,2.57,2.26,2.92,2.83,3.07,3.17,3.30,3.73,2.88,6.65,6.94,Upgrade
8,P/FCF Ratio,63.43,59.37,80.68,-,344.14,-,-34.42,-,-,-,-431.94,-,-,-,-41.61,-,-,-,-45.89,-,-,Upgrade
9,P/OCF Ratio,22.57,22.57,22.92,-,21.40,36.61,36.35,-,26.84,18.19,18.39,16.01,23.28,20.91,20.86,25.15,28.75,50.12,59.01,246.59,-,Upgrade
10,EV/Sales Ratio,2.53,2.33,1.86,2.41,2.45,2.36,2.43,3.01,3.29,2.15,2.31,2.10,2.95,3.15,3.31,3.62,4.05,4.50,4.20,3.78,3.32,Upgrade
11,EV/EBITDA Ratio,12.80,12.03,10.34,13.49,13.94,13.64,13.81,16.66,17.68,11.30,12.97,12.60,19.02,22.37,24.32,24.59,26.29,30.86,27.93,34.24,38.85,Upgrade
12,EV/EBIT Ratio,20.20,18.64,16.07,20.68,21.44,21.11,21.15,25.14,25.66,16.05,18.66,18.87,29.76,37.67,41.60,38.54,40.02,46.91,41.97,59.65,72.80,Upgrade
13,EV/FCF Ratio,50.87,46.97,61.89,-,292.89,-,-28.40,-,-,-,-389.06,-,-,-,-38.50,-,-,-,-49.65,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.08,0.11,0.09,0.11,0.12,0.07,0.10,0.39,0.40,0.34,0.39,0.35,-,0.02,0.02,0.02,0.15,0.34,0.37,Upgrade
15,Debt / EBITDA Ratio,0.82,0.77,0.65,1.11,0.70,0.99,0.96,0.86,0.87,2.52,2.13,2.21,2.28,3.35,-,0.17,0.24,0.20,1.08,2.00,2.58,Upgrade
16,Debt / FCF Ratio,3.27,3.27,4.23,-,16.40,-,-2.25,-,-,-,-79.55,-,-,-,-,-,-,-,-2.86,-,-,Upgrade
17,Asset Turnover,0.43,0.54,0.48,0.54,0.53,0.52,0.49,0.55,0.51,0.58,0.59,0.59,0.60,0.74,0.62,0.61,0.61,0.64,0.76,0.87,Upgrade,
18,Inventory Turnover,5.63,4.62,5.95,5.24,6.02,5.64,4.90,4.50,5.10,5.17,6.71,6.92,6.99,7.42,8.12,6.87,6.64,7.12,6.08,5.63,6.26,Upgrade
19,Quick Ratio,4.43,4.43,4.63,3.70,3.20,3.72,3.70,3.62,4.33,4.71,4.45,7.59,6.73,7.98,5.92,5.59,4.49,5.19,4.66,0.89,0.90,Upgrade
20,Current Ratio,5.05,5.05,5.35,4.31,3.74,4.31,4.38,4.36,5.17,5.54,5.12,8.66,7.77,9.04,7.21,6.78,5.62,6.18,5.33,1.36,1.33,Upgrade
21,Return on Equity (ROE),7.88%,8.64%,9.68%,8.57%,9.10%,9.98%,6.84%,10.52%,10.64%,12.55%,10.52%,11.37%,7.22%,8.84%,7.86%,8.24%,6.71%,13.12%,12.82%,-3.36%,Upgrade,
22,Return on Assets (ROA),4.44%,4.15%,2.89%,4.05%,4.00%,4.19%,2.58%,3.83%,4.35%,5.30%,4.43%,4.88%,3.33%,4.32%,2.71%,3.03%,2.79%,6.62%,4.49%,3.01%,Upgrade,
23,Return on Capital (ROIC),4.80%,4.49%,3.20%,4.45%,4.31%,4.61%,2.87%,4.28%,4.96%,6.04%,4.98%,5.52%,3.75%,4.65%,3.08%,3.48%,3.00%,7.19%,5.09%,3.43%,Upgrade,
24,Return on Capital Employed (ROCE),6.97%,6.97%,6.91%,7.07%,6.84%,6.45%,6.53%,6.90%,7.70%,8.06%,7.38%,6.22%,5.21%,3.98%,5.66%,6.24%,5.46%,5.96%,5.69%,7.17%,6.07%,Upgrade
25,Earnings Yield,4.49%,4.79%,5.49%,4.68%,4.09%,4.20%,3.97%,3.53%,3.28%,4.79%,4.15%,4.09%,2.87%,2.52%,2.40%,2.39%,2.14%,1.21%,1.59%,1.64%,1.38%,Upgrade
26,FCF Yield,1.58%,1.68%,1.24%,-0.07%,0.29%,-3.02%,-2.90%,-2.02%,-0.64%,-0.21%,-0.23%,-0.42%,-0.48%,-1.20%,-2.40%,-2.90%,-2.55%,-2.45%,-2.18%,-4.05%,-4.50%,Upgrade
27,Dividend Yield,0.59%,-,-,-,0.63%,-,-,-,0.25%,-,-,-,0.60%,-,-,-,0.61%,-,-,-,0.33%,Upgrade
28,Payout Ratio,16.21%,2.36%,54.84%,2.24%,4.19%,32.30%,3.64%,3.30%,2.33%,62.83%,0.53%,0.99%,-,-,89.87%,4.80%,-,5.48%,42.41%,18.12%,-,Upgrade
29,Buyback Yield / Dilution,-1.88%,-2.71%,1.29%,-0.31%,-5.35%,-13.73%,-15.14%,-17.39%,-10.04%,0.28%,-1.00%,0.51%,0.64%,-0.67%,-27.20%,-27.60%,-1.48%,0.07%,-0.01%,0.01%,-26.57%,Upgrade
30,Total Shareholder Return,-1.30%,-2.71%,1.29%,-0.31%,-4.72%,-13.73%,-15.14%,-17.39%,-9.79%,0.28%,-1.00%,0.51%,1.24%,-0.67%,-27.20%,-27.60%,-0.87%,0.07%,-0.01%,0.01%,-26.25%,Upgrade
