,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,3425,3567,3989,3775,3500,3440,3407,3040,3027,2890,3109,2331,2960,3106,3606,2112,2157,1707,1015,671.07,Upgrade
1,Trading Asset Securities,80,-,-,-,-,-,-,105.04,100,150,386.32,454.67,100.95,100,1.43,6.93,215.34,270,379,784.53,Upgrade
2,Cash & Short-Term Investments,3505,3567,3989,3775,3500,3440,3407,3145,3127,3040,3495,2786,3061,3206,3608,2119,2373,1977,1394,1456,Upgrade
3,Cash Growth,0.14%,3.68%,17.07%,20.05%,11.93%,13.18%,-2.52%,12.87%,2.16%,-5.19%,-3.12%,31.48%,29.02%,62.14%,158.86%,45.57%,2.52%,-16.39%,77.69%,104.64%,Upgrade
4,Accounts Receivable,3020,2659,2616,1902,2412,2066,2004,1700,1879,1597,1664,1322,1545,1303,1379,1046,1218,1063,1386,752.98,Upgrade
5,Other Receivables,415.89,347.5,322.8,309.72,321.96,278.45,278.5,258.49,227.15,210.32,197.15,197.94,134.6,70.22,56.7,63.85,49.95,56.22,61.7,68.42,Upgrade
6,Receivables,3436,3007,2939,2212,2734,2344,2283,1959,2106,1808,1861,1520,1680,1373,1436,1110,1268,1119,1448,821.4,Upgrade
7,Inventory,2226,2282,2390,2185,1903,1898,1951,1879,1595,1562,1783,1854,1719,1428,1430,1248,1096,1054,1177,961.17,Upgrade
8,Other Current Assets,650.75,602.12,738.04,605.35,615.41,633.34,587.2,602.17,682,715.62,545.01,527.19,535.42,706.91,295.52,329.42,203.51,199.64,180.37,124.95,Upgrade
9,Total Current Assets,9818,9458,10056,8777,8752,8316,8228,7584,7511,7125,7684,6686,6995,6714,6770,4806,4941,4351,4199,3363,Upgrade
10,"Property, Plant & Equipment",2615,2545,2405,2454,2218,2046,1945,1894,1765,1738,1722,1715,1620,1581,1525,1458,1380,1332,1313,1314,Upgrade
11,Long-Term Investments,2331,2189,2022,2008,1976,1887,1749,1704,1669,1552,1548,1518,1525,1529,1447,1424,1341,1292,1209,1215,Upgrade
12,Goodwill,10.65,10.65,10.65,10.65,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,2.77,2.77,Upgrade
13,Other Intangible Assets,402.65,407.72,397.38,369.19,304.99,307.49,306.41,309.02,308.22,310.59,305.38,307.33,269.76,272,274,275.99,277.16,270.81,271.35,273.66,Upgrade
14,Long-Term Accounts Receivable,68.96,79.86,70.43,73.44,43.18,51.41,14.65,43.22,33.29,33.69,39.23,29.75,79.14,68.2,45.6,34.72,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,142.79,142.12,116.44,81,109.83,109.9,86.26,81.45,91.97,76.98,64.62,62.37,58,54.46,51.41,49.55,52,49.26,46.64,40.13,Upgrade
