,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,380.51,413.8,320.53,366.96,401.2,339.83,274.72,286.37,426.42,331.98,279.77,283.19,344.23,261.08,247.19,221.83,330.3,292.31,192.96,248.22,Upgrade
1,Other Revenue,-14.44,14.44,-,22.78,-11.43,11.43,-,47.72,-25.93,25.93,-,46.97,-18.28,18.28,-,50.89,-38.56,38.56,-,60.28,Upgrade
2,Revenue,366.07,428.24,320.53,389.74,389.77,351.27,274.72,334.09,400.49,357.91,279.77,330.16,325.95,279.37,247.19,272.73,291.74,330.87,192.96,308.5,Upgrade
3,Revenue Growth (YoY),-6.08%,21.91%,16.68%,16.66%,-2.68%,-1.86%,-1.80%,1.19%,22.87%,28.12%,13.18%,21.06%,11.73%,-15.57%,28.10%,-11.60%,-0.16%,-3.85%,-23.14%,-13.90%,Upgrade
4,Cost of Revenue,303.6,362.91,274.83,326.07,337.94,326.52,232.44,307.18,341.11,312.91,245.25,326.36,288.37,246.45,214.15,300.48,247.72,280.47,191.52,319.49,Upgrade
5,Gross Profit,62.47,65.33,45.7,63.67,51.83,24.74,42.28,26.91,59.38,45,34.51,3.8,37.58,32.91,33.04,-27.76,44.02,50.39,1.45,-11,Upgrade
6,"Selling, General & Admin",37.59,44.32,36.38,66.98,32.76,32.35,33.09,43.99,35.54,23.3,30.46,37.31,36.61,25.62,29.19,59.82,37.51,25.79,29.65,50.97,Upgrade
7,Research & Development,15.3,15.85,14.17,17.45,20.83,13.25,14.93,15.09,10.94,13.79,7.83,11.41,5.11,5.33,4.69,12.77,4.62,8.83,0.33,8.2,Upgrade
8,Other Operating Expenses,-1.86,1.33,-1.86,-2.21,2.32,0.72,0.93,1.51,-2.58,2.14,1.48,9.17,1.6,-5.04,-0.2,6.63,1.2,2.51,1.18,4.17,Upgrade
