,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4171,3569,3921,5239,3815,3276,3145,3363,2571,2380,2851,3011,1914,1177,2590,2562,1505,1057,1262,1936,Upgrade
1,Trading Asset Securities,2256,2046,1996,1403,1679,1225,1583,1628,1629,1070,912.84,1609,1224,1464,912.61,1428,1525,941.61,715.34,661.88,Upgrade
2,Cash & Short-Term Investments,6426,5615,5918,6642,5495,4501,4728,4991,4200,3450,3764,4620,3138,2641,3502,3990,3031,1999,1977,2597,Upgrade
3,Cash Growth,16.95%,24.76%,25.16%,33.08%,30.84%,30.47%,25.62%,8.03%,33.83%,30.63%,7.46%,15.77%,3.55%,32.13%,77.17%,53.63%,50.38%,27.84%,43.68%,148.17%,Upgrade
4,Accounts Receivable,4155,4339,3716,3665,3802,3666,3099,3016,2950,2775,2231,1783,2133,2078,1828,1623,1569,1283,1127,1056,Upgrade
5,Other Receivables,256.15,300.35,207.95,297.93,241.95,242.33,293.48,259.75,184.36,230.53,163.71,222.01,147.27,164.4,127.4,156.93,152.04,129.89,136.72,125.68,Upgrade
6,Receivables,4411,4639,3924,3963,4044,3908,3392,3276,3135,3006,2394,2005,2280,2242,1955,1780,1721,1413,1264,1181,Upgrade
7,Inventory,1397,1533,1471,1578,1310,1388,1432,1625,1479,1575,1561,1547,1516,1512,1311,1323,1179,1299,1351,1378,Upgrade
8,Other Current Assets,184.83,56.55,186.2,93.68,126.49,64.89,163.89,106.46,158.05,132.2,190.69,121.91,181.76,146.9,164.88,148.34,99.02,102.17,91.75,106.62,Upgrade
9,Total Current Assets,12418,11844,11499,12277,10976,9862,9716,9998,8972,8162,7910,8294,7116,6542,6933,7241,6029,4813,4684,5264,Upgrade
10,"Property, Plant & Equipment",2127,2109,2082,2131,2080,2114,2116,2152,2172,2215,2198,2264,2211,2205,2214,1903,1410,1393,1384,1424,Upgrade
11,Long-Term Investments,44.53,43.68,44.56,46.41,50.1,51.6,47.83,48.14,48.84,45.95,43.41,43.26,41.16,40.56,40.87,40.2,40.61,39.94,39.77,39.49,Upgrade
12,Goodwill,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,63.53,-,-,-,30.18,30.18,30.18,30.18,Upgrade
13,Other Intangible Assets,436.34,439.8,438.63,447.3,446.45,407.45,409.43,417.77,414.57,419.57,431.53,434.85,441.72,317.4,318.02,320.75,324.97,327.59,329.2,331.01,Upgrade
14,Long-Term Deferred Tax Assets,237.32,234.4,216.24,223.01,216.28,203.21,204.88,215.88,152.94,146.22,156.51,153.86,99.72,83.39,104.27,99.94,48.67,42.56,36.62,36.62,Upgrade
15,Long-Term Deferred Charges,106.83,108.28,112.37,114.1,109.46,109.35,114.31,120.28,132.78,141.97,155.14,162.21,130.37,126.76,94.05,99.04,100.06,98.6,104.81,118.34,Upgrade
16,Other Long-Term Assets,24.13,22.5,20.2,12.2,4.01,1.96,4.11,7.05,8.08,12.1,10.03,8.54,44.42,18.52,8.41,6.26,311.34,311.34,321.15,321.78,Upgrade
17,Total Assets,15458,14865,14476,15314,13946,12813,12677,13023,11965,11206,10969,11424,10147,9333,9713,9710,8296,7057,6930,7565,Upgrade
18,Accounts Payable,4354,4292,3892,4854,4093,3714,3423,3999,3173,2913,2403,2810,2346,2135,2065,2602,1962,1381,1286,1861,Upgrade
19,Accrued Expenses,186.6,231.07,124.89,316.12,179.23,239.67,119.18,262,177.53,221.79,103.35,392.15,140.46,179.44,94.25,405.25,132.02,145.65,89.76,273.99,Upgrade
20,Short-Term Debt,279.99,219.99,200.15,190.17,194.19,194.17,205.24,189.35,180.16,179.59,195.4,179.93,186.66,189.87,180.18,180.18,180.18,180.17,180.2,183.19,Upgrade
21,Current Portion of Long-Term Debt,199.83,35.9,215.45,35.88,208.69,31.64,190.54,16.72,177.72,5.43,168.77,10.13,-,-,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,-,182.88,-,186.29,-,175.31,-,173.79,-,184.07,-,168.48,176.12,157.6,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,201.42,88.08,199.43,196.51,259.65,93.57,189.49,121.75,197.55,84.91,214.1,140.98,203.9,69.76,412.37,217.31,209.93,74.68,171.84,130.49,Upgrade
24,Current Unearned Revenue,123.93,118.25,123.74,106.04,104.63,70.03,88.3,81.75,130.52,107.2,112.68,146.59,133.98,125.57,101.18,114.1,154.31,106.34,99.87,-,Upgrade
25,Other Current Liabilities,570.27,539.63,558.77,648.87,594.83,509.69,504.79,569.69,576.86,584.5,599.18,695.67,585.78,702.2,779.29,646.52,344.07,327.18,316.19,546.43,Upgrade
26,Total Current Liabilities,5916,5708,5314,6534,5634,5028,4721,5414,4614,4281,3797,4544,3773,3559,3633,4165,2982,2215,2144,2995,Upgrade
27,Long-Term Debt,30,30,30.03,30.03,16,16,16,-,-,-,-,-,4.44,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,203.04,200.38,188.03,198.61,174.1,163.28,152.78,144.95,159.18,171.29,157.97,172.92,173.47,158.53,153.55,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,33.95,35.49,33.04,34.35,42.72,44.08,45.13,46.21,45.79,46.55,45.91,48.09,40.8,41.78,45.11,46.13,60,61.45,65.95,65.82,Upgrade
30,Long-Term Deferred Tax Liabilities,163.91,164.26,164.33,165.59,146.68,146.99,149.93,150.66,88.39,88.98,92.72,92.67,62.66,34.53,36.75,36.78,37.81,37.84,36.55,36.58,Upgrade
31,Other Long-Term Liabilities,-,-,-,-,-,-,14.92,14.92,43.73,43.73,43.73,43.73,55.65,20.63,20.63,20.63,8.42,6.62,6.62,6.62,Upgrade
32,Total Liabilities,6347,6138,5730,6963,6014,5399,5099,5770,4951,4631,4137,4901,4110,3815,3889,4269,3088,2321,2253,3104,Upgrade
33,Common Stock,923.83,923.83,926.6,926.6,926.6,926.6,926.93,926.93,926.93,926.93,927.75,927.75,927.75,927.75,927.43,927.43,927.43,927.43,920,920,Upgrade
