,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,104.09,105.98,106.32,109.03,105.72,104.63,100.72,106.86,115.55,125.15,Upgrade
1,Short-Term Investments,-,1.32,-,1.6,-,1.72,-,1.64,-,2.07,Upgrade
2,Cash & Short-Term Investments,104.09,107.31,106.32,110.63,105.72,106.34,100.72,108.5,115.55,127.22,Upgrade
3,Cash Growth,-2.10%,-3.01%,0.57%,4.03%,4.96%,-1.99%,-12.83%,-14.71%,44.45%,-4.11%,Upgrade
4,Accounts Receivable,13.44,15.74,14.7,14.34,15.48,15.35,15.71,15.27,12.31,13.68,Upgrade
5,Other Receivables,3.1,2.55,4.28,2.46,2.75,1.2,4.98,2.89,7.86,4.78,Upgrade
6,Receivables,16.54,18.29,18.97,16.8,18.23,16.56,20.69,18.16,20.17,18.46,Upgrade
7,Prepaid Expenses,-,0.49,-,0.24,-,0.07,-,0.06,-,0.12,Upgrade
8,Total Current Assets,120.63,126.08,125.3,127.67,123.95,122.97,121.41,126.72,135.72,145.8,Upgrade
9,"Property, Plant & Equipment",48.03,51.45,51.04,54.38,58.01,56.99,60.01,64.94,69.7,76.3,Upgrade
10,Other Long-Term Assets,54.48,56.81,59.14,61.48,63.8,66.14,68.49,70.83,73.16,75.49,Upgrade
11,Total Assets,223.14,234.35,235.48,243.53,245.76,246.1,249.91,262.49,278.58,297.6,Upgrade
12,Accounts Payable,1.52,1.69,1.85,2.04,2.54,2.85,2.65,2.51,2.08,2.36,Upgrade
13,Accrued Expenses,-,2.87,-,2.41,-,2.71,-,3.14,-,5.68,Upgrade
14,Current Portion of Leases,2.21,2.47,1.86,2.88,2.59,0.64,1.85,3.8,3.18,3.33,Upgrade
15,Current Income Taxes Payable,0.83,0.84,1.01,0.73,0.93,0.31,-,-,-,-,Upgrade
16,Other Current Liabilities,25.38,24.56,26.98,25.37,27.31,25.72,27.12,24.72,27.15,24.55,Upgrade
17,Total Current Liabilities,29.95,32.43,31.7,33.44,33.36,32.21,31.62,34.16,32.41,35.93,Upgrade
18,Long-Term Leases,1.26,2.17,0.26,0.72,2.05,0.9,-,0.11,1.91,3.82,Upgrade
19,Total Liabilities,31.21,34.61,31.96,34.15,35.41,33.12,31.62,34.26,34.33,39.75,Upgrade
20,Common Stock,333.15,333.15,333.15,333.15,333.15,333.15,333.15,333.15,333.15,333.15,Upgrade
21,Additional Paid-In Capital,-,5970,5970,5970,5970,5970,5970,5970,5970,5970,Upgrade
22,Retained Earnings,-,-6002,-5991,-5985,-5983,-5979,-5972,-5962,-5958,-6095,Upgrade
23,Comprehensive Income & Other,-148.32,-108.35,-112.85,-111.85,-113.93,-114.05,-115.65,-114.96,-102.17,49.43,Upgrade
24,Total Common Equity,184.83,192.75,199.09,205.97,206.14,209.83,215.16,225.69,242.42,257.17,Upgrade
25,Minority Interest,7.11,7,4.44,3.41,4.21,3.16,3.14,2.54,1.83,0.68,Upgrade
26,Shareholders' Equity,191.94,199.74,203.53,209.38,210.35,212.98,218.29,228.23,244.25,257.85,Upgrade
27,Total Liabilities & Equity,223.14,234.35,235.48,243.53,245.76,246.1,249.91,262.49,278.58,297.6,Upgrade
28,Total Debt,3.47,4.65,2.12,3.59,4.63,1.54,1.85,3.9,5.09,7.15,Upgrade
29,Net Cash (Debt),100.63,102.66,104.2,107.04,101.08,104.81,98.87,104.6,110.46,120.07,Upgrade
30,Net Cash Growth,-3.43%,-4.09%,3.09%,2.13%,2.24%,0.20%,-10.49%,-12.88%,54.68%,-9.50%,Upgrade
31,Net Cash Per Share,0.61,0.62,0.63,0.65,0.61,0.64,0.60,0.63,0.67,0.73,Upgrade
32,Filing Date Shares Outstanding,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,Upgrade
33,Total Common Shares Outstanding,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,164.78,Upgrade
34,Working Capital,90.68,93.65,93.6,94.24,90.58,90.75,89.79,92.56,103.31,109.88,Upgrade
35,Book Value Per Share,1.12,1.17,1.21,1.25,1.25,1.27,1.31,1.37,1.47,1.56,Upgrade
36,Tangible Book Value,184.83,192.75,199.09,205.97,206.14,209.83,215.16,225.69,242.42,257.17,Upgrade
37,Tangible Book Value Per Share,1.12,1.17,1.21,1.25,1.25,1.27,1.31,1.37,1.47,1.56,Upgrade
38,Buildings,-,26.53,-,26.53,-,26.53,-,26.53,-,26.53,Upgrade
39,Machinery,-,25.67,-,31.3,-,30.28,-,57.06,-,63.29,Upgrade
40,Leasehold Improvements,-,41.94,-,41.92,-,41.55,-,41.44,-,41.85,Upgrade
