,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1331,1441,1100,903.94,1203,1330,977.66,805.35,1012,1220,893.32,723.3,965.23,1103,636.98,536.42,668.7,562.47,488.27,443.86,Upgrade
1,Other Revenue,-16.09,16.09,-,23.73,-13.31,13.31,-,19.57,-6.17,6.17,-,16.73,-19.71,19.71,-,17.3,-25.99,25.99,-,57.63,Upgrade
2,Revenue,1315,1457,1100,927.68,1190,1343,977.66,824.91,1005,1226,893.32,740.03,945.51,1123,636.98,553.72,642.72,588.46,488.27,501.49,Upgrade
3,Revenue Growth (YoY),10.54%,8.44%,12.48%,12.46%,18.32%,9.56%,9.44%,11.47%,6.34%,9.19%,40.24%,33.65%,47.11%,90.83%,30.45%,10.41%,1.44%,-31.40%,-31.90%,-9.33%,Upgrade
4,Cost of Revenue,1094,1146,880.75,805.12,970.02,1070,789.3,698.49,804.48,985.11,734.51,623.54,779.72,893.4,512.92,458.89,553.67,500.08,419.94,455.09,Upgrade
5,Gross Profit,221.26,310.24,218.96,122.56,219.63,273.76,188.36,126.43,201.01,241.04,158.81,116.49,165.8,229.57,124.06,94.83,89.04,88.38,68.33,46.4,Upgrade
6,"Selling, General & Admin",66.46,59.2,52.57,60.8,57.46,54.5,47.57,59.01,49.14,43.12,38.8,53.83,38.35,37.62,37.07,11.89,44.02,34.03,31.3,35.88,Upgrade
7,Research & Development,26.92,33.73,25.86,28.22,28.45,32.41,22.13,26.85,32.44,26.52,21.56,20.99,22.66,34.03,18.11,14.46,17.14,23.09,17.38,18.22,Upgrade
8,Other Operating Expenses,11.38,3.4,2.25,-5.65,-0.23,1.76,1.62,17.53,0.97,-2.4,0.53,17.77,-1.45,-2.12,-0.32,9.72,2.41,-0.18,0.6,10.63,Upgrade
