,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,124.66,110.14,104.75,149.07,187.17,167.17,66.61,35.62,28.09,8.55,29.8,63.77,31.68,24.54,9.44,-2.86,20.73,10.64,6.66,5.96,Upgrade
1,Other Revenue,-9.46,9.46,-,19.71,-14.51,14.51,-,11.15,-0.84,0.84,-,7.61,-0.51,0.51,-,15.51,-12.82,12.82,-,54.35,Upgrade
2,Revenue,115.2,119.6,104.75,168.78,172.66,181.68,66.61,46.76,27.25,9.39,29.8,71.37,31.16,25.05,9.44,12.65,7.91,23.46,6.66,60.31,Upgrade
3,Revenue Growth (YoY),-33.28%,-34.17%,57.25%,260.92%,533.73%,1835.53%,123.53%,-34.48%,-12.57%,-62.53%,215.74%,464.24%,293.90%,6.79%,41.78%,-79.03%,-91.44%,62.37%,-81.56%,-7.05%,Upgrade
4,Cost of Revenue,108.19,115.78,97.81,166.47,151.57,157.18,57.68,50.79,26.85,11.79,28.73,72.23,31.14,25.2,9.16,8.52,7.97,15.75,6.13,52.03,Upgrade
5,Gross Profit,7.02,3.82,6.94,2.31,21.09,24.5,8.93,-4.02,0.4,-2.41,1.07,-0.86,0.03,-0.15,0.28,4.13,-0.06,7.71,0.52,8.28,Upgrade
6,"Selling, General & Admin",9.67,8.72,8.93,8.83,10.13,12.22,6.82,11.23,4.6,4.3,4.1,6.96,3.93,3.85,3.82,5.06,4.93,5.25,5.7,4.89,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.35,Upgrade
8,Other Operating Expenses,-4.13,-1.03,0.38,12.7,-5.09,-1.52,-2.07,0.7,0.1,0.2,-0.07,1.19,-0.46,0.39,-0.06,0.84,-1.69,-0.02,0.23,1.52,Upgrade
9,Operating Expenses,5.6,8.47,9.36,20.97,4.75,9.03,5.81,13.75,4.98,3.39,3.84,10.27,3.29,4.56,2.79,5.95,3.17,5.91,5.61,7.73,Upgrade
10,Operating Income,1.42,-4.65,-2.42,-18.66,16.35,15.48,3.12,-17.78,-4.58,-5.8,-2.76,-11.12,-3.27,-4.7,-2.52,-1.81,-3.23,1.8,-5.09,0.55,Upgrade
11,Interest Expense,-3.12,-5.36,-4.91,-8.9,-4.53,-4.72,-2.96,-3.64,-,-0.17,-,-2.6,-1.94,-2.53,-2.22,-2.76,-2.8,-3.04,-3,-3.73,Upgrade
12,Interest & Investment Income,-,0.17,-,0.76,-,0.14,1.76,2.61,0.25,-,0.04,0.51,-,0.43,-,0.29,-,0.11,-,0.37,Upgrade
13,Currency Exchange Gain (Loss),-0.21,0.21,-,-0.52,0.19,-0.19,-,0.67,-0.46,0.46,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.09,-0.09,-,1.06,-0.71,0.25,0.1,0.17,0.25,-0.47,-0.02,-0.43,0.33,-0,0.31,-0.22,0.08,0.09,-0.02,0.65,Upgrade
15,EBT Excluding Unusual Items,-1.82,-9.71,-7.33,-26.27,11.29,10.96,2.02,-17.97,-4.55,-5.99,-2.74,-13.65,-4.88,-6.8,-4.43,-4.5,-5.95,-1.04,-8.11,-2.15,Upgrade
16,Impairment of Goodwill,0.36,-0.36,-,-0.79,0.24,-0.24,-,-,-,-,-,-1.41,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.14,0.02,Upgrade
18,Gain (Loss) on Sale of Assets,0.03,5.11,0.03,9.58,0,-0,0.01,10.9,0.03,0,-,-0.76,0.92,1.99,-0.62,-,-,-,-,1.7,Upgrade
19,Asset Writedown,-0.09,0.23,-0.23,3.98,-4.3,-0.1,0.1,-1.24,-1.47,-,-,0.31,-0.31,-,-,0.09,-0.09,-,-,0.01,Upgrade
20,Other Unusual Items,-1.05,0.51,0.06,20.74,-0.6,0.6,-,0.92,-0.11,0.11,-,1.89,-0.67,0.22,-,0.67,-,-,-,10.4,Upgrade
21,Pretax Income,-2.56,-4.22,-7.46,7.23,6.64,11.23,2.12,-7.4,-6.1,-5.87,-2.74,-13.62,-4.94,-4.59,-5.05,-3.74,-6.04,-1.01,-7.97,9.97,Upgrade
22,Income Tax Expense,-0.33,-0.39,-0.29,-0.6,-0.3,-0.44,-,0.15,-,0,-,-,-0.04,0.03,-,0.06,-0,-0,-,0.06,Upgrade
23,Earnings From Continuing Operations,-2.24,-3.83,-7.18,7.84,6.94,11.66,2.12,-7.55,-6.1,-5.87,-2.74,-13.62,-4.91,-4.62,-5.05,-3.8,-6.04,-1.01,-7.97,9.92,Upgrade
24,Minority Interest in Earnings,-1.38,1.53,1.28,-4.55,-6.83,-8.44,-2.41,-0.13,0.04,0.04,0.05,-0.88,0.38,0.45,0.05,0.13,0.09,0.11,0.09,-0,Upgrade
25,Net Income,-3.62,-2.3,-5.9,3.29,0.11,3.22,-0.29,-7.68,-6.06,-5.83,-2.69,-14.5,-4.52,-4.17,-5,-3.67,-5.95,-0.89,-7.88,9.91,Upgrade
26,Net Income to Common,-3.62,-2.3,-5.9,3.29,0.11,3.22,-0.29,-7.68,-6.06,-5.83,-2.69,-14.5,-4.52,-4.17,-5,-3.67,-5.95,-0.89,-7.88,9.91,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-63.55%,Upgrade
28,Shares Outstanding (Basic),129,142,118,110,141,109,146,133,128,134,128,125,129,130,128,135,133,129,129,68,Upgrade
29,Shares Outstanding (Diluted),129,142,118,110,141,109,146,133,128,134,128,125,129,130,128,135,133,129,129,68,Upgrade
30,Shares Change (YoY),-8.40%,30.08%,-18.98%,-17.72%,10.01%,-18.49%,13.57%,6.60%,-0.67%,3.10%,-0.05%,-7.18%,-2.72%,1.00%,-0.70%,98.40%,14.70%,16.72%,-16.39%,-44.58%,Upgrade
31,EPS (Basic),-0.03,-0.02,-0.05,0.03,0.00,0.03,-0.00,-0.06,-0.05,-0.04,-0.02,-0.12,-0.04,-0.03,-0.04,-0.03,-0.04,-0.01,-0.06,0.15,Upgrade
32,EPS (Diluted),-0.03,-0.02,-0.05,0.03,0.00,0.03,-0.00,-0.06,-0.05,-0.04,-0.02,-0.12,-0.04,-0.03,-0.04,-0.03,-0.04,-0.01,-0.06,0.15,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-34.22%,Upgrade
34,Free Cash Flow,1.08,-19.83,-3.21,15.99,21.88,32.99,-14.5,175.87,-180.08,-33.41,-12.58,-48.05,-10.29,-4.35,9.3,10.18,12.66,7.67,1.03,39.48,Upgrade
35,Free Cash Flow Per Share,0.01,-0.14,-0.03,0.15,0.15,0.30,-0.10,1.32,-1.40,-0.25,-0.10,-0.38,-0.08,-0.03,0.07,0.08,0.10,0.06,0.01,0.58,Upgrade
36,Gross Margin,6.09%,3.19%,6.63%,1.37%,12.22%,13.49%,13.41%,-8.61%,1.47%,-25.63%,3.60%,-1.20%,0.08%,-0.58%,2.93%,32.68%,-0.72%,32.88%,7.84%,13.73%,Upgrade
37,Operating Margin,1.23%,-3.89%,-2.31%,-11.06%,9.47%,8.52%,4.68%,-38.02%,-16.83%,-61.78%,-9.27%,-15.59%,-10.49%,-18.78%,-26.66%,-14.34%,-40.83%,7.68%,-76.48%,0.91%,Upgrade
38,Profit Margin,-3.14%,-1.92%,-5.63%,1.95%,0.06%,1.77%,-0.44%,-16.43%,-22.24%,-62.16%,-9.03%,-20.32%,-14.51%,-16.65%,-52.99%,-29.04%,-75.20%,-3.81%,-118.33%,16.44%,Upgrade
39,Free Cash Flow Margin,0.94%,-16.58%,-3.06%,9.47%,12.67%,18.16%,-21.77%,376.07%,-660.94%,-355.93%,-42.21%,-67.32%,-33.01%,-17.38%,98.49%,80.50%,160.03%,32.69%,15.50%,65.46%,Upgrade
40,EBITDA,8.42,3.72,4.59,-11.66,17.53,21.36,4.31,-16.59,-3.51,-5.1,-1.69,-10.05,-2.19,-3.69,-1.44,-0.74,-2.05,3.44,-3.91,1.73,Upgrade
41,EBITDA Margin,7.31%,3.11%,4.38%,-6.91%,10.15%,11.76%,6.46%,-35.48%,-12.90%,-54.38%,-5.68%,-14.09%,-7.04%,-14.74%,-15.26%,-5.84%,-25.89%,14.66%,-58.74%,2.87%,Upgrade
42,D&A For EBITDA,7.01,8.37,7.01,7.01,1.19,5.88,1.19,1.19,1.07,0.69,1.07,1.07,1.08,1.01,1.08,1.08,1.18,1.64,1.18,1.18,Upgrade
43,EBIT,1.42,-4.65,-2.42,-18.66,16.35,15.48,3.12,-17.78,-4.58,-5.8,-2.76,-11.12,-3.27,-4.7,-2.52,-1.81,-3.23,1.8,-5.09,0.55,Upgrade
44,EBIT Margin,1.23%,-3.89%,-2.31%,-11.06%,9.47%,8.52%,4.68%,-38.02%,-16.83%,-61.78%,-9.27%,-15.59%,-10.49%,-18.78%,-26.66%,-14.34%,-40.83%,7.68%,-76.48%,0.91%,Upgrade
45,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.56%,Upgrade
46,Revenue as Reported,115.2,119.6,104.75,168.78,172.66,181.68,66.61,46.76,27.25,9.39,29.8,71.37,31.16,25.05,9.44,12.65,7.91,23.46,6.66,60.31,Upgrade
