,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,249.6,180.39,127.51,121.5,174.16,240.35,142.27,169.62,238.26,186.73,129.53,218.58,281.82,241.3,214.83,197.95,222.85,246.55,192.34,92.47,Upgrade
1,Other Revenue,-20.06,20.06,-,41.86,-16.9,16.9,-,67.03,-23.68,23.68,-,32.64,-12.19,12.19,-,24.11,-9.67,9.67,-,23.88,Upgrade
2,Revenue,229.54,200.45,127.51,163.36,157.26,257.26,142.27,236.66,214.59,210.41,129.53,251.22,269.63,253.49,214.83,222.05,213.19,256.22,192.34,116.35,Upgrade
3,Revenue Growth (YoY),45.96%,-22.08%,-10.37%,-30.97%,-26.71%,22.27%,9.84%,-5.80%,-20.42%,-17.00%,-39.71%,13.14%,26.48%,-1.07%,11.70%,90.84%,33.66%,61.51%,215.87%,-7.90%,Upgrade
4,Cost of Revenue,155.91,127.29,79.76,123.24,93.4,177.92,90.7,165.8,130.58,140.08,81.9,240.14,182.97,162.79,132.57,165.55,122.59,184.83,127.25,76.57,Upgrade
5,Gross Profit,73.62,73.16,47.75,40.11,63.86,79.33,51.57,70.86,84.01,70.33,47.63,11.08,86.67,90.7,82.26,56.51,90.59,71.39,65.09,39.78,Upgrade
6,"Selling, General & Admin",33.78,29.76,40.13,30.12,47.23,43.22,44.3,46.92,40.07,41.26,36.32,47.53,39.43,37.03,35.74,31.75,32.53,29.85,23.08,34.54,Upgrade
7,Research & Development,10.76,10.85,11.99,13.93,11.55,13.36,12.23,15.84,11.05,10.29,6.99,9.9,14.03,8.5,12.36,19.68,8.11,8.83,8.85,15.01,Upgrade
8,Other Operating Expenses,-3.04,-0.9,-2.83,3.03,-3.24,-4.84,-6.93,11.46,-11.04,-3.29,-5.91,8.04,-3.87,-6.03,-8.21,11.7,-5.63,-5.56,-11.83,6.87,Upgrade
9,Operating Expenses,44.64,46.35,50.73,47.96,55.16,56.58,46.31,77.03,39.84,48.45,40.19,74.07,54.43,40.07,39.69,64.53,33.39,34.65,21.89,59.61,Upgrade
10,Operating Income,28.99,26.81,-2.98,-7.85,8.7,22.75,5.26,-6.17,44.17,21.88,7.44,-62.99,32.23,50.62,42.58,-8.02,57.2,36.74,43.2,-19.83,Upgrade
11,Interest Expense,-,-0,-0.19,-0.22,-0.21,-0.2,-,-,-,-,-,-0.09,-0.1,-0.15,-0.02,-0.25,-0.56,-0.72,-1.22,-0.83,Upgrade
12,Interest & Investment Income,2.45,3.72,11.8,1.96,5.05,0.8,0.11,2.31,0.06,1.85,0.24,10.68,1.07,0.99,0.6,1.39,1.65,0.41,0.37,0.45,Upgrade
