,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2980,3471,3675,2032,2528,2025,3242,2781,2733,2502,Upgrade
1,Short-Term Investments,1084,875.28,333.52,163.67,482.9,204.26,329.11,214.58,333.29,212.44,Upgrade
2,Trading Asset Securities,1440,1405,1482,1514,1679,1846,1606,1538,2145,1837,Upgrade
3,Cash & Short-Term Investments,5504,5751,5491,3709,4690,4075,5177,4533,5211,4551,Upgrade
4,Cash Growth,0.24%,55.05%,17.07%,-8.97%,-9.40%,-10.11%,-0.66%,-0.39%,5.77%,16.42%,Upgrade
5,Accounts Receivable,3178,2720,2527,2454,3123,3256,3906,3191,2981,2255,Upgrade
6,Other Receivables,229.42,194.01,166.4,132.26,125.05,71.54,97.29,113.19,109.89,83.82,Upgrade
7,Receivables,3414,2921,2711,2612,3279,3363,4043,3361,3156,2409,Upgrade
8,Inventory,2398,2877,2745,3591,3181,4061,3713,3754,2879,3006,Upgrade
9,Restricted Cash,-,708.17,-,1300,-,428.02,-,837.55,-,317.19,Upgrade
10,Other Current Assets,396.1,223.61,891.93,373.01,709.69,540.63,1135,717.29,1212,547.48,Upgrade
11,Total Current Assets,11712,12481,11839,11586,11859,12468,14068,13203,12458,10830,Upgrade
12,"Property, Plant & Equipment",1976,2077,2158,2227,2213,2198,2123,2196,2184,2256,Upgrade
13,Long-Term Investments,801.13,593.48,638.94,659.99,609.58,641.82,838.83,810.01,501.45,501.45,Upgrade
14,Long-Term Accounts Receivable,157.05,74.79,92.63,160.91,316.31,478.1,666.34,603.15,460.12,249.15,Upgrade
15,Long-Term Deferred Tax Assets,368.87,389.44,372.63,375.81,394.99,414.43,429.34,442.92,400.69,404.12,Upgrade
16,Other Long-Term Assets,5.13,8.06,29.08,381.01,427.28,401.76,413.14,19.11,57.68,376.64,Upgrade
17,Total Assets,15020,15624,15130,15391,15820,16602,18539,17274,16062,14618,Upgrade
18,Accounts Payable,3659,3878,3201,3804,3521,4318,5318,4919,4058,3659,Upgrade
19,Accrued Expenses,444.41,555.81,618.53,595.4,788.46,839.15,902.39,863.31,658.41,624.96,Upgrade
20,Short-Term Debt,-,726.56,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,-,-,734.72,-,-,-,-,663.45,719.84,-,Upgrade
22,Current Income Taxes Payable,89.26,101.9,94.99,80.77,88.26,126.32,182.37,298.08,168.48,162.68,Upgrade
23,Current Unearned Revenue,124.68,125.91,153.94,86.82,83.33,95.65,71.59,80.71,80.59,58.39,Upgrade
24,Other Current Liabilities,513.68,203.3,624.18,298.01,1079,279.69,1465,271.12,1228,236.71,Upgrade
25,Total Current Liabilities,4831,5591,5427,4865,5560,5659,7939,7095,6914,4741,Upgrade
26,Long-Term Debt,-,-,-,708.16,682.42,648.28,656.86,-,-,709.34,Upgrade
27,Long-Term Unearned Revenue,37.87,24.19,22.19,21.71,21.04,15.28,12.78,12.07,10.34,11.08,Upgrade
28,Long-Term Deferred Tax Liabilities,11.33,20.23,30.88,38.95,21.4,63.58,54.9,60.28,82.75,66.14,Upgrade
29,Other Long-Term Liabilities,7.63,6.2,5.63,5.95,11.55,11.11,10.98,12.32,13.61,12.88,Upgrade
30,Total Liabilities,4888,5642,5486,5640,6296,6397,8675,7180,7020,5541,Upgrade
31,Common Stock,444.12,444.12,444.12,444.12,444.12,444.12,444.12,444.12,444.12,444.12,Upgrade
32,Additional Paid-In Capital,854.92,854.92,854.92,854.92,854.92,854.92,854.92,854.92,854.92,854.92,Upgrade
33,Retained Earnings,8911,8760,8420,8486,8240,8860,8532,8774,7765,7804,Upgrade
34,Comprehensive Income & Other,-80.67,-79.72,-77.37,-36.45,-16.86,43.11,31.27,18.6,-24.36,-28.24,Upgrade
35,Total Common Equity,10130,9979,9642,9749,9522,10202,9862,10092,9039,9074,Upgrade
36,Minority Interest,2.67,2.51,2.42,2.41,2.43,2.52,2.51,2.48,2.2,2.52,Upgrade
37,Shareholders' Equity,10132,9982,9644,9751,9524,10205,9865,10094,9042,9077,Upgrade
38,Total Liabilities & Equity,15020,15624,15130,15391,15820,16602,18539,17274,16062,14618,Upgrade
39,Total Debt,-,726.56,734.72,708.16,682.42,648.28,656.86,663.45,719.84,709.34,Upgrade
40,Net Cash (Debt),5504,5025,4756,3001,4008,3427,4520,3870,4491,3842,Upgrade
41,Net Cash Growth,15.72%,67.43%,18.67%,-12.42%,-11.33%,-11.45%,0.63%,0.73%,23.45%,46.50%,Upgrade
42,Net Cash Per Share,1.29,1.17,1.11,0.70,0.94,0.80,1.06,0.90,1.05,0.90,Upgrade
43,Filing Date Shares Outstanding,4280,4280,4280,4280,4931,4280,4280,4280,4289,4280,Upgrade
44,Total Common Shares Outstanding,4280,4280,4280,4280,4931,4280,4280,4280,4289,4280,Upgrade
45,Working Capital,6881,6889,6412,6721,6300,6809,6129,6108,5544,6089,Upgrade
46,Book Value Per Share,2.37,2.33,2.25,2.28,2.22,2.38,2.30,2.36,2.11,2.12,Upgrade
47,Tangible Book Value,10130,9979,9642,9749,9522,10202,9862,10092,9039,9074,Upgrade
48,Tangible Book Value Per Share,2.37,2.33,2.25,2.28,2.22,2.38,2.30,2.36,2.11,2.12,Upgrade
49,Buildings,-,1848,-,1695,-,1686,-,1686,-,1642,Upgrade
50,Machinery,-,4394,-,4287,-,4120,-,3800,-,3697,Upgrade
51,Construction In Progress,-,15.8,-,201.92,-,94.87,-,163.43,-,89.72,Upgrade
