,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5360,4797,5726,5143,6007,5499,8191,6367,6514,4984,Upgrade
1,Revenue Growth (YoY),-6.39%,-6.73%,-4.68%,-6.48%,-26.66%,-13.62%,25.75%,27.74%,-3.64%,-4.52%,Upgrade
2,Cost of Revenue,4370,3896,4782,4157,5124,4580,6650,4850,5023,3751,Upgrade
3,Gross Profit,990.57,901.25,944.59,986.26,882.92,919.21,1541,1517,1491,1233,Upgrade
4,"Selling, General & Admin",352.49,299.87,374.55,338.42,411.62,406.95,544.1,471.44,442.31,403.37,Upgrade
5,Research & Development,221.72,206.95,230.75,287.43,228.59,303.14,319.42,309.05,269.9,261.79,Upgrade
6,Operating Expenses,551.76,517.55,644.87,672.52,639.44,705.07,864.92,773.39,712.1,662.23,Upgrade
7,Operating Income,438.81,383.7,299.73,313.74,243.48,214.14,676.23,743.64,778.85,571.2,Upgrade
8,Interest Expense,-19.35,-24.31,-20.16,-10.91,-7.9,-,-15.88,-,-13.44,-15.07,Upgrade
9,Interest & Investment Income,72.49,64.14,83.57,25.94,70.27,79.78,89.19,705.51,73.89,79.71,Upgrade
10,Currency Exchange Gain (Loss),-12.2,-14.38,-0.23,7.7,4.01,-12.88,-5.52,1.47,5.03,-0.67,Upgrade
11,Other Non Operating Income (Expenses),111.96,109.13,29.28,93.91,46.54,27.53,48.69,29.42,-24.63,57.8,Upgrade
12,EBT Excluding Unusual Items,591.71,518.28,392.19,430.38,356.4,308.58,792.71,1480,819.7,692.95,Upgrade
13,Gain (Loss) on Sale of Investments,-4.07,-122.01,-12.21,-155.74,-192.8,43.15,96.46,-295.8,305.62,215.86,Upgrade
14,Gain (Loss) on Sale of Assets,3.41,-2.19,-0.31,0.8,-0.11,-0.77,212.78,-1.65,-0.26,8.33,Upgrade
15,Other Unusual Items,-,-1.1,-,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,591.05,392.99,379.67,275.44,163.49,350.96,1102,1183,1125,917.14,Upgrade
17,Income Tax Expense,132.55,54.85,72.27,22.94,15.65,20.12,157.37,166.66,181.22,162.08,Upgrade
18,Earnings From Continuing Operations,458.51,338.14,307.4,252.5,147.84,330.84,944.59,1016,943.84,755.06,Upgrade
19,Minority Interest in Earnings,-0.16,-0.1,-0.01,0.02,0.1,-0.02,-0.02,-0.29,-0.23,-0.28,Upgrade
20,Net Income,458.35,338.04,307.4,252.52,147.94,330.82,944.56,1016,943.61,754.78,Upgrade
21,Net Income to Common,458.35,338.04,307.4,252.52,147.94,330.82,944.56,1016,943.61,754.78,Upgrade
22,Net Income Growth,49.11%,33.87%,107.79%,-23.67%,-84.34%,-67.43%,0.10%,34.56%,6.19%,71.55%,Upgrade
23,Shares Outstanding (Basic),4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,Upgrade
24,Shares Outstanding (Diluted),4280,4280,4280,4280,4280,4280,4280,4280,4280,4280,Upgrade
25,EPS (Basic),0.11,0.08,0.07,0.06,0.03,0.08,0.22,0.24,0.22,0.18,Upgrade
26,EPS (Diluted),0.11,0.08,0.07,0.06,0.03,0.08,0.22,0.24,0.22,0.18,Upgrade
27,EPS Growth,49.11%,33.87%,107.79%,-23.67%,-84.34%,-67.43%,0.10%,34.56%,6.19%,71.55%,Upgrade
28,Free Cash Flow,275.41,1014,783.8,1223,394.21,-226.62,263.9,509.44,271.52,608.96,Upgrade
29,Free Cash Flow Per Share,0.06,0.24,0.18,0.29,0.09,-0.05,0.06,0.12,0.06,0.14,Upgrade
30,Operating Margin,8.19%,8.00%,5.23%,6.10%,4.05%,3.89%,8.26%,11.68%,11.96%,11.46%,Upgrade
31,Profit Margin,8.55%,7.05%,5.37%,4.91%,2.46%,6.02%,11.53%,15.95%,14.49%,15.14%,Upgrade
32,Free Cash Flow Margin,5.14%,21.13%,13.69%,23.78%,6.56%,-4.12%,3.22%,8.00%,4.17%,12.22%,Upgrade
33,EBITDA,566.29,521.27,431.39,449.53,378.28,335.84,840.31,928.28,928.99,740.8,Upgrade
34,D&A For EBITDA,127.48,137.57,131.66,135.79,134.8,121.7,164.08,184.64,150.14,169.6,Upgrade
35,EBIT,438.81,383.7,299.73,313.74,243.48,214.14,676.23,743.64,778.85,571.2,Upgrade
