,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,42.12,46.62,38.59,43.06,42.99,83.83,112.4,135.75,55.65,75.94,Upgrade
1,Revenue Growth (YoY),9.16%,8.25%,-10.24%,-48.63%,-61.75%,-38.25%,101.97%,78.77%,-45.48%,-34.57%,Upgrade
2,Cost of Revenue,36.76,70.94,43.25,47.41,46.45,79.05,98.98,120.83,56.84,78.08,Upgrade
3,Gross Profit,5.36,-24.33,-4.67,-4.35,-3.46,4.78,13.42,14.92,-1.19,-2.14,Upgrade
4,"Selling, General & Admin",10.98,16.36,15.29,16.61,16.31,19.59,14.6,11.34,10.2,12,Upgrade
5,Other Operating Expenses,0.42,1.7,1.2,0.81,-,-0.16,-0.82,-1.64,-4.45,0.93,Upgrade
6,Operating Expenses,11.4,18.05,16.49,17.41,16.31,19.43,13.78,9.7,5.75,12.93,Upgrade
7,Operating Income,-6.03,-42.38,-21.16,-21.76,-19.77,-14.65,-0.36,5.22,-6.94,-15.07,Upgrade
8,Interest Expense,-0.3,-0.65,-0.23,-,-0.16,-0.63,-1.36,-2.06,-2.59,-2.92,Upgrade
9,Interest & Investment Income,0.01,0.01,0.02,0.06,0.01,0.02,0.07,0.05,0.08,0.05,Upgrade
10,Currency Exchange Gain (Loss),-0.07,-0.44,-0.01,-0.27,-0.08,0.1,-,0.44,-,-,Upgrade
11,Other Non Operating Income (Expenses),0.47,-1.41,0.35,-1.25,1.05,0.27,1.36,2.84,0.72,2.45,Upgrade
12,EBT Excluding Unusual Items,-5.92,-44.88,-21.03,-23.23,-18.94,-14.89,-0.29,6.49,-8.72,-15.5,Upgrade
13,Gain (Loss) on Sale of Assets,0.12,-,-,-,-,-,-,2.05,-,-,Upgrade
14,Asset Writedown,-0.4,-0.12,-0.78,-1.99,-,-0.9,-3.6,-1.66,-1.64,-1.35,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,-,0.85,-,Upgrade
16,Pretax Income,-6.19,-45,-21.81,-25.22,-18.94,-15.8,-3.89,6.88,-9.51,-16.85,Upgrade
17,Income Tax Expense,-0.19,-0.2,-0.16,-0.23,-,0.15,0.11,0,0.12,0.04,Upgrade
18,Net Income,-6,-44.8,-21.65,-24.99,-18.94,-15.95,-4,6.88,-9.63,-16.88,Upgrade
19,Net Income to Common,-6,-44.8,-21.65,-24.99,-18.94,-15.95,-4,6.88,-9.63,-16.88,Upgrade
20,Shares Outstanding (Basic),538,538,538,538,538,538,538,538,538,538,Upgrade
21,Shares Outstanding (Diluted),538,538,538,538,538,538,538,538,538,538,Upgrade
22,EPS (Basic),-0.01,-0.08,-0.04,-0.05,-0.04,-0.03,-0.01,0.01,-0.02,-0.03,Upgrade
23,EPS (Diluted),-0.01,-0.08,-0.04,-0.05,-0.04,-0.03,-0.01,0.01,-0.02,-0.03,Upgrade
24,Free Cash Flow,11.66,-2.25,-14.31,3.63,-12.05,-5.99,-39.17,28.36,-18.68,25.58,Upgrade
25,Free Cash Flow Per Share,0.02,-0.00,-0.03,0.01,-0.02,-0.01,-0.07,0.05,-0.03,0.05,Upgrade
26,Operating Margin,-14.33%,-90.92%,-54.83%,-50.54%,-45.98%,-17.47%,-0.32%,3.84%,-12.46%,-19.84%,Upgrade
27,Profit Margin,-14.24%,-96.10%,-56.12%,-58.02%,-44.06%,-19.02%,-3.55%,5.07%,-17.31%,-22.23%,Upgrade
28,Free Cash Flow Margin,27.68%,-4.82%,-37.08%,8.43%,-28.04%,-7.14%,-34.85%,20.89%,-33.57%,33.69%,Upgrade
29,EBITDA,-4.38,-40.76,-19.53,-19.61,-18.81,-14.44,1.6,7.62,-5.93,-14.03,Upgrade
30,D&A For EBITDA,1.65,1.63,1.63,2.15,0.96,0.21,1.96,2.41,1.01,1.04,Upgrade
31,EBIT,-6.03,-42.38,-21.16,-21.76,-19.77,-14.65,-0.36,5.22,-6.94,-15.07,Upgrade
