,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6468,6705,6076,5646,7717,9202,10533,12175,13461,13400,18545,13603,12213,13739,10214,6489,6115,6038,5432,5771,6139,Upgrade
1,Market Cap Growth,-27.14%,-27.14%,-42.31%,-53.63%,-42.67%,-31.32%,-43.20%,-10.50%,10.22%,-2.47%,81.57%,109.61%,99.71%,127.55%,88.03%,12.45%,-0.39%,-4.10%,-13.32%,6.47%,22.74%,Upgrade
2,Enterprise Value,5530,5611,4836,4123,6194,7753,9067,11018,12304,11684,17632,13407,12017,13710,10168,6696,6321,5953,5583,5816,6184,Upgrade
3,Last Close Price,15.02,15.35,13.91,12.55,17.16,20.46,23.42,26.94,29.78,29.65,38.50,29.03,26.07,29.32,21.42,13.42,12.65,12.49,10.76,11.24,11.96,Upgrade
4,PE Ratio,32.82,33.88,23.37,23.37,27.27,22.33,12.76,9.21,7.30,6.77,10.77,10.11,14.96,22.95,23.73,18.33,18.26,19.61,16.63,18.80,20.46,Upgrade
5,Forward PE,23.84,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,14.69,Upgrade
6,PS Ratio,1.12,1.16,1.09,1.06,1.52,1.90,1.82,1.74,1.61,1.52,2.17,1.78,1.88,2.24,1.84,1.19,1.19,1.24,1.10,1.20,1.28,Upgrade
7,PB Ratio,1.72,1.70,1.57,1.49,2.09,2.48,2.98,3.51,4.06,4.35,5.11,4.45,5.08,6.51,4.66,3.01,3.01,3.11,2.48,2.65,2.95,Upgrade
8,P/TBV Ratio,1.98,1.98,1.79,1.70,2.40,2.85,3.29,3.86,4.44,4.79,5.65,5.03,5.95,7.82,5.57,3.62,3.67,3.89,2.99,3.22,3.63,Upgrade
9,P/FCF Ratio,-,-,-,-,24.49,17.78,14.95,9.28,8.50,8.05,10.77,10.78,14.86,18.59,24.74,-,12.04,14.24,13.49,-,25.73,Upgrade
10,P/OCF Ratio,16.10,16.10,11.17,-,10.02,10.64,10.32,8.00,7.59,7.24,9.73,9.58,12.29,15.14,16.68,-,8.65,10.81,9.72,-,15.01,Upgrade
11,EV/Sales Ratio,0.96,0.97,0.87,0.78,1.22,1.60,1.57,1.58,1.47,1.33,2.06,1.75,1.85,2.23,1.83,1.23,1.23,1.22,1.13,1.21,1.29,Upgrade
12,EV/EBITDA Ratio,15.89,15.67,11.92,10.47,13.56,11.59,8.25,6.47,5.34,4.74,8.00,7.42,10.20,14.81,13.35,10.64,10.65,11.46,10.49,11.29,11.26,Upgrade
13,EV/EBIT Ratio,50.05,46.39,28.76,25.79,-,17.86,10.43,7.51,5.93,5.21,8.89,8.42,12.41,19.02,18.21,15.54,15.93,18.37,17.18,19.03,18.85,Upgrade
14,EV/FCF Ratio,-11.11,-,-,-,19.66,14.98,12.87,8.40,7.77,7.02,10.24,10.62,14.62,18.55,24.63,-,12.44,14.04,13.87,-,25.92,Upgrade
15,Debt / Equity Ratio,0.32,0.32,0.25,0.25,0.24,0.22,0.22,0.18,0.18,0.21,0.20,0.21,0.26,0.29,0.29,0.28,0.32,0.32,0.31,0.31,0.26,Upgrade
16,Debt / EBITDA Ratio,3.65,4.81,1.95,1.56,12.38,1.78,1.71,0.71,0.66,0.29,0.26,0.19,0.40,0.54,0.49,0.82,1.17,1.32,0.90,1.13,2.10,Upgrade
17,Debt / FCF Ratio,-,-,-,-,2.87,1.57,1.10,0.46,0.38,0.38,0.43,0.50,0.76,0.82,1.52,-,1.28,1.46,1.67,-,2.28,Upgrade
18,Asset Turnover,0.62,0.94,0.95,0.90,0.60,0.88,0.86,0.78,1.13,1.52,1.83,1.27,1.39,1.42,1.36,1.24,1.00,1.35,1.14,1.01,Upgrade,
19,Inventory Turnover,6.33,5.58,7.44,6.87,6.61,3.82,5.23,4.35,4.66,7.52,8.86,7.51,6.40,9.44,11.44,10.76,10.15,7.53,9.75,6.72,5.61,Upgrade
20,Quick Ratio,1.18,1.18,1.31,1.18,1.14,1.51,1.79,1.46,1.30,1.33,1.40,1.09,0.79,0.80,0.88,0.90,0.74,0.68,0.84,0.74,0.70,Upgrade
21,Current Ratio,1.60,1.60,1.69,1.56,1.51,2.04,2.36,2.05,1.77,1.63,1.64,1.44,1.21,1.14,1.25,1.28,1.05,1.06,1.22,1.19,1.15,Upgrade
22,Return on Equity (ROE),0.08%,9.30%,9.07%,2.99%,6.95%,8.00%,14.59%,21.87%,55.11%,68.83%,95.56%,51.58%,39.92%,36.71%,23.18%,14.80%,9.46%,22.33%,18.69%,9.02%,Upgrade,
23,Return on Assets (ROA),0.24%,2.46%,3.40%,-1.63%,2.20%,2.42%,6.04%,6.62%,18.40%,24.74%,31.88%,15.79%,12.18%,14.72%,7.46%,5.08%,4.05%,7.93%,5.84%,0.90%,Upgrade,
24,Return on Capital (ROIC),0.34%,3.47%,4.84%,-2.34%,3.06%,3.46%,9.56%,11.06%,30.23%,40.72%,56.54%,29.23%,20.82%,23.76%,12.47%,8.45%,6.28%,12.07%,9.29%,1.49%,Upgrade,
25,Return on Capital Employed (ROCE),2.13%,2.34%,3.50%,3.75%,-,9.41%,19.59%,34.15%,50.06%,58.72%,47.59%,45.04%,33.62%,27.95%,21.04%,16.01%,17.54%,14.91%,13.45%,12.57%,14.07%,Upgrade
26,Earnings Yield,3.06%,2.95%,4.28%,4.28%,3.67%,4.48%,7.84%,10.86%,13.70%,14.78%,9.29%,9.89%,6.69%,4.36%,4.21%,5.46%,5.48%,5.10%,6.01%,5.32%,4.89%,Upgrade
27,FCF Yield,-7.69%,-7.42%,-1.31%,0.90%,4.08%,5.62%,6.69%,10.77%,11.77%,12.42%,9.28%,9.28%,6.73%,5.38%,4.04%,8.47%,8.31%,7.02%,7.41%,5.63%,3.89%,Upgrade
28,Dividend Yield,2.56%,-,1.44%,-,-,-,-,-,7.41%,-,7.17%,-,5.29%,-,4.83%,-,8.18%,-,8.40%,-,1.79%,Upgrade
29,Payout Ratio,15.60%,882.33%,13.23%,6.79%,27.27%,2.26%,94.12%,4.06%,-,193.28%,2.85%,0.82%,2.09%,138.71%,80.77%,4.42%,-,634.61%,87.65%,8.07%,0.97%,Upgrade
30,Buyback Yield / Dilution,0.94%,0.04%,-0.04%,0.02%,8.10%,2.72%,0.02%,-0.00%,-5.53%,-2.82%,0.01%,-0.01%,0.05%,-0.02%,0.00%,-0.01%,-0.81%,-0.08%,-0.03%,0.04%,0.75%,Upgrade
31,Total Shareholder Return,3.50%,0.04%,1.40%,0.02%,8.10%,2.72%,0.02%,-0.00%,1.88%,-2.82%,7.18%,-0.01%,5.34%,-0.02%,4.83%,-0.01%,7.37%,-0.08%,8.37%,0.04%,2.54%,Upgrade
