,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2975,2436,3251,3346,2920,2260,3235,3292,2847,3154,1514,1566,1238,1290,1408,1497,1269,1689,1515,1223,Upgrade
1,Trading Asset Securities,2.1,2.1,2.1,2.1,2.1,2.1,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,2977,2438,3253,3348,2923,2262,3238,3292,2847,3154,1514,1566,1238,1290,1408,1497,1269,1689,1515,1223,Upgrade
3,Cash Growth,1.85%,7.77%,0.49%,1.70%,2.67%,-28.27%,113.87%,110.23%,129.96%,144.52%,7.51%,4.58%,-2.46%,-23.65%,-7.06%,22.48%,-19.31%,51.23%,23.16%,-6.32%,Upgrade
4,Accounts Receivable,4257,3844,4180,3988,3893,4066,3924,3660,4036,3937,4080,4170,3807,3681,3919,3935,3452,3477,3047,2482,Upgrade
5,Other Receivables,43.29,51.92,50.28,39.55,43.01,43.9,44.27,34.81,35.6,33.45,28.88,25.62,24.98,40.19,38.55,36.15,33.08,31.78,37.25,30.33,Upgrade
6,Receivables,4301,3896,4230,4028,3936,4110,3969,3695,4071,3971,4109,4196,3832,3721,3957,3971,3485,3509,3084,2513,Upgrade
7,Inventory,2040,2207,2265,2496,2914,2675,2255,2071,2196,2203,2361,2432,2342,2593,2350,1972,1974,1808,1735,1631,Upgrade
8,Other Current Assets,2147,1808,1882,1493,1853,1526,1781,1509,1659,1423,1272,1034,1259,1052,1009,733.7,966.69,980.13,950.26,799.21,Upgrade
9,Total Current Assets,11464,10349,11630,11365,11626,10573,11243,10568,10773,10750,9256,9228,8671,8656,8724,8175,7695,7987,7285,6166,Upgrade
10,"Property, Plant & Equipment",11257,10713,9875,9745,8747,8272,7962,7642,7180,6744,6154,5855,5836,5522,5422,5388,5000,5003,4945,5089,Upgrade
11,Long-Term Investments,151.86,163.17,215.5,209.69,192.15,183.37,199.48,194.03,184.95,177.69,181.93,177.93,167.85,157.52,99,95.39,85.26,79.08,78.89,76.47,Upgrade
12,Goodwill,261.74,261.74,261.74,261.74,277.48,277.48,285.11,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,512.7,926.25,515.02,515.3,474.46,478.21,462.43,369.57,368.22,371.36,367.82,375.4,362.59,365.1,338.06,350.51,339.77,330.71,331.18,312.19,Upgrade
14,Long-Term Deferred Tax Assets,256.03,232.83,234.57,232.49,208.19,208.99,224.01,240.6,188.83,197.12,204.83,216.67,154.16,158.66,160.68,166.9,145.12,147.31,147.59,151.96,Upgrade
15,Long-Term Deferred Charges,5.3,4.72,4.12,3.79,4.23,3.96,4.35,3.68,50.58,61.5,61.18,60.86,82.18,84.31,89.62,82.76,79.06,77.22,72.36,68.84,Upgrade
16,Other Long-Term Assets,83.81,80.74,269.01,287.2,291.9,435.81,180.78,220.55,129.17,129.3,140.36,133.2,128.08,116.03,172.15,176.87,88.61,86.41,160.16,185.28,Upgrade
17,Total Assets,23993,22732,23005,22620,21821,20433,20560,19238,18874,18431,16366,16047,15402,15059,15005,14435,13432,13711,13020,12049,Upgrade
18,Accounts Payable,2530,2167,1964,2011,2091,1951,1950,1635,2055,1732,1658,1674,2051,1940,1752,1568,1598,1489,1272,1285,Upgrade
19,Accrued Expenses,136.48,189.88,83.95,121.56,200.88,233.89,177.66,206.58,227.8,368.17,155.11,212.26,177.01,281.39,120.04,194.04,186.13,174.92,107.49,138.66,Upgrade
20,Short-Term Debt,259.13,148.49,515.41,493.48,371.78,187.53,150.7,320.21,220,220,220,-,-,37.52,-,-,5.33,24.88,13.96,-,Upgrade
