,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,29.79,26.29,22.23,39.96,20.97,26.48,20.15,29.55,21.03,29.45,Upgrade
1,Short-Term Investments,22.89,21.88,-,24.31,-,23.49,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,52.67,48.17,22.23,64.27,20.97,49.97,20.15,29.55,21.03,29.45,Upgrade
3,Cash Growth,136.97%,-25.04%,6.02%,28.63%,4.04%,69.07%,-4.19%,0.36%,38.48%,-25.10%,Upgrade
4,Accounts Receivable,327.31,325.78,283.31,328.33,169.33,208.72,308.67,359.31,256.79,292.18,Upgrade
5,Other Receivables,21.08,23.35,23.97,23.03,67.8,39.19,21.94,34.4,33.36,46.83,Upgrade
6,Receivables,354.92,366.87,315.96,360.32,237.13,300.14,330.61,393.71,290.15,339.01,Upgrade
7,Inventory,27.08,32.92,27.33,24.93,32.1,40.83,31.03,72.32,83.69,64.26,Upgrade
8,Prepaid Expenses,-,-,-,-,-,0.92,2.2,2.19,-,2.08,Upgrade
9,Restricted Cash,10.33,5.32,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,4.06,2.35,27.73,3.47,24.94,3.58,57.42,27.26,16.9,18.32,Upgrade
11,Total Current Assets,449.07,455.63,393.24,452.99,315.14,395.43,441.41,525.04,411.78,453.12,Upgrade
12,"Property, Plant & Equipment",120.11,130.07,143.31,167.5,135.33,159.27,178.84,365.9,376.74,379.49,Upgrade
13,Long-Term Investments,97.8,99.16,74.25,79.89,63.37,75.84,69.52,9.75,7.26,7.3,Upgrade
14,Goodwill,-,26.76,-,85.66,-,85.66,-,95.46,95.46,95.46,Upgrade
15,Other Intangible Assets,26.76,-,85.66,-,85.66,-,95.46,0.26,0.29,0.01,Upgrade
16,Other Long-Term Assets,0.33,0.4,0.28,0.3,4.6,0.3,19.21,22.29,32.82,31.22,Upgrade
17,Total Assets,694.06,712.01,725.43,823.41,604.09,716.49,848.98,1019,924.34,966.59,Upgrade
18,Accounts Payable,235.28,236.43,204.06,243.72,139.28,158.6,131.2,172.86,121.37,132.76,Upgrade
19,Accrued Expenses,8.53,16.15,12.48,13.2,18.48,16.53,27.39,37.51,24.41,28.43,Upgrade
20,Current Portion of Long-Term Debt,115.47,101.95,100.76,95.23,93.6,115.06,246.57,235.73,164.73,293.99,Upgrade
21,Current Portion of Leases,1.75,1.72,1.35,1.52,0.86,1.62,1.75,10.15,10.32,2.59,Upgrade
22,Current Income Taxes Payable,10.62,9.89,3.01,5.12,1.86,8.72,3,7.15,1.03,8.08,Upgrade
23,Current Unearned Revenue,2.03,0.77,7.58,4.81,6.47,6.74,14.9,16.9,21.81,14.54,Upgrade
24,Other Current Liabilities,60.85,66.2,47.23,63.69,38.02,48.08,33.78,78.24,48.48,44.62,Upgrade
25,Total Current Liabilities,434.52,433.12,376.48,427.28,298.57,355.34,458.6,558.53,392.15,525.01,Upgrade
26,Long-Term Debt,63.78,86.56,105.59,132.13,55.12,70.2,38.6,91.5,133.02,25.48,Upgrade
27,Long-Term Leases,0.29,1.17,1.56,2.27,0.35,0.27,0.29,14,17.35,10.16,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,0.25,0.22,0.23,Upgrade
29,Other Long-Term Liabilities,2.36,-,-,-,-,-,-,-,-,-,Upgrade
30,Total Liabilities,500.95,520.86,483.63,561.68,354.04,425.81,497.48,664.27,542.73,560.87,Upgrade
31,Common Stock,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,Upgrade
32,Retained Earnings,-1900,-1876,-1806,-1765,-1796,-1765,-1722,-1684,-1646,-1620,Upgrade
33,Comprehensive Income & Other,87.98,61.75,42.5,20.44,40.21,50.35,66.46,14.45,1.23,0.35,Upgrade
34,Total Common Equity,188.8,186.83,237.12,256.05,245.15,286.01,345.78,331.9,356.34,381.41,Upgrade
35,Minority Interest,4.31,4.33,4.68,5.69,4.9,4.67,5.72,22.52,25.27,24.31,Upgrade
36,Shareholders' Equity,193.11,191.16,241.8,261.74,250.05,290.68,351.49,354.42,381.61,405.72,Upgrade
37,Total Liabilities & Equity,694.06,712.01,725.43,823.41,604.09,716.49,848.98,1019,924.34,966.59,Upgrade
38,Total Debt,181.29,191.41,209.27,231.15,149.94,187.15,287.21,351.38,325.42,332.21,Upgrade
39,Net Cash (Debt),-128.61,-143.23,-187.04,-166.88,-128.97,-137.19,-267.06,-321.83,-304.39,-302.76,Upgrade
40,Net Cash Per Share,-0.07,-0.08,-0.11,-0.10,-0.07,-,-0.15,-,-0.18,-0.18,Upgrade
41,Filing Date Shares Outstanding,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,Upgrade
42,Total Common Shares Outstanding,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,Upgrade
43,Working Capital,14.54,22.5,16.76,25.71,16.57,40.09,-17.19,-33.49,19.63,-71.89,Upgrade
44,Book Value Per Share,0.11,0.11,0.14,0.15,0.14,0.17,0.20,0.19,0.21,0.22,Upgrade
45,Tangible Book Value,162.05,160.07,151.47,170.39,159.49,200.36,250.32,236.19,260.59,285.95,Upgrade
46,Tangible Book Value Per Share,0.09,0.09,0.09,0.10,0.09,0.12,0.14,0.14,0.15,0.17,Upgrade
47,Buildings,-,-,-,-,-,-,-,162.25,-,162.28,Upgrade
48,Machinery,-,492.31,-,501.41,-,504.41,-,505.67,-,483.52,Upgrade
49,Construction In Progress,-,-,-,0.52,-,-,-,-,-,-,Upgrade
50,Leasehold Improvements,-,-,-,-,-,-,-,11.64,-,11.53,Upgrade
