,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,165.91,211.63,103.22,246.7,67.07,-,69.59,-,151.95,272.76,Upgrade
1,Other Revenue,1.06,0.64,0.07,-,-,-,-,-,-,-,Upgrade
2,Revenue,166.97,212.27,103.29,246.7,67.07,-,69.59,-,151.95,272.76,Upgrade
3,Revenue Growth (YoY),61.66%,-13.96%,54.00%,-,-3.62%,-,-54.20%,-,-26.05%,77.40%,Upgrade
4,Cost of Revenue,24.03,36.1,14.03,65.18,9.55,-,11.09,-,34.13,81.44,Upgrade
5,Gross Profit,142.95,176.17,89.26,181.52,57.52,-,58.49,-,117.82,191.32,Upgrade
6,"Selling, General & Admin",101.51,148.53,63.31,143.97,53.18,-,51.05,-,69.45,136.94,Upgrade
7,Research & Development,8.95,13.6,10.07,10.62,5,-,1.72,-,4.02,8.56,Upgrade
8,Other Operating Expenses,8.65,9.07,9.65,8.59,8.45,-,-0.03,-,15.53,24.76,Upgrade
9,Operating Expenses,136.65,195.17,102.3,180.22,85.17,-,74.53,-,119.39,198.82,Upgrade
10,Operating Income,6.3,-19,-13.04,1.3,-27.65,-,-16.03,-,-1.57,-7.5,Upgrade
11,Interest Expense,-7.58,-6.8,-8.2,-3.84,-6.97,-,-8.45,-,-12.09,-12.27,Upgrade
12,Interest & Investment Income,0.83,1.51,1.95,2.1,2.68,-,0.33,-,0.04,0.03,Upgrade
13,Earnings From Equity Investments,-0.29,10.11,-1.45,7.74,-4.1,-,-0.05,-,-0.04,-,Upgrade
14,Currency Exchange Gain (Loss),0.31,0.51,1.04,-2.49,2.79,-,-1.56,-,1.17,0.39,Upgrade
15,Other Non Operating Income (Expenses),-,-,-,4.14,-,-,-,-,-,-,Upgrade
16,EBT Excluding Unusual Items,-0.43,-13.66,-19.7,8.95,-33.25,-,-25.76,-,-12.49,-19.35,Upgrade
17,Impairment of Goodwill,-,-58.9,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,2.18,16.39,-,4.57,-4.05,-,-,-,0.25,-73.49,Upgrade
19,Gain (Loss) on Sale of Assets,-1.71,4.83,-0.36,-2.72,-0.23,-,-0.35,-,0.41,-1.07,Upgrade
20,Asset Writedown,-,-,-,-,-,-,-,-,-,-1.19,Upgrade
21,Other Unusual Items,0.55,-1.62,1.62,-,-,-,-,-,-,-,Upgrade
22,Pretax Income,0.59,-52.96,-18.44,10.81,-37.53,-,-26.11,-,-11.83,-95.1,Upgrade
23,Income Tax Expense,1.01,3.8,-0.47,0.93,-0.11,-,-0.02,-,1.03,0.03,Upgrade
24,Earnings From Continuing Operations,-0.41,-56.76,-17.97,9.88,-37.42,-,-26.09,-,-12.86,-95.13,Upgrade
25,Earnings From Discontinued Operations,-,-,-,-,-,-,12.68,-,-,-,Upgrade
26,Net Income to Company,-0.41,-56.76,-17.97,9.88,-37.42,-,-13.42,-,-12.86,-95.13,Upgrade
27,Minority Interest in Earnings,0.02,0.37,0.86,-0.74,-0.31,-,-0.85,-,-0.97,0.09,Upgrade
28,Net Income,-0.4,-56.4,-17.11,9.14,-37.72,-,-14.27,-,-13.83,-95.04,Upgrade
29,Net Income to Common,-0.4,-56.4,-17.11,9.14,-37.72,-,-14.27,-,-13.83,-95.04,Upgrade
30,Shares Outstanding (Basic),1727,1727,1727,1727,1727,-,1727,-,1727,1727,Upgrade
31,Shares Outstanding (Diluted),1727,1727,1727,1727,1727,-,1727,-,1727,1727,Upgrade
32,EPS (Basic),-0.00,-0.03,-0.01,0.01,-0.02,-,-0.01,-,-0.01,-0.06,Upgrade
33,EPS (Diluted),-0.00,-0.03,-0.01,0.00,-0.02,-,-0.01,-,-0.01,-0.06,Upgrade
34,Free Cash Flow,-5.99,-20.24,-9.34,8.02,7.27,-,-43.89,-,8,-23.44,Upgrade
35,Free Cash Flow Per Share,-0.00,-0.01,-0.01,0.00,0.00,-,-0.03,-,0.00,-0.01,Upgrade
36,Operating Margin,3.77%,-8.95%,-12.63%,0.53%,-41.22%,-,-23.04%,-,-1.03%,-2.75%,Upgrade
37,Profit Margin,-0.24%,-26.57%,-16.57%,3.70%,-56.25%,-,-20.50%,-,-9.10%,-34.84%,Upgrade
38,Free Cash Flow Margin,-3.59%,-9.53%,-9.05%,3.25%,10.84%,-,-63.07%,-,5.26%,-8.59%,Upgrade
39,EBITDA,22.28,-3.23,5.79,19,-10.07,-,5.12,-,24.23,19.03,Upgrade
40,D&A For EBITDA,15.98,15.76,18.84,17.7,17.58,23.11,21.15,27.65,25.8,26.53,Upgrade
41,EBIT,6.3,-19,-13.04,1.3,-27.65,-,-16.03,-,-1.57,-7.5,Upgrade
