,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,165395,171724,171411,118795,119921,119673,120100,118235,126547,121345,109725,136139,144448,176017,180139,183542,186709,220511,194771,146235,114845,Upgrade
1,Market Cap Growth,43.49%,43.49%,42.72%,0.47%,-5.24%,-1.38%,9.46%,-13.15%,-12.39%,-31.06%,-39.09%,-25.83%,-22.63%,-20.18%,-7.51%,25.51%,62.57%,75.07%,74.08%,21.25%,-10.34%,Upgrade
2,Last Close Price,14.88,16.00,9.10,5.78,5.60,5.99,6.43,6.73,6.86,6.98,6.20,7.18,7.79,10.06,10.50,9.10,8.62,9.32,7.12,6.38,6.33,Upgrade
3,PE Ratio,14.99,15.57,17.31,13.46,13.68,13.26,14.77,13.79,13.46,14.39,11.53,12.28,12.03,13.22,15.03,15.11,16.56,21.37,19.12,19.28,17.06,Upgrade
4,PS Ratio,7.73,7.73,8.13,6.02,5.75,5.51,6.07,5.65,5.50,5.63,4.32,4.51,4.32,4.89,5.31,5.64,6.21,7.66,7.19,6.14,5.53,Upgrade
5,PB Ratio,1.28,1.28,1.23,0.89,0.89,0.89,0.94,0.93,0.94,0.93,0.87,1.04,1.07,1.27,1.36,1.42,1.46,1.75,1.60,1.49,1.20,Upgrade
6,P/FCF Ratio,-,-,1.72,1.88,13.17,4.10,2.28,-,1.69,1.73,-,2.50,148.16,-,-,-,-,-18.24,-,-,32.09,Upgrade
7,P/OCF Ratio,-,-,1.70,1.86,12.26,4.01,2.25,-,1.68,1.72,-,2.47,96.14,-,-,-,-,-18.94,-,-,30.13,Upgrade
8,Debt / Equity Ratio,2.51,2.51,2.51,2.59,2.58,3.00,2.56,2.62,2.43,2.67,2.63,2.72,2.97,2.85,3.05,3.02,2.66,2.55,2.46,2.50,2.38,Upgrade
9,Debt / FCF Ratio,-,-,3.50,5.47,38.21,13.80,6.23,-,4.37,4.98,-,6.52,410.86,-,-,-,-,-26.47,-,-,63.82,Upgrade
10,Asset Turnover,-,0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.05,0.02,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.05,Upgrade,
11,Quick Ratio,-,-,1.02,0.61,1.03,1.00,1.13,0.91,1.12,1.15,1.27,1.16,1.25,1.29,1.19,1.02,1.18,1.10,1.14,1.01,1.10,Upgrade
12,Current Ratio,-,-,1.23,1.14,1.28,1.40,1.41,1.35,1.43,1.57,1.58,1.60,1.57,1.74,1.53,1.40,1.52,1.50,1.49,1.34,1.37,Upgrade
13,Return on Equity (ROE),10.20%,7.67%,8.33%,7.01%,7.82%,5.64%,8.38%,7.77%,6.24%,7.08%,10.17%,5.40%,11.32%,10.18%,11.67%,9.79%,8.36%,11.99%,11.47%,8.35%,Upgrade,
14,Return on Assets (ROA),-,1.47%,1.62%,1.29%,1.43%,1.07%,1.61%,1.49%,1.20%,1.35%,1.86%,1.00%,2.08%,1.84%,2.24%,2.03%,1.82%,2.61%,2.45%,1.83%,Upgrade,
15,Earnings Yield,6.67%,6.42%,6.15%,7.95%,7.83%,8.07%,7.32%,7.77%,7.98%,7.52%,9.48%,8.77%,9.00%,8.12%,7.19%,7.14%,6.55%,5.11%,5.70%,6.09%,6.63%,Upgrade
16,FCF Yield,-,58.30%,53.26%,7.60%,24.39%,43.91%,14.00%,59.07%,57.71%,24.73%,40.04%,0.67%,-29.01%,-14.54%,-31.59%,-30.34%,-5.48%,-18.13%,-2.90%,3.12%,Upgrade,
17,Dividend Yield,2.69%,-,-,6.56%,-,4.64%,-,-,-,3.00%,-,-,-,6.59%,-,-,-,9.83%,-,5.76%,-,Upgrade
18,Payout Ratio,0.00%,-,307.07%,-,70.39%,24.87%,418.90%,-,111.01%,45.92%,304.05%,75.45%,146.66%,29.36%,180.39%,57.99%,67.04%,163.93%,20.06%,70.38%,94.64%,Upgrade
19,Buyback Yield / Dilution,-5.49%,-27.15%,-0.22%,-0.46%,0.39%,-4.47%,2.77%,-7.09%,5.31%,1.54%,-0.98%,7.61%,-6.57%,-2.89%,-1.43%,2.96%,-24.58%,24.46%,-34.92%,-5.63%,-2.12%,Upgrade
20,Total Shareholder Return,-2.80%,-27.15%,-0.22%,6.10%,0.39%,0.17%,2.77%,-7.09%,5.31%,4.54%,-0.98%,7.61%,-6.57%,3.70%,-1.43%,2.96%,-24.58%,34.30%,-34.92%,0.12%,-2.12%,Upgrade
