,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Interest and Dividend Income,8479,2609,7430,2355,4280,3555,4919,4422,5948,4218,5475,4428,6034,4928,5940,4741,4298,4100,4519,3232,Upgrade
1,Total Interest Expense,-6658,2093,2086,2479,2681,2352,2236,2253,2248,2239,2387,2453,2614,2569,2217,2250,2204,1768,1505,1641,Upgrade
2,Net Interest Income,15137,515.3,5344,-123.46,1599,1203,2683,2169,3700,1979,3088,1975,3420,2359,3723,2491,2094,2332,3013,1592,Upgrade
3,Brokerage Commission,-,-4453,4453,-,-,-5269,5269,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,Gain on Sale of Investments (Rev),-3232,3232,-2641,2641,948.92,1114,-432.17,432.17,-2311,469.11,424.74,-1206,-795.93,667.83,552.3,329.88,490.18,543.37,-12,372.84,Upgrade
5,Other Revenue,-5209,5158,-1707,1758,2362,6714,-1199,2160,2308,2232,3567,2928,4988,4407,4078,3138,3789,3510,3620,2916,Upgrade
6,Revenue Before Loan Losses,6696,4452,5449,4276,4910,3762,6321,4761,3697,4680,7079,3697,7612,7434,8353,5959,6373,6385,6621,4881,Upgrade
7,Provision for Loan Losses,-,-,-,-,43.23,-,-,-,96.47,-10.08,10.08,-,43.06,2.31,-2.31,-,15.12,-0.2,0.2,-,Upgrade
8,Revenue,6696,4452,5449,4276,4867,3762,6321,4761,3600,4690,7069,3697,7569,7431,8356,5959,6358,6385,6621,4881,Upgrade
9,Revenue Growth (YoY),37.59%,18.33%,-13.80%,-10.19%,35.17%,-19.78%,-10.58%,28.79%,-52.43%,-36.89%,-15.40%,-37.97%,19.06%,16.39%,26.20%,22.09%,8.86%,46.37%,70.83%,4.96%,Upgrade
10,Salaries & Employee Benefits,-,-3114,3114,-,-,-3226,3226,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Cost of Services Provided,-6755,5684,-971.84,2043,2314,5189,-849.11,2094,2100,2308,2604,1645,2703,2765,3149,2455,3018,2588,2263,1802,Upgrade
12,Other Operating Expenses,9591,-808.4,854.04,26.88,209.24,-253.79,1480,151.95,33.35,60.67,1074,321.48,1248,1161,1426,333.36,883.03,220.85,1393,649.64,Upgrade
13,Total Operating Expenses,2949,1229,3462,2024,2396,1480,4269,2210,1768,2732,3569,2096,3676,4216,4520,2853,3776,2936,3525,2584,Upgrade
14,Operating Income,3747,3223,1986,2251,2471,2282,2052,2551,1832,1958,3500,1601,3893,3215,3836,3106,2582,3449,3095,2297,Upgrade
15,Currency Exchange Gains,-93.47,75.5,-4.94,22.91,32.52,40.3,-12.47,-2.5,300.3,-195.52,-154.91,-0.39,11.07,-28.04,25.78,3.33,1.66,19.43,-8.83,5.54,Upgrade
16,Other Non-Operating Income (Expenses),-8.17,-,2.94,-2.94,1.29,1.37,-2.13,2.13,-345.3,116.09,0.01,-8.01,-7.82,26.41,-15.05,-0.34,-7.25,4.23,0.6,2.42,Upgrade
17,EBT Excluding Unusual Items,3646,2548,2736,2271,2504,1554,2807,2550,1787,1878,3346,1593,3896,3214,3847,3109,2576,3473,3087,2305,Upgrade
