,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4110,3029,1891,2673,3149,3408,4611,3266,3057,2464,2823,3224,4514,2950,2824,2606,2920,3969,3250,3110,3233,Upgrade
1,Market Cap Growth,-11.12%,-11.12%,-58.99%,-18.16%,3.01%,38.31%,63.31%,1.30%,-32.27%,-16.48%,-0.03%,23.74%,54.56%,-25.67%,-13.09%,-16.22%,-9.68%,6.30%,-4.32%,-25.03%,-14.01%,Upgrade
2,Enterprise Value,3953,2647,1671,2293,2770,2939,4293,2912,2703,2059,2529,2996,4285,2592,2554,2254,2568,3657,2988,2700,2825,Upgrade
3,Last Close Price,5.02,3.70,2.31,3.20,3.77,4.08,5.52,3.91,3.66,2.95,3.38,3.86,5.37,3.51,3.36,3.10,3.48,4.73,3.96,3.79,3.94,Upgrade
4,PE Ratio,-,-125.52,-44.54,-,-,-,-13.42,-,-,-,-3.99,-,-,-,-3.07,-2.84,-,-,9632.96,-564.17,-,Upgrade
5,Forward PE,-,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,6.12,Upgrade
6,PS Ratio,9.78,6.79,4.09,6.02,7.03,6.89,8.81,5.58,5.05,4.84,5.48,6.85,8.93,4.58,3.84,3.32,3.45,3.82,2.99,2.69,2.61,Upgrade
7,PB Ratio,4.33,2.81,1.75,2.53,2.85,2.95,3.90,2.79,2.52,1.53,1.75,2.03,2.82,1.18,1.13,1.05,1.19,1.17,0.96,0.93,0.99,Upgrade
8,P/TBV Ratio,3.59,3.59,2.25,3.27,3.67,3.72,4.93,3.54,3.19,2.13,2.44,2.85,3.95,1.99,1.92,1.76,2.01,2.45,2.05,2.01,2.05,Upgrade
9,P/FCF Ratio,-,-295.69,-,-,51.41,-,47.58,-,32.45,14.25,25.96,-,146.91,-,-,-,59.58,-,35.82,-,40.35,Upgrade
10,P/OCF Ratio,492.12,492.12,-,-,43.74,-,41.03,-,27.55,13.39,17.23,-,32.13,26.58,-,-,21.38,23.17,27.89,-,36.97,Upgrade
11,EV/Sales Ratio,8.86,5.93,3.61,5.16,6.18,5.94,8.21,4.98,4.46,4.05,4.91,6.36,8.48,4.02,3.47,2.87,3.03,3.52,2.75,2.33,2.28,Upgrade
12,EV/EBITDA Ratio,123.56,-,67.83,141.17,165.12,-,-663.67,138.15,-,-,-31.90,-31.09,-,-,-1125.63,-214.34,-,-,25.76,21.19,16.91,Upgrade
13,EV/EBIT Ratio,1807.32,-,4466.96,-,-,-,-133.94,-,-,-,-23.61,-,-,-,-74.08,-48.99,-,-,35.58,-,20.57,Upgrade
14,EV/FCF Ratio,-385.83,-258.36,-,-,45.21,-,44.29,-,28.69,11.91,23.25,-,139.46,-,-,-,52.41,-,32.93,-,35.25,Upgrade
15,Debt / Equity Ratio,0.10,0.10,0.09,0.09,0.08,0.09,0.08,0.08,0.08,0.06,0.06,0.06,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.00,0.02,Upgrade
16,Debt / EBITDA Ratio,3.24,-,0.99,17.06,2.10,-,1.31,12.40,-,-,0.55,4.46,-,-,0.66,0.71,-,-,0.39,1.46,0.24,Upgrade
17,Debt / FCF Ratio,-,-10.12,-,-,1.49,-,0.93,-,1.03,0.59,0.89,-,3.31,-,-,-,0.26,-,0.28,-,0.84,Upgrade
18,Asset Turnover,0.10,0.46,0.14,0.55,0.14,0.37,0.14,0.56,0.16,0.41,0.15,0.25,0.12,0.22,0.15,0.34,0.18,0.21,0.17,0.49,Upgrade,
19,Inventory Turnover,16.24,3.06,26.03,9.02,49.07,6.72,23.62,7.10,63.23,9.39,22.48,9.82,40.85,7.37,15.67,8.02,27.12,7.81,7.58,6.93,22.00,Upgrade
