,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5137,4177,3493,3529,4189,3917,4445,4141,3462,3636,3486,3543,4225,4457,3353,3537,3269,3473,3929,2937,2673,Upgrade
1,Market Cap Growth,6.64%,6.64%,-21.42%,-14.78%,20.99%,7.73%,27.49%,16.88%,-18.05%,-18.42%,3.99%,0.18%,29.25%,28.34%,-14.66%,20.44%,22.31%,34.16%,45.91%,-1.21%,14.97%,Upgrade
2,Enterprise Value,5624,4732,4039,3976,4636,4299,4854,4656,3977,4136,4074,4158,4840,5023,3833,3856,3566,3725,4303,3201,2998,Upgrade
3,Last Close Price,12.84,10.44,8.66,8.75,10.39,9.71,10.95,10.10,8.45,8.87,8.51,8.64,10.41,10.98,8.26,8.61,7.96,8.45,9.56,7.15,6.51,Upgrade
4,PE Ratio,22.66,18.17,16.58,19.68,26.97,21.61,26.73,25.19,21.12,26.58,28.25,31.20,38.67,36.99,26.41,26.00,28.02,29.61,32.93,27.23,23.67,Upgrade
5,PS Ratio,1.16,0.93,0.79,0.80,0.97,0.90,1.01,0.97,0.83,0.90,0.91,0.94,1.14,1.24,0.95,1.01,1.02,1.13,1.27,0.97,0.83,Upgrade
6,PB Ratio,2.04,1.17,1.02,1.03,1.26,1.20,1.37,1.26,1.07,1.17,1.19,1.23,1.51,1.61,1.22,1.28,1.23,1.33,1.61,1.22,1.12,Upgrade
7,P/TBV Ratio,1.81,1.81,1.58,1.61,1.98,1.91,2.18,2.00,1.69,1.88,1.80,1.91,2.37,2.51,1.87,2.01,1.87,1.99,2.33,1.80,1.63,Upgrade
8,P/FCF Ratio,15.06,12.24,-,16.37,29.27,35.30,14.69,-,9.44,7.50,13.32,-,27.15,-,-,-,40.44,-,17.59,-,15.56,Upgrade
9,P/OCF Ratio,9.69,9.69,11.97,12.11,19.11,20.33,11.85,-,8.08,6.67,10.39,-,15.69,32.36,-,15.01,15.86,-,11.97,-,9.46,Upgrade
10,EV/Sales Ratio,1.26,1.06,0.92,0.90,1.07,0.99,1.11,1.09,0.95,1.02,1.07,1.10,1.31,1.39,1.08,1.10,1.11,1.21,1.39,1.06,0.93,Upgrade
11,EV/EBITDA Ratio,11.69,9.62,9.29,9.79,12.38,11.86,13.46,14.00,12.13,12.38,13.04,12.81,15.40,16.23,12.00,11.67,12.01,11.65,14.38,11.36,9.84,Upgrade
12,EV/EBIT Ratio,15.27,12.28,12.30,13.30,17.34,16.85,18.98,20.38,17.58,17.60,19.08,18.27,22.25,23.59,17.09,16.36,17.54,16.38,20.64,16.61,13.79,Upgrade
13,EV/FCF Ratio,16.49,13.87,-,18.44,32.40,38.75,16.04,-,10.84,8.53,15.57,-,31.10,-,-,-,44.12,-,19.27,-,17.46,Upgrade
