,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,2804,2175,2052,2214,2695,2482,2433,2343,2139,2095,2647,2250,2488,2121,2149,2282,2294,2419,2181,2105,2484,Upgrade
1,Market Cap Growth,-12.35%,-12.35%,-15.67%,-5.51%,26.01%,18.48%,-8.07%,4.12%,-14.02%,-1.24%,23.17%,-1.41%,8.44%,-12.33%,-1.48%,8.43%,-7.63%,-2.28%,-21.42%,-33.63%,-14.15%,Upgrade
2,Enterprise Value,2674,2073,1944,2165,2647,2487,2398,2407,2204,2060,2554,2053,2291,1901,1909,2058,2070,2198,2071,2070,2449,Upgrade
3,Last Close Price,10.70,8.30,7.79,8.31,10.11,9.31,9.13,8.79,8.03,7.86,9.18,7.81,8.63,7.36,7.46,7.81,7.85,8.28,7.46,7.07,8.34,Upgrade
4,PE Ratio,57.72,45.19,35.96,30.85,35.49,26.96,24.04,24.01,18.40,15.88,19.24,14.75,19.18,21.36,20.95,20.68,19.15,16.86,16.24,17.12,18.73,Upgrade
5,PS Ratio,1.91,1.49,1.41,1.50,1.80,1.60,1.52,1.43,1.20,1.09,1.32,1.09,1.26,1.16,1.24,1.40,1.57,1.74,1.68,1.71,1.93,Upgrade
6,PB Ratio,1.86,1.45,1.36,1.43,1.76,1.65,1.61,1.55,1.44,1.49,1.91,1.44,1.63,1.46,1.51,1.61,1.64,1.74,1.61,1.56,1.88,Upgrade
7,P/TBV Ratio,1.68,1.68,1.59,1.66,2.05,1.92,1.67,1.60,1.49,1.54,1.98,1.49,1.69,1.51,1.57,1.67,1.70,1.81,1.68,1.63,1.96,Upgrade
8,P/FCF Ratio,22.50,17.46,14.49,27.44,47.59,19.43,-,14.74,45.32,-34.10,-,-,-,-,157.56,53.90,26.47,44.58,17.52,19.03,-,Upgrade
9,P/OCF Ratio,15.13,15.13,12.64,11.62,10.75,7.53,6.35,8.04,22.24,-170.35,-,-,170.98,-,38.31,26.65,17.39,24.37,12.80,12.24,-,Upgrade
10,EV/Sales Ratio,1.84,1.42,1.34,1.47,1.76,1.61,1.50,1.47,1.23,1.07,1.27,0.99,1.16,1.04,1.10,1.27,1.42,1.58,1.59,1.68,1.90,Upgrade
11,EV/EBITDA Ratio,23.74,18.72,16.66,15.73,18.07,15.62,14.34,14.88,12.33,10.87,13.29,9.83,12.69,13.16,12.56,13.17,12.47,11.92,12.02,13.07,14.39,Upgrade
12,EV/EBIT Ratio,42.84,33.22,28.10,23.76,26.27,21.75,19.54,20.45,16.31,14.08,17.07,12.32,16.49,18.38,16.74,17.24,15.66,14.30,14.48,15.55,16.73,Upgrade
13,EV/FCF Ratio,21.46,16.64,13.73,26.83,46.73,19.48,-,15.14,46.69,-33.54,-,-,-,-,139.95,48.61,23.89,40.51,16.64,18.71,-,Upgrade
14,Debt / Equity Ratio,-,-,-,0.06,0.06,0.06,0.09,0.14,0.18,0.19,0.19,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,0.80,0.85,0.74,0.74,1.36,1.56,1.64,1.62,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,1.21,1.74,0.74,-,1.35,5.56,-4.27,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.85,0.86,0.73,0.80,0.78,0.83,0.73,0.83,0.81,0.88,1.09,1.20,1.13,1.14,1.01,1.00,1.01,1.00,0.67,0.86,Upgrade,
18,Inventory Turnover,15.08,15.31,16.82,13.81,15.56,15.13,16.04,14.04,16.02,15.10,14.26,16.99,21.21,19.28,16.63,15.59,18.33,19.05,18.94,11.28,15.90,Upgrade
19,Quick Ratio,4.52,4.52,4.25,3.44,3.31,3.02,2.79,2.54,2.49,2.31,1.89,3.67,3.32,3.31,3.20,3.52,4.15,4.17,4.24,4.22,4.18,Upgrade
20,Current Ratio,5.04,5.04,4.71,3.78,3.65,3.31,3.05,2.78,2.70,2.50,2.06,4.18,3.67,3.71,3.63,4.06,4.67,4.64,4.70,5.48,4.66,Upgrade
21,Return on Equity (ROE),2.25%,3.24%,4.10%,3.04%,4.62%,7.16%,5.32%,7.63%,7.61%,6.35%,10.01%,11.63%,8.95%,10.81%,4.47%,3.71%,10.38%,13.69%,7.54%,11.24%,Upgrade,
22,Return on Assets (ROA),2.04%,1.75%,2.51%,2.34%,2.78%,4.46%,3.53%,3.87%,3.54%,3.65%,6.03%,5.70%,4.55%,6.70%,2.67%,1.00%,6.73%,8.34%,4.99%,4.47%,Upgrade,
23,Return on Capital (ROIC),2.34%,1.99%,2.83%,2.67%,3.21%,5.12%,4.05%,4.51%,4.40%,4.59%,7.39%,7.06%,5.63%,8.19%,3.17%,1.17%,7.87%,9.61%,5.75%,5.37%,Upgrade,
24,Return on Capital Employed (ROCE),4.12%,4.12%,4.56%,5.84%,6.52%,7.51%,8.03%,7.67%,8.92%,10.26%,10.69%,10.56%,9.03%,7.03%,7.93%,8.34%,9.34%,10.96%,10.46%,9.77%,10.95%,Upgrade
25,Earnings Yield,1.72%,2.21%,2.78%,3.24%,2.82%,3.71%,4.16%,4.17%,5.43%,6.30%,5.20%,6.78%,5.21%,4.68%,4.77%,4.84%,5.22%,5.93%,6.16%,5.84%,5.34%,Upgrade
26,FCF Yield,4.44%,5.73%,6.90%,3.64%,2.10%,5.15%,7.14%,6.79%,2.21%,-2.93%,-7.22%,-5.89%,-0.82%,-0.78%,0.63%,1.86%,3.78%,2.24%,5.71%,5.26%,1.98%,Upgrade
27,Dividend Yield,0.74%,-,1.65%,-,0.87%,-,-,-,-,-,-,-,8.91%,-,-,-,1.47%,-,-,-,1.84%,Upgrade
28,Payout Ratio,79.48%,123.72%,225.11%,-,-,0.58%,4.16%,4.89%,3.92%,762.19%,0.18%,-,-,-,78.76%,-,-,-,87.31%,-,0.01%,Upgrade
29,Buyback Yield / Dilution,0.30%,-3.90%,2.98%,1.20%,0.96%,0.93%,-2.62%,1.73%,4.93%,-1.15%,3.63%,-3.28%,-0.33%,-2.18%,-3.10%,6.16%,-1.81%,2.82%,-2.56%,-2.39%,4.07%,Upgrade
30,Total Shareholder Return,1.04%,-3.90%,4.63%,1.20%,1.84%,0.93%,-2.62%,1.73%,4.93%,-1.15%,3.63%,-3.28%,8.58%,-2.18%,-3.10%,6.16%,-0.33%,2.82%,-2.56%,-2.39%,5.91%,Upgrade
