,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Operating Revenue,379.36,371.61,335.34,350.49,372.15,393.79,364.69,399.01,423.99,433.52,513.72,537.86,509.99,486.55,421.4,391.14,417.6,378.33,257.69,320.98,Upgrade
1,Other Revenue,-14.55,14.55,-,19.25,-9.06,9.06,-,17.1,-8.17,8.17,-,16.55,-7.71,7.71,-,16.31,-11.95,11.95,-,16.99,Upgrade
2,Revenue,364.81,386.16,335.34,369.74,363.09,402.85,364.69,416.11,415.82,441.69,513.72,554.41,502.28,494.26,421.4,407.45,405.65,390.29,257.69,337.97,Upgrade
3,Revenue Growth (YoY),0.47%,-4.14%,-8.05%,-11.14%,-12.68%,-8.79%,-29.01%,-24.95%,-17.21%,-10.64%,21.91%,36.07%,23.82%,26.64%,63.53%,20.56%,29.68%,19.91%,-17.82%,-7.47%,Upgrade
4,Cost of Revenue,324.15,339.71,292.38,329.98,305.17,335.14,307.8,351.4,356.25,381.14,436.76,472.62,433.68,416.67,369.54,363.01,333.92,319.49,196.33,261.37,Upgrade
5,Gross Profit,40.66,46.45,42.96,39.75,57.93,67.71,56.9,64.71,59.57,60.55,76.96,81.79,68.6,77.58,51.87,44.44,71.73,70.8,61.37,76.6,Upgrade
6,"Selling, General & Admin",17.62,22.05,16.99,21.86,21.43,21.01,17.49,19.09,19,15.7,14.22,18.21,15.53,15.08,16.61,19.1,16.57,6.38,20.84,32.06,Upgrade
7,Research & Development,12.76,12.96,10.01,10.76,12.29,12.79,12.06,11.01,15.25,18.76,14.55,16.57,14.64,17.79,13.14,14.73,12.71,10.42,8.05,11.61,Upgrade
8,Other Operating Expenses,-3.31,-1.47,-2.9,-5.22,0.27,-0.42,-1.26,2.1,-0.28,-0.92,-0.62,2.54,0.36,-0.59,-0.55,2.34,0.02,-0.95,0.16,3.58,Upgrade
9,Operating Expenses,26.59,33.9,24.44,22.48,37.1,33.22,28.73,33.84,30.38,31.07,31.39,39.7,36.13,31.04,33.98,37.92,28.61,18.91,30.68,48.59,Upgrade
