,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,112.77,107.73,110.9,91.39,132.65,90.35,151.96,161.62,100.94,134.95
1,Short-Term Investments,-,6.42,-,13.24,-,12.7,-,7.78,-,5.23
2,Cash & Short-Term Investments,112.77,114.15,110.9,104.63,132.65,103.05,151.96,169.4,100.94,140.18
3,Cash Growth,1.69%,9.10%,-16.40%,1.53%,-12.71%,-39.17%,50.55%,20.84%,-28.24%,-3.14%
4,Accounts Receivable,59.66,35.6,32.45,29.72,41.99,38.1,41.46,40.48,90.53,30.29
5,Receivables,59.66,35.6,32.45,29.72,41.99,38.1,41.46,40.48,90.53,30.29
6,Inventory,41.46,43.38,48.36,50.68,47.74,54.77,62.46,56.37,58.5,49.16
7,Restricted Cash,-,-,-,0.24,-,-,-,-,-,-
8,Other Current Assets,8.54,12.81,14.85,4.99,37.58,25.35,22.26,9.91,17.28,4.13
9,Total Current Assets,222.43,205.94,206.56,190.26,259.96,221.26,278.14,276.16,267.25,223.76
10,"Property, Plant & Equipment",262.77,274.75,270.19,280.85,274.09,287.93,269.44,222.08,184.24,152.14
11,Long-Term Deferred Tax Assets,4.27,4.08,3.58,4.09,4.22,4.09,4.31,3.79,3,2.16
12,Other Long-Term Assets,-,-,-,-,9.96,9.53,9.19,19.25,18.08,44.01
13,Total Assets,489.47,484.76,480.33,475.21,548.22,522.81,561.08,521.28,472.57,422.08
14,Accounts Payable,46.35,53.8,52.86,51.94,58.06,61.87,57.36,53.27,51.46,42.33
15,Accrued Expenses,-,15.15,-,14.7,-,15.62,-,12.99,-,24.37
16,Current Portion of Long-Term Debt,9.41,25.18,26.42,30.92,42.61,59.05,74.6,127.83,35.9,15
17,Current Portion of Leases,0.09,0.13,0.09,0.12,0.13,0.26,0.27,0.78,2.59,0.15
18,Current Income Taxes Payable,1.78,1.65,4.98,6.1,3.92,2.5,2.54,3.43,9.75,2.72
19,Current Unearned Revenue,0.22,9.36,0.22,6.46,0.23,10.28,0.24,6.96,0.22,9.56
20,Other Current Liabilities,51.37,16.66,49.79,21.75,57.31,26.49,70.23,25.8,55.88,21.65
21,Total Current Liabilities,109.21,121.92,134.35,131.99,162.27,176.05,205.22,231.07,155.8,115.79
22,Long-Term Debt,44.22,50.57,62.7,70.24,98.49,96.39,60.07,60,-,25
23,Long-Term Leases,0.03,0.06,0.03,0.06,0.03,0.08,0.06,0.18,4.17,0.08
24,Long-Term Unearned Revenue,0.77,0.88,0.97,1.13,1.29,1.47,1.56,1.66,1.65,1.79
25,Long-Term Deferred Tax Liabilities,3.51,3.4,4.21,4.15,2.64,2.49,1.56,2.64,2.59,1.77
26,Other Long-Term Liabilities,-,-,-,-,35.4,-,60,-,-,-
27,Total Liabilities,157.73,176.84,202.26,207.56,300.11,276.48,328.47,295.55,164.21,144.43
28,Common Stock,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.35
29,Additional Paid-In Capital,38.51,38.51,38.51,38.51,38.51,38.51,38.51,37.33,37.33,37.33
30,Retained Earnings,476.74,452.7,426.47,405.92,378.98,368,357.85,356.48,337.91,313.72
31,Treasury Stock,-,-,-,-,-,-,-,-,-,-0.01
32,Comprehensive Income & Other,-185.41,-185.17,-188.99,-178.89,-171.52,-162.35,-165.96,-170.33,-80.12,-77.91
33,Total Common Equity,332.18,308.37,278.32,267.88,248.32,246.5,232.74,225.82,297.45,275.47
34,Minority Interest,-0.44,-0.44,-0.26,-0.23,-0.2,-0.17,-0.13,-0.1,10.91,2.17
35,Shareholders' Equity,331.74,307.93,278.06,267.65,248.11,246.33,232.6,225.72,308.36,277.65
36,Total Liabilities & Equity,489.47,484.76,480.33,475.21,548.22,522.81,561.08,521.28,472.57,422.08
37,Total Debt,53.75,75.94,89.24,101.34,141.26,155.77,134.99,188.78,42.66,40.23
38,Net Cash (Debt),59.02,38.21,21.65,3.3,-8.61,-52.72,16.97,-19.38,58.28,99.95
39,Net Cash Growth,172.57%,1059.22%,-,-,-,-,-70.88%,-,-39.08%,43.35%
40,Net Cash Per Share,0.25,0.16,0.09,0.01,-0.04,-0.22,0.07,-0.08,0.25,0.43
41,Filing Date Shares Outstanding,233.92,233.92,233.92,233.92,233.92,233.92,233.92,233.54,233.54,233.54
42,Total Common Shares Outstanding,233.92,233.92,233.92,233.92,233.92,233.92,233.92,233.54,233.54,233.54
43,Working Capital,113.22,84.02,72.21,58.28,97.69,45.21,72.91,45.1,111.44,107.98
44,Book Value Per Share,1.42,1.32,1.19,1.15,1.06,1.05,0.99,0.97,1.27,1.18
45,Tangible Book Value,332.18,308.37,278.32,267.88,248.32,246.5,232.74,225.82,297.45,275.47
46,Tangible Book Value Per Share,1.42,1.32,1.19,1.15,1.06,1.05,0.99,0.97,1.27,1.18
47,Land,-,23.11,-,22.78,-,23.69,-,26.02,-,-
48,Buildings,-,191.09,-,111.8,-,120.45,-,115.38,-,106.55
49,Machinery,-,159.99,-,149.5,-,141.89,-,124.5,-,79.44
50,Construction In Progress,-,18.18,-,93.23,-,81.83,-,12.82,-,4.3
