,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1970,2521,3132,3147,2607,3456,3042,1463,2301,2669,Upgrade
1,Trading Asset Securities,55.26,63.48,133.62,120.22,147.12,373.98,958.4,1214,1913,1883,Upgrade
2,Cash & Short-Term Investments,2025,2584,3265,3267,2755,3830,4000,2677,4214,4552,Upgrade
3,Cash Growth,-37.98%,-20.91%,18.54%,-14.69%,-31.13%,43.04%,-5.09%,-41.18%,10.66%,45.06%,Upgrade
4,Accounts Receivable,14.4,9.44,5.08,6.49,8.49,9.34,4.19,8.01,17.95,17.02,Upgrade
5,Other Receivables,140.08,253.58,221.03,231.29,55.92,63.44,574.01,50.89,83.57,77.28,Upgrade
6,Receivables,161.26,378.42,340.79,351.8,177.63,286.09,791.56,163.8,134.41,139.71,Upgrade
7,Inventory,5527,5598,6330,6387,7286,7301,9549,12179,11500,11503,Upgrade
8,Prepaid Expenses,26.07,29.4,13.64,34.12,8.26,20.95,94.55,37.5,42.93,44.28,Upgrade
9,Restricted Cash,1.58,3.4,42.37,15.1,14.43,23.6,75.08,37.9,65.37,6.43,Upgrade
10,Other Current Assets,5.95,5.11,9.5,30.27,11.48,30.77,356.09,451.58,146.3,438.16,Upgrade
11,Total Current Assets,7747,8598,10001,10085,10253,11492,14866,15547,16104,16683,Upgrade
12,"Property, Plant & Equipment",155.61,165.05,181.3,197.84,215.06,232.48,249.45,262.17,279.61,297.24,Upgrade
13,Long-Term Investments,4477,6431,6598,6545,6213,6342,6157,5286,5102,4839,Upgrade
14,Other Intangible Assets,12.41,12.41,12.41,12.41,12.4,11.92,11.92,11.92,11.92,11.92,Upgrade
15,Other Long-Term Assets,10992,8136,8408,8064,8133,8109,3929,4434,3073,2064,Upgrade
16,Total Assets,23455,26238,28041,27767,27749,28993,28056,28644,27666,27113,Upgrade
17,Accrued Expenses,58.57,81.41,62.44,88.71,71.97,161.04,137.68,174.76,110.41,127.11,Upgrade
18,Short-Term Debt,531.63,1885,1531,1372,1573,1738,761.39,1709,986.32,1460,Upgrade
19,Current Portion of Long-Term Debt,4167,3815,2644,2000,2312,1510,1422,2779,4442,1076,Upgrade
20,Current Income Taxes Payable,108.19,128.87,185.39,185.35,183.97,163.65,200.44,231.5,238.8,265.42,Upgrade
21,Current Unearned Revenue,93.96,87.57,1053,208.43,97.3,112.34,127.36,130.48,100.04,102.51,Upgrade
22,Other Current Liabilities,56.65,61.25,226.62,283.05,323.62,335.55,313.21,272.85,129.27,116.48,Upgrade
23,Total Current Liabilities,5016,6059,5702,4137,4562,4020,2962,5298,6007,3147,Upgrade
24,Long-Term Debt,5469,6308,8004,9088,9065,9018,10347,8446,6788,9486,Upgrade
25,Long-Term Deferred Tax Liabilities,130.55,135.56,136.9,141.98,146.31,147.64,16.39,28.08,16.73,19.59,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,118.44,-,Upgrade
27,Total Liabilities,10615,12502,13843,13367,13773,13186,13326,13773,12930,12653,Upgrade
28,Common Stock,73.68,73.68,73.75,74.95,74.95,74.97,75.25,76.12,76.91,78.46,Upgrade
29,Additional Paid-In Capital,2125,2125,2125,2125,2125,2125,2125,2125,2125,2125,Upgrade
30,Retained Earnings,11029,11933,12417,12416,12142,12143,11122,11060,11029,10847,Upgrade
31,Treasury Stock,-,-,-,-,-,-,-0.07,-6.57,-,-,Upgrade
32,Comprehensive Income & Other,-379.89,-398.68,-450.8,-251.1,-403.64,1422,1367,1583,1473,1373,Upgrade
33,Total Common Equity,12847,13733,14164,14364,13938,15765,14690,14837,14703,14424,Upgrade
34,Minority Interest,-7.81,3.53,33.09,35.48,38.34,41.93,40.76,33.88,32.65,36.25,Upgrade
35,Shareholders' Equity,12839,13736,14198,14400,13976,15807,14731,14871,14736,14460,Upgrade
36,Total Liabilities & Equity,23455,26238,28041,27767,27749,28993,28056,28644,27666,27113,Upgrade
37,Total Debt,10167,12008,12179,12459,12950,12266,12530,12935,12216,12022,Upgrade
38,Net Cash (Debt),-8142,-9424,-8914,-9192,-10195,-8436,-8531,-10258,-8002,-7470,Upgrade
39,Net Cash Per Share,-1.77,-2.05,-1.91,-1.96,-2.18,-1.80,-1.80,-2.14,-1.65,-1.53,Upgrade
40,Filing Date Shares Outstanding,4605,4605,4609,4684,4684,4686,4703,4744,4807,4904,Upgrade
41,Total Common Shares Outstanding,4605,4605,4609,4684,4684,4686,4703,4744,4807,4904,Upgrade
42,Working Capital,2732,2539,4299,5948,5691,7471,11904,10249,10097,13536,Upgrade
