,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,778,746,939,1051,1490,1518,1827,2116,2372,2230,2207,Upgrade
1,Market Cap Growth,-29.02%,-29.02%,-36.94%,-30.76%,-18.49%,-28.28%,-22.96%,-5.12%,7.50%,-12.53%,-45.04%,Upgrade
2,Enterprise Value,8913,10173,9887,10279,11723,9996,10399,12408,10406,9737,8395,Upgrade
3,Last Close Price,0.17,0.16,0.20,0.23,0.31,0.31,0.37,0.42,0.46,0.43,0.41,Upgrade
4,PE Ratio,-,-,-,3.17,4.44,1.39,1.58,11.58,7.17,-54.00,-,Upgrade
5,Forward PE,-,8.10,2.91,2.68,3.35,2.82,3.25,4.09,4.00,3.57,2.25,Upgrade
6,PS Ratio,0.56,0.53,0.59,1.17,1.85,2.75,4.35,9.54,6.43,1.81,0.59,Upgrade
7,PB Ratio,0.06,0.06,0.07,0.07,0.10,0.11,0.12,0.14,0.16,0.15,0.15,Upgrade
8,P/TBV Ratio,0.06,0.06,0.07,0.07,0.10,0.11,0.12,0.14,0.16,0.15,0.15,Upgrade
9,P/FCF Ratio,4.22,4.04,0.84,0.68,2.67,3.25,233.72,-,5.16,-2.36,-,Upgrade
10,P/OCF Ratio,4.04,4.04,0.84,0.68,2.67,3.71,132.01,-,5.16,-2.36,-,Upgrade
11,PEG Ratio,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,Upgrade
12,EV/Sales Ratio,6.37,7.28,6.26,11.45,14.58,18.12,24.73,55.94,28.22,7.89,2.26,Upgrade
13,EV/EBITDA Ratio,22.92,-,16.83,40.52,74.43,-,-,-,333.20,-,6.89,Upgrade
14,EV/EBIT Ratio,24.33,-,17.83,46.76,95.43,-,-,-,-2576.48,-,7.09,Upgrade
15,EV/FCF Ratio,48.29,55.12,8.79,6.64,21.04,21.38,1329.94,-,22.64,-10.30,-,Upgrade
16,Debt / Equity Ratio,0.79,0.79,0.87,0.86,0.87,0.93,0.78,0.85,0.87,0.83,0.83,Upgrade
17,Debt / FCF Ratio,55.08,55.08,10.68,7.87,22.36,27.70,1568.76,-,28.14,-12.92,-,Upgrade
18,Return on Capital Employed (ROCE),2.27%,-,2.75%,0.98%,0.52%,-,-,-,-0.02%,-,4.94%,Upgrade
19,Earnings Yield,-178.26%,-185.97%,-45.31%,31.56%,24.83%,76.45%,67.28%,12.49%,17.73%,2.17%,56.43%,Upgrade
20,FCF Yield,23.72%,24.74%,119.69%,147.18%,37.40%,30.81%,0.43%,-4.91%,19.37%,-42.39%,16.04%,Upgrade
21,Buyback Yield / Dilution,1.50%,1.37%,1.64%,0.35%,0.27%,1.03%,1.94%,2.57%,2.18%,1.20%,2.42%,Upgrade
22,Total Shareholder Return,1.50%,1.37%,1.64%,0.35%,0.27%,1.03%,1.94%,2.57%,2.18%,1.20%,2.42%,Upgrade
