,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1095,761.56,845.7,537.42,1072,833.67,747.39,998.72,1932,1913,1528,1637,1106,1068,860.78,1019,1053,1178,735.87,432.86,Upgrade
1,Other Revenue,-35.13,35.13,-,41.95,-21.43,21.43,-,67.27,-34.78,34.78,-,11.37,-35.59,35.59,-,36.11,-84.3,84.3,-,76.16,Upgrade
2,Revenue,1060,796.69,845.7,579.37,1050,855.1,747.39,1066,1897,1948,1528,1649,1070,1104,860.78,1055,969.03,1262,735.87,509.01,Upgrade
3,Revenue Growth (YoY),0.93%,-6.83%,13.15%,-45.65%,-44.64%,-56.10%,-51.10%,-35.34%,77.33%,76.47%,77.57%,56.25%,10.42%,-12.53%,16.97%,107.30%,-36.96%,-5.47%,-40.33%,-69.20%,Upgrade
4,Cost of Revenue,804.6,594.08,615.43,1041,888.63,637.17,504.18,900.07,1137,1190,880.76,1473,808.86,829.6,679.68,989.56,775.76,974.31,606.87,455.48,Upgrade
5,Gross Profit,255.56,202.61,230.27,-461.84,161.74,217.93,243.21,165.92,760.55,757.69,647.74,175.29,261.18,274.27,181.1,65.6,193.27,287.62,129.01,53.53,Upgrade
6,"Selling, General & Admin",131.93,92.71,130.7,165.7,118.75,87.9,141.25,162.7,124.31,98.8,181.15,235.75,119.99,118.87,105.4,103.83,114.3,123.8,114.84,300.23,Upgrade
7,Research & Development,38.01,32.97,46.22,176.35,38.42,34.98,45.16,45.03,100,81.91,58.43,63.79,34.88,47.93,21.3,42.58,30.13,39.52,29.53,27.08,Upgrade
8,Other Operating Expenses,4.55,6.86,4.06,-3.08,1.57,0.86,-5.3,37.01,-4.48,-2.74,0.68,39.4,1.37,4.16,-9.87,80.3,-7.34,-1.18,-42.37,46.95,Upgrade
9,Operating Expenses,152.09,145.14,169.24,358.75,156.61,142.26,163.13,253.66,235.49,200.55,250.03,287.67,169.58,186.77,113.79,278.12,115.23,170.58,80.28,488.16,Upgrade
10,Operating Income,103.47,57.47,61.03,-820.59,5.13,75.68,80.08,-87.73,525.06,557.15,397.71,-112.38,91.6,87.5,67.3,-212.52,78.04,117.04,48.73,-434.62,Upgrade
11,Interest Expense,-72.48,-97.78,-46.66,-134.31,-104.64,-85.68,-53.1,-69.02,-103.6,-149.07,-60.95,-188.89,-70.1,-87.17,-37.96,-192.42,-51.99,-56.88,-56.42,-117.15,Upgrade
12,Interest & Investment Income,3.45,7.1,4.01,-,16.29,21.04,0.18,-,21.4,7.92,3.1,-,12.43,11.85,4.49,20.47,7.91,23.76,3.38,12.95,Upgrade
13,Currency Exchange Gain (Loss),-22.92,22.92,-,69.25,14.8,-14.8,-,-38.7,15.47,-15.47,-,4.54,-3.02,3.02,-,10.22,4.87,-4.87,-,48.14,Upgrade
14,Other Non Operating Income (Expenses),-20.8,6.44,-6.73,361.79,43.5,8.95,-7.49,-68.19,-72,-1.88,-12.99,-1913,-12.77,-5.59,2.16,-10.39,-4.33,-7.98,0.15,-61.22,Upgrade
15,EBT Excluding Unusual Items,-9.28,-3.84,11.65,-523.86,-24.93,5.19,19.66,-263.65,386.33,398.64,326.88,-2210,18.14,9.61,35.99,-384.64,34.5,71.08,-4.17,-551.9,Upgrade
16,Gain (Loss) on Sale of Investments,-0.1,0.06,0.15,-9.59,-15.81,2.38,-14.06,3.55,-9.78,22.88,-10.24,43.18,-18.94,12.62,-2.72,36.63,7.35,-1.87,14.55,-1.02,Upgrade
17,Gain (Loss) on Sale of Assets,6.99,-7.85,-,0,-0.16,-0.26,0.01,-24.9,-1.43,-0.16,-,-27.22,0.12,-0.03,0,-2,-1.7,-0.25,-1.28,-17.2,Upgrade
18,Asset Writedown,5.65,-5.4,5.4,-69.01,55.89,-1.61,1.61,-19.79,0.25,-,-,-29.02,-,-,-,-0.01,-,-,-,-187.62,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-94.89,-,-,-,-,-,-,-,-,Upgrade
20,Other Unusual Items,4.97,3.03,10.88,38.06,3.33,-3.33,-,1.04,16.41,-16.41,-,-1559,19.99,-19.99,-,72.76,-,-,-,55.11,Upgrade
21,Pretax Income,8.23,-14,28.07,-564.4,18.32,2.37,7.22,-303.75,391.77,404.96,316.64,-3877,15.33,6.19,33.27,-277.27,40.15,68.96,9.1,-702.63,Upgrade
22,Income Tax Expense,6.97,-14.87,9.04,-161.88,15.21,-2.64,-0.48,-94.16,60.63,101.76,14.07,-77.55,7.31,-3.19,13.65,-29.64,11.73,4.55,3.38,-69.93,Upgrade
23,Earnings From Continuing Operations,1.26,0.87,19.03,-402.52,3.11,5,7.7,-209.59,331.14,303.2,302.58,-3799,8.03,9.38,19.62,-247.63,28.41,64.41,5.72,-632.71,Upgrade
24,Minority Interest in Earnings,4.26,0.28,1.04,-10.05,2.32,1.7,3.62,-3.75,-2.61,8.4,3.02,18.55,-2.22,-0.97,2.47,-2,0.74,-5.45,1.97,1.43,Upgrade
25,Net Income,5.52,1.16,20.08,-412.57,5.43,6.7,11.32,-213.33,328.54,311.6,305.59,-3780,5.81,8.41,22.1,-249.63,29.16,58.96,7.7,-631.28,Upgrade
26,Net Income to Common,5.52,1.16,20.08,-412.57,5.43,6.7,11.32,-213.33,328.54,311.6,305.59,-3780,5.81,8.41,22.1,-249.63,29.16,58.96,7.7,-631.28,Upgrade
27,Net Income Growth,1.52%,-82.77%,77.41%,-,-98.35%,-97.85%,-96.30%,-,5554.23%,3606.86%,1282.89%,-,-80.07%,-85.74%,187.17%,-,-28.80%,-54.68%,-93.60%,-,Upgrade
28,Shares Outstanding (Basic),864,868,865,865,865,877,864,871,868,868,868,865,868,914,825,788,873,947,865,865,Upgrade
29,Shares Outstanding (Diluted),864,868,865,865,865,877,864,871,868,868,868,865,868,914,825,788,873,947,865,865,Upgrade
30,Shares Change (YoY),-0.14%,-1.08%,0.17%,-0.65%,-0.31%,1.08%,-0.43%,0.70%,-0.08%,-4.99%,5.23%,9.71%,-0.51%,-3.50%,-4.63%,-8.84%,0.57%,9.14%,-0.36%,-0.39%,Upgrade
31,EPS (Basic),0.01,0.00,0.02,-0.48,0.01,0.01,0.01,-0.24,0.38,0.36,0.35,-4.37,0.01,0.01,0.03,-0.32,0.03,0.06,0.01,-0.73,Upgrade
32,EPS (Diluted),0.01,0.00,0.02,-0.48,0.01,0.01,0.01,-0.24,0.38,0.36,0.35,-4.37,0.01,0.01,0.03,-0.32,0.03,0.06,0.01,-0.73,Upgrade
33,EPS Growth,1.67%,-82.58%,77.10%,-,-98.34%,-97.87%,-96.28%,-,5559.07%,3801.73%,1214.18%,-,-79.97%,-85.23%,201.12%,-,-29.20%,-58.48%,-93.57%,-,Upgrade
34,Free Cash Flow,123.27,30.41,8.51,382.58,9.55,69.78,21.35,246.23,152.42,188.81,114.96,133.37,3.79,-16.73,37.89,47.71,14.7,36.53,-50.09,1290,Upgrade
35,Free Cash Flow Per Share,0.14,0.04,0.01,0.44,0.01,0.08,0.02,0.28,0.18,0.22,0.13,0.15,0.00,-0.02,0.05,0.06,0.02,0.04,-0.06,1.49,Upgrade
