,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2245,2125,2517,1987,2392,2212,2194,1970,2243,2233,2050,2480,2452,1966,1597,1140,1055,944.57,560.36,854.59,Upgrade
1,Other Revenue,-142.71,142.71,-,273.7,-160.9,160.9,-,265.19,-150.75,150.75,-,231.02,-62.93,62.93,-,45.08,-17.96,17.96,-,40.53,Upgrade
2,Revenue,2103,2267,2517,2260,2231,2372,2194,2235,2092,2384,2050,2711,2389,2029,1597,1185,1037,962.53,560.36,895.11,Upgrade
3,Revenue Growth (YoY),-5.75%,-4.43%,14.75%,1.14%,6.65%,-0.48%,7.03%,-17.57%,-12.43%,17.48%,28.32%,128.72%,130.44%,110.81%,185.02%,32.43%,37.25%,20.62%,-36.98%,-2.33%,Upgrade
4,Cost of Revenue,1682,1835,2057,1903,1788,1935,1813,1948,1682,1951,1722,2283,1999,1694,1339,979.34,826.28,747.38,450.84,697.22,Upgrade
5,Gross Profit,420.62,432.39,460.74,357.52,443.02,437.55,380.46,286.67,410.08,432.61,327.29,428.36,389.72,334.81,258.42,206.04,210.36,215.14,109.51,197.89,Upgrade
6,"Selling, General & Admin",189.1,206.31,195.83,250.26,169.97,182.49,150.38,210.61,156.75,150.53,147.04,223.54,128,126.69,109.71,101.34,71,64.19,64.05,107.05,Upgrade
7,Research & Development,152.57,129.92,130.24,123.92,133.51,127.61,98.54,108.36,119.85,118.33,94.24,143.08,87.78,77.64,66.48,11.6,38.19,39.27,19.83,28.19,Upgrade
8,Other Operating Expenses,-28.58,1.62,5.09,56.25,5.96,8.4,1.66,-0.3,-7.3,-9.14,-6.13,-7.3,12.32,-6.15,-4.68,-4.96,1.78,5.86,6.96,9.82,Upgrade
9,Operating Expenses,308.44,362.71,342.75,450.63,320.32,332.46,256.6,326.14,265.1,272.22,233.32,358.67,239.65,200.93,166.67,119.81,112.06,111.51,91.57,149.88,Upgrade
10,Operating Income,112.18,69.68,117.99,-93.11,122.7,105.09,123.86,-39.47,144.98,160.39,93.97,69.69,150.07,133.88,91.76,86.23,98.3,103.63,17.95,48.01,Upgrade
11,Interest Expense,-5.3,-6.21,-4.84,-4.8,-5.08,-5.44,-8.81,-9.52,-5.72,-5.11,-1.96,-5.33,-3.61,-1.33,-1.54,-,-,-,-,-,Upgrade
